Epoch 82: Loss = 70.1098, NME = 0.0048, Pixel Error = 69.9022
Epoch 83: Loss = 78.4160, NME = 0.0053, Pixel Error = 78.1965
Epoch 84: Loss = 99.0892, NME = 0.0059, Pixel Error = 85.1628
Epoch 85: Loss = 68.1436, NME = 0.0050, Pixel Error = 70.6032
Epoch 86: Loss = 77.1995, NME = 0.0051, Pixel Error = 77.6975
Epoch 87: Loss = 81.3988, NME = 0.0054, Pixel Error = 79.3641
Epoch 88: Loss = 69.7313, NME = 0.0047, Pixel Error = 70.1853
Epoch 89: Loss = 72.0084, NME = 0.0049, Pixel Error = 70.4620
Epoch 90: Loss = 81.6694, NME = 0.0052, Pixel Error = 77.5277
Epoch 91: Loss = 86.6785, NME = 0.0053, Pixel Error = 76.4157
Epoch 92: Loss = 87.6803, NME = 0.0057, Pixel Error = 81.3491
Epoch 93: Loss = 97.7095, NME = 0.0057, Pixel Error = 79.5524
Epoch 94: Loss = 79.1919, NME = 0.0053, Pixel Error = 78.5205
Epoch 95: Loss = 95.3622, NME = 0.0059, Pixel Error = 86.1391
Epoch 96: Loss = 248.3526, NME = 0.0088, Pixel Error = 130.4743
Epoch 97: Loss = 208.2223, NME = 0.0082, Pixel Error = 123.4690
Epoch 98: Loss = 202.8784, NME = 0.0088, Pixel Error = 128.4815
Epoch 99: Loss = 130.3583, NME = 0.0067, Pixel Error = 99.3934
Epoch 100: Loss = 101.7471, NME = 0.0060, Pixel Error = 85.3663
Epoch 101: Loss = 104.6315, NME = 0.0061, Pixel Error = 90.5460
Epoch 102: Loss = 115.3775, NME = 0.0064, Pixel Error = 92.9140
Epoch 103: Loss = 97.3847, NME = 0.0060, Pixel Error = 88.4257
Epoch 104: Loss = 104.4303, NME = 0.0054, Pixel Error = 78.7613
Epoch 105: Loss = 140.3353, NME = 0.0057, Pixel Error = 80.2704
Epoch 106: Loss = 78.3044, NME = 0.0051, Pixel Error = 74.2966
Epoch 107: Loss = 109.6451, NME = 0.0057, Pixel Error = 81.6151
Epoch 108: Loss = 149.3029, NME = 0.0069, Pixel Error = 98.1335
Epoch 109: Loss = 105.0628, NME = 0.0061, Pixel Error = 87.2190
Epoch 110: Loss = 90.4679, NME = 0.0053, Pixel Error = 78.7311
Epoch 111: Loss = 91.4442, NME = 0.0057, Pixel Error = 82.5629
Epoch 112: Loss = 83.3735, NME = 0.0057, Pixel Error = 80.4289
Epoch 113: Loss = 80.2797, NME = 0.0052, Pixel Error = 76.3498
Epoch 114: Loss = 63.0070, NME = 0.0047, Pixel Error = 72.1170
Epoch 115: Loss = 59.1334, NME = 0.0046, Pixel Error = 65.4235
Epoch 116: Loss = 73.5176, NME = 0.0048, Pixel Error = 71.3746
Epoch 117: Loss = 73.9149, NME = 0.0051, Pixel Error = 73.1374
Epoch 118: Loss = 65.5434, NME = 0.0048, Pixel Error = 69.9411
Epoch 119: Loss = 74.3575, NME = 0.0054, Pixel Error = 80.2380
Epoch 120: Loss = 87.0098, NME = 0.0057, Pixel Error = 83.6456
Epoch 121: Loss = 58.5804, NME = 0.0044, Pixel Error = 62.2857
Epoch 122: Loss = 45.7783, NME = 0.0040, Pixel Error = 58.2510
Epoch 123: Loss = 59.4360, NME = 0.0043, Pixel Error = 61.5489
Epoch 124: Loss = 62.9267, NME = 0.0047, Pixel Error = 66.3966
Epoch 125: Loss = 71.6823, NME = 0.0052, Pixel Error = 74.7806
Epoch 126: Loss = 79.3876, NME = 0.0053, Pixel Error = 74.7771
Epoch 127: Loss = 81.9825, NME = 0.0056, Pixel Error = 80.8734
Epoch 128: Loss = 74.4812, NME = 0.0053, Pixel Error = 73.1493
Epoch 129: Loss = 88.9696, NME = 0.0056, Pixel Error = 81.9275
Epoch 130: Loss = 60.4037, NME = 0.0047, Pixel Error = 67.1683
Epoch 131: Loss = 56.3405, NME = 0.0041, Pixel Error = 60.4275
Epoch 132: Loss = 65.7401, NME = 0.0050, Pixel Error = 73.9545
Epoch 133: Loss = 61.4438, NME = 0.0048, Pixel Error = 71.2220
Epoch 134: Loss = 70.1269, NME = 0.0048, Pixel Error = 70.1423
Epoch 135: Loss = 63.2042, NME = 0.0045, Pixel Error = 65.9892
Epoch 136: Loss = 44.8489, NME = 0.0040, Pixel Error = 55.9005
Epoch 137: Loss = 42.2347, NME = 0.0037, Pixel Error = 52.4309
Epoch 138: Loss = 49.4168, NME = 0.0041, Pixel Error = 58.4980
Epoch 139: Loss = 60.8422, NME = 0.0039, Pixel Error = 56.9755
Epoch 140: Loss = 39.9499, NME = 0.0039, Pixel Error = 55.9725
Epoch 141: Loss = 38.8057, NME = 0.0037, Pixel Error = 51.8796
Epoch 142: Loss = 45.0978, NME = 0.0038, Pixel Error = 53.3332
Epoch 143: Loss = 45.8318, NME = 0.0041, Pixel Error = 57.2362
Epoch 144: Loss = 44.3863, NME = 0.0040, Pixel Error = 56.9616
Epoch 145: Loss = 38.7420, NME = 0.0037, Pixel Error = 51.1352
Epoch 146: Loss = 44.5627, NME = 0.0033, Pixel Error = 45.8273
Epoch 147: Loss = 45.1073, NME = 0.0041, Pixel Error = 59.3736
Epoch 148: Loss = 40.0815, NME = 0.0034, Pixel Error = 48.8178
Epoch 149: Loss = 45.0956, NME = 0.0042, Pixel Error = 58.8065
Epoch 150: Loss = 50.6802, NME = 0.0040, Pixel Error = 55.7622
Epoch 151: Loss = 50.9381, NME = 0.0043, Pixel Error = 60.0094
Epoch 152: Loss = 32.3925, NME = 0.0032, Pixel Error = 46.8102
Epoch 153: Loss = 38.0975, NME = 0.0037, Pixel Error = 52.2571
