Epoch 1: Loss = 7388.6958, NME = 0.0517, Pixel Error = 760.7044
Epoch 2: Loss = 1599.0910, NME = 0.0234, Pixel Error = 344.2048
Epoch 3: Loss = 599.6229, NME = 0.0142, Pixel Error = 216.6426
Epoch 4: Loss = 466.8285, NME = 0.0129, Pixel Error = 183.7752
Epoch 5: Loss = 356.2786, NME = 0.0108, Pixel Error = 160.7196
Epoch 6: Loss = 228.1517, NME = 0.0088, Pixel Error = 126.9294
Epoch 7: Loss = 209.3754, NME = 0.0082, Pixel Error = 119.7205
Epoch 8: Loss = 198.9931, NME = 0.0083, Pixel Error = 120.9929
Epoch 9: Loss = 182.6586, NME = 0.0077, Pixel Error = 112.9842
Epoch 10: Loss = 162.0989, NME = 0.0074, Pixel Error = 107.7747
Epoch 11: Loss = 169.0262, NME = 0.0076, Pixel Error = 110.5846
Epoch 12: Loss = 146.5294, NME = 0.0070, Pixel Error = 103.2603
Epoch 13: Loss = 155.5985, NME = 0.0072, Pixel Error = 106.1923
Epoch 14: Loss = 255.7579, NME = 0.0084, Pixel Error = 126.5768
Epoch 15: Loss = 244.3179, NME = 0.0089, Pixel Error = 130.1268
Epoch 16: Loss = 203.7305, NME = 0.0083, Pixel Error = 122.7147
Epoch 17: Loss = 168.4743, NME = 0.0075, Pixel Error = 108.7961
Epoch 18: Loss = 160.6426, NME = 0.0074, Pixel Error = 108.0163
Epoch 19: Loss = 181.0322, NME = 0.0079, Pixel Error = 113.6455
Epoch 20: Loss = 164.6970, NME = 0.0074, Pixel Error = 109.1397
Epoch 21: Loss = 147.6881, NME = 0.0071, Pixel Error = 104.7898
Epoch 22: Loss = 169.9934, NME = 0.0076, Pixel Error = 112.1877
Epoch 23: Loss = 140.7274, NME = 0.0070, Pixel Error = 102.3188
Epoch 24: Loss = 155.9785, NME = 0.0074, Pixel Error = 107.3638
Epoch 25: Loss = 119.0766, NME = 0.0063, Pixel Error = 92.3463
Epoch 26: Loss = 134.5018, NME = 0.0068, Pixel Error = 100.5315
Epoch 27: Loss = 176.4002, NME = 0.0079, Pixel Error = 116.1464
Epoch 28: Loss = 142.0851, NME = 0.0070, Pixel Error = 102.1253
Epoch 29: Loss = 107.3073, NME = 0.0060, Pixel Error = 87.5455
Epoch 30: Loss = 100.0001, NME = 0.0058, Pixel Error = 83.1894
Epoch 31: Loss = 123.8232, NME = 0.0065, Pixel Error = 95.3849
Epoch 32: Loss = 107.1073, NME = 0.0060, Pixel Error = 88.9324
Epoch 33: Loss = 107.6417, NME = 0.0061, Pixel Error = 89.4307
