Epoch 83: Loss = 41.4368, NME = 0.0037, Pixel Error = 51.9391
Epoch 84: Loss = 51.9065, NME = 0.0043, Pixel Error = 63.3115
Epoch 85: Loss = 41.8138, NME = 0.0038, Pixel Error = 55.1799
Epoch 86: Loss = 30.9554, NME = 0.0033, Pixel Error = 46.8048
Epoch 87: Loss = 27.2570, NME = 0.0031, Pixel Error = 44.4223
Epoch 88: Loss = 36.0027, NME = 0.0036, Pixel Error = 49.9387
Epoch 89: Loss = 34.1665, NME = 0.0035, Pixel Error = 49.7510
Epoch 90: Loss = 33.7132, NME = 0.0034, Pixel Error = 49.2425
Epoch 91: Loss = 38.1892, NME = 0.0037, Pixel Error = 54.5595
Epoch 92: Loss = 27.6929, NME = 0.0031, Pixel Error = 43.7568
Epoch 93: Loss = 25.1304, NME = 0.0030, Pixel Error = 42.5096
Epoch 94: Loss = 34.3966, NME = 0.0035, Pixel Error = 49.4313
Epoch 95: Loss = 38.1575, NME = 0.0036, Pixel Error = 51.3416
Epoch 96: Loss = 46.7404, NME = 0.0041, Pixel Error = 58.3208
Epoch 97: Loss = 40.2124, NME = 0.0038, Pixel Error = 56.3666
Epoch 98: Loss = 61.9435, NME = 0.0047, Pixel Error = 68.7373
Epoch 99: Loss = 41.4710, NME = 0.0038, Pixel Error = 57.3076
Epoch 100: Loss = 29.9311, NME = 0.0033, Pixel Error = 48.4369
Epoch 101: Loss = 28.6140, NME = 0.0032, Pixel Error = 45.7151
Epoch 102: Loss = 25.5805, NME = 0.0030, Pixel Error = 43.8825
Epoch 103: Loss = 26.4956, NME = 0.0031, Pixel Error = 43.6624
Epoch 104: Loss = 26.6743, NME = 0.0032, Pixel Error = 45.6523
Epoch 105: Loss = 21.7009, NME = 0.0028, Pixel Error = 40.9262
Epoch 106: Loss = 32.1748, NME = 0.0035, Pixel Error = 49.5680
Epoch 107: Loss = 37.9909, NME = 0.0036, Pixel Error = 53.6413
Epoch 108: Loss = 25.9266, NME = 0.0031, Pixel Error = 45.3300
Epoch 109: Loss = 26.0645, NME = 0.0030, Pixel Error = 42.3949
Epoch 110: Loss = 22.0501, NME = 0.0028, Pixel Error = 39.3858
Epoch 111: Loss = 19.6636, NME = 0.0027, Pixel Error = 38.5913
Epoch 112: Loss = 18.4858, NME = 0.0026, Pixel Error = 37.2100
Epoch 113: Loss = 24.1834, NME = 0.0030, Pixel Error = 43.1937
Epoch 114: Loss = 26.4500, NME = 0.0031, Pixel Error = 44.6238
Epoch 115: Loss = 53.0181, NME = 0.0042, Pixel Error = 62.8565
Epoch 116: Loss = 52.7832, NME = 0.0042, Pixel Error = 62.4320
Epoch 117: Loss = 58.8992, NME = 0.0045, Pixel Error = 65.6133
Epoch 118: Loss = 42.3459, NME = 0.0038, Pixel Error = 55.9386
Epoch 119: Loss = 16.2373, NME = 0.0024, Pixel Error = 35.2351
Epoch 120: Loss = 20.5888, NME = 0.0027, Pixel Error = 37.8142
Epoch 121: Loss = 20.4250, NME = 0.0027, Pixel Error = 38.7318
Epoch 122: Loss = 25.6012, NME = 0.0030, Pixel Error = 41.8224
Epoch 123: Loss = 47.1231, NME = 0.0040, Pixel Error = 56.6338
Epoch 124: Loss = 44.2588, NME = 0.0039, Pixel Error = 57.6121
Epoch 125: Loss = 16.1338, NME = 0.0024, Pixel Error = 34.7630
Epoch 126: Loss = 13.8875, NME = 0.0022, Pixel Error = 31.2446
Epoch 127: Loss = 17.2428, NME = 0.0025, Pixel Error = 35.5916
Epoch 128: Loss = 23.6822, NME = 0.0030, Pixel Error = 43.2130
Epoch 129: Loss = 37.3039, NME = 0.0037, Pixel Error = 52.7288
Epoch 130: Loss = 26.2873, NME = 0.0031, Pixel Error = 44.8591
Epoch 131: Loss = 23.8674, NME = 0.0029, Pixel Error = 41.3042
Epoch 132: Loss = 15.0074, NME = 0.0023, Pixel Error = 34.0315
Epoch 133: Loss = 12.5248, NME = 0.0021, Pixel Error = 29.8252
Epoch 134: Loss = 23.2359, NME = 0.0028, Pixel Error = 38.9693
Epoch 135: Loss = 41.4578, NME = 0.0038, Pixel Error = 55.9831
Epoch 136: Loss = 20.3036, NME = 0.0027, Pixel Error = 39.4722
Epoch 137: Loss = 43.6979, NME = 0.0040, Pixel Error = 57.0277
Epoch 138: Loss = 38.3944, NME = 0.0036, Pixel Error = 52.8428
Epoch 139: Loss = 23.1041, NME = 0.0029, Pixel Error = 42.6579
Epoch 140: Loss = 22.1905, NME = 0.0028, Pixel Error = 42.3679
Epoch 141: Loss = 20.3663, NME = 0.0027, Pixel Error = 39.1971
Epoch 142: Loss = 25.7805, NME = 0.0030, Pixel Error = 43.7919
Epoch 143: Loss = 26.9658, NME = 0.0031, Pixel Error = 46.0344
Epoch 144: Loss = 22.3839, NME = 0.0027, Pixel Error = 39.5803
Epoch 145: Loss = 58.6017, NME = 0.0046, Pixel Error = 65.0351
Epoch 146: Loss = 49.8329, NME = 0.0040, Pixel Error = 59.8367
Epoch 147: Loss = 33.1247, NME = 0.0035, Pixel Error = 49.9298
Epoch 148: Loss = 28.6128, NME = 0.0032, Pixel Error = 45.9546
Epoch 149: Loss = 28.8114, NME = 0.0031, Pixel Error = 44.9366
Epoch 150: Loss = 14.6970, NME = 0.0023, Pixel Error = 31.6344
Epoch 151: Loss = 15.1164, NME = 0.0023, Pixel Error = 33.1231
Epoch 152: Loss = 17.1769, NME = 0.0025, Pixel Error = 35.4756
Epoch 153: Loss = 17.2068, NME = 0.0025, Pixel Error = 34.4720
Epoch 154: Loss = 17.5439, NME = 0.0025, Pixel Error = 35.9298
Epoch 155: Loss = 15.8028, NME = 0.0024, Pixel Error = 34.0131
Epoch 156: Loss = 18.9805, NME = 0.0026, Pixel Error = 37.6074
Epoch 157: Loss = 16.9008, NME = 0.0025, Pixel Error = 36.1609
Epoch 158: Loss = 24.3725, NME = 0.0029, Pixel Error = 43.7912
Epoch 159: Loss = 20.9342, NME = 0.0028, Pixel Error = 40.4821
Epoch 160: Loss = 41.2765, NME = 0.0039, Pixel Error = 56.8611
Epoch 161: Loss = 41.6992, NME = 0.0039, Pixel Error = 57.6243
Epoch 162: Loss = 28.6732, NME = 0.0032, Pixel Error = 48.0567
Epoch 163: Loss = 38.2316, NME = 0.0037, Pixel Error = 53.0232
Epoch 164: Loss = 35.2685, NME = 0.0035, Pixel Error = 50.7814
Epoch 165: Loss = 44.4106, NME = 0.0039, Pixel Error = 57.7927
Epoch 166: Loss = 20.3024, NME = 0.0027, Pixel Error = 38.9190
Epoch 167: Loss = 15.7872, NME = 0.0024, Pixel Error = 34.1523
Epoch 168: Loss = 24.2441, NME = 0.0029, Pixel Error = 42.8289
Epoch 169: Loss = 23.5601, NME = 0.0029, Pixel Error = 41.1136
Epoch 170: Loss = 27.0659, NME = 0.0032, Pixel Error = 46.3213
Epoch 171: Loss = 22.9772, NME = 0.0028, Pixel Error = 40.3498
Epoch 172: Loss = 42.7547, NME = 0.0039, Pixel Error = 55.1190
Epoch 173: Loss = 20.3538, NME = 0.0027, Pixel Error = 39.1057
Epoch 174: Loss = 24.4542, NME = 0.0029, Pixel Error = 43.1497
Epoch 175: Loss = 23.1580, NME = 0.0028, Pixel Error = 41.0075
Epoch 176: Loss = 15.6732, NME = 0.0024, Pixel Error = 33.9193
Epoch 177: Loss = 20.4228, NME = 0.0027, Pixel Error = 38.2294
Epoch 178: Loss = 29.6339, NME = 0.0033, Pixel Error = 47.4183
Epoch 179: Loss = 20.7843, NME = 0.0027, Pixel Error = 39.9022
Epoch 180: Loss = 20.3916, NME = 0.0027, Pixel Error = 38.5852
Epoch 181: Loss = 11.3662, NME = 0.0020, Pixel Error = 29.2509
Epoch 182: Loss = 26.1575, NME = 0.0030, Pixel Error = 42.6569
Epoch 183: Loss = 26.0826, NME = 0.0030, Pixel Error = 43.1452
Epoch 184: Loss = 15.5890, NME = 0.0024, Pixel Error = 33.7982
Epoch 185: Loss = 9.0141, NME = 0.0018, Pixel Error = 26.2104
Epoch 186: Loss = 14.1198, NME = 0.0022, Pixel Error = 31.8312
Epoch 187: Loss = 13.0539, NME = 0.0022, Pixel Error = 30.8734
Epoch 188: Loss = 24.9223, NME = 0.0030, Pixel Error = 44.5400
Epoch 189: Loss = 20.7276, NME = 0.0026, Pixel Error = 38.3773
Epoch 190: Loss = 17.4756, NME = 0.0026, Pixel Error = 37.7854
Epoch 191: Loss = 27.8218, NME = 0.0032, Pixel Error = 46.3404
Epoch 192: Loss = 19.7613, NME = 0.0026, Pixel Error = 38.9815
Epoch 193: Loss = 18.6835, NME = 0.0026, Pixel Error = 37.6135
Epoch 194: Loss = 13.1208, NME = 0.0022, Pixel Error = 31.2260
Epoch 195: Loss = 13.2629, NME = 0.0023, Pixel Error = 32.6752
Epoch 196: Loss = 9.4046, NME = 0.0018, Pixel Error = 27.0789
Epoch 197: Loss = 8.7431, NME = 0.0018, Pixel Error = 26.1243
Epoch 198: Loss = 15.7983, NME = 0.0024, Pixel Error = 33.6508
Epoch 199: Loss = 11.9545, NME = 0.0020, Pixel Error = 29.4574
Epoch 200: Loss = 14.1800, NME = 0.0023, Pixel Error = 32.7852
Epoch 201: Loss = 19.2595, NME = 0.0026, Pixel Error = 38.1705
Epoch 202: Loss = 16.3477, NME = 0.0024, Pixel Error = 33.9091
Epoch 203: Loss = 16.0551, NME = 0.0025, Pixel Error = 35.4193
Epoch 204: Loss = 17.8902, NME = 0.0025, Pixel Error = 36.6461
Epoch 205: Loss = 21.0387, NME = 0.0026, Pixel Error = 37.3410
Epoch 206: Loss = 19.2508, NME = 0.0026, Pixel Error = 39.4743
Epoch 207: Loss = 10.8517, NME = 0.0020, Pixel Error = 29.5656
Epoch 208: Loss = 21.1600, NME = 0.0027, Pixel Error = 39.1434
Epoch 209: Loss = 14.5192, NME = 0.0023, Pixel Error = 33.0591
Epoch 210: Loss = 17.5882, NME = 0.0025, Pixel Error = 36.1578
Epoch 211: Loss = 11.5140, NME = 0.0021, Pixel Error = 29.6522
Epoch 212: Loss = 8.8960, NME = 0.0018, Pixel Error = 25.4198
Epoch 213: Loss = 12.3272, NME = 0.0021, Pixel Error = 31.4498
Epoch 214: Loss = 7.5481, NME = 0.0017, Pixel Error = 23.9850
Epoch 215: Loss = 11.2882, NME = 0.0020, Pixel Error = 28.0500
Epoch 216: Loss = 18.8586, NME = 0.0027, Pixel Error = 37.7521
Epoch 217: Loss = 14.9061, NME = 0.0024, Pixel Error = 34.3841
Epoch 218: Loss = 16.2974, NME = 0.0024, Pixel Error = 34.9809
Epoch 219: Loss = 13.5943, NME = 0.0023, Pixel Error = 32.4680
Epoch 220: Loss = 25.0013, NME = 0.0028, Pixel Error = 41.6895
Epoch 221: Loss = 15.9720, NME = 0.0024, Pixel Error = 34.5879
Epoch 222: Loss = 13.2803, NME = 0.0022, Pixel Error = 32.0837
Epoch 223: Loss = 9.8430, NME = 0.0019, Pixel Error = 27.3027
Epoch 224: Loss = 12.1014, NME = 0.0021, Pixel Error = 30.4226
Epoch 225: Loss = 12.9655, NME = 0.0022, Pixel Error = 32.8367
Epoch 226: Loss = 11.8588, NME = 0.0020, Pixel Error = 28.5688
Epoch 227: Loss = 16.8110, NME = 0.0025, Pixel Error = 36.1455
Epoch 228: Loss = 23.4503, NME = 0.0028, Pixel Error = 40.0378
Epoch 229: Loss = 16.7359, NME = 0.0024, Pixel Error = 35.1278
Epoch 230: Loss = 21.0452, NME = 0.0027, Pixel Error = 39.8194
Epoch 231: Loss = 19.4977, NME = 0.0025, Pixel Error = 35.6614
Epoch 232: Loss = 17.8102, NME = 0.0025, Pixel Error = 35.4460
Epoch 233: Loss = 25.1325, NME = 0.0029, Pixel Error = 42.4263
Epoch 234: Loss = 20.0992, NME = 0.0027, Pixel Error = 39.2373
Epoch 235: Loss = 15.1624, NME = 0.0023, Pixel Error = 33.6747
Epoch 236: Loss = 13.8568, NME = 0.0022, Pixel Error = 32.2941
Epoch 237: Loss = 8.6016, NME = 0.0018, Pixel Error = 25.5045
Epoch 238: Loss = 15.2414, NME = 0.0023, Pixel Error = 33.9132
Epoch 239: Loss = 15.1208, NME = 0.0024, Pixel Error = 34.0317
Epoch 240: Loss = 21.6864, NME = 0.0027, Pixel Error = 38.0226
Epoch 241: Loss = 12.9196, NME = 0.0021, Pixel Error = 30.9015
Epoch 242: Loss = 20.9965, NME = 0.0027, Pixel Error = 39.1353
Epoch 243: Loss = 11.3562, NME = 0.0020, Pixel Error = 29.4307
Epoch 244: Loss = 12.1234, NME = 0.0021, Pixel Error = 29.6318
Epoch 245: Loss = 13.4834, NME = 0.0022, Pixel Error = 31.3062
Epoch 246: Loss = 10.4679, NME = 0.0020, Pixel Error = 28.2917
Epoch 247: Loss = 13.7496, NME = 0.0022, Pixel Error = 30.7456
Epoch 248: Loss = 14.3918, NME = 0.0023, Pixel Error = 33.8160
Epoch 249: Loss = 13.8997, NME = 0.0023, Pixel Error = 31.7591
Epoch 250: Loss = 20.0435, NME = 0.0027, Pixel Error = 39.8339
Epoch 251: Loss = 9.8101, NME = 0.0019, Pixel Error = 27.9132
Epoch 252: Loss = 10.3485, NME = 0.0020, Pixel Error = 27.6505
Epoch 253: Loss = 12.4269, NME = 0.0021, Pixel Error = 30.5527
Epoch 254: Loss = 13.3180, NME = 0.0021, Pixel Error = 31.0452
Epoch 255: Loss = 14.1190, NME = 0.0023, Pixel Error = 32.2423
Epoch 256: Loss = 10.0316, NME = 0.0019, Pixel Error = 27.7627
Epoch 257: Loss = 14.4466, NME = 0.0023, Pixel Error = 34.0406
Epoch 258: Loss = 16.3741, NME = 0.0024, Pixel Error = 35.0757
Epoch 259: Loss = 14.6714, NME = 0.0024, Pixel Error = 34.3442
Epoch 260: Loss = 10.0233, NME = 0.0019, Pixel Error = 27.6869
Epoch 261: Loss = 10.6413, NME = 0.0020, Pixel Error = 28.0631
Epoch 262: Loss = 9.1475, NME = 0.0018, Pixel Error = 25.7707
