Epoch 1: Loss = 3.3801, NME = 0.0644, Pixel Error = 74.5216, Val Loss = 2.7269, Val NME = 0.0578, Val Pixel Error = 65.4369
Epoch 2: Loss = 2.1969, NME = 0.0427, Pixel Error = 49.3041, Val Loss = 1.5320, Val NME = 0.0229, Val Pixel Error = 25.7909
Epoch 3: Loss = 1.6707, NME = 0.0234, Pixel Error = 27.1607, Val Loss = 1.3353, Val NME = 0.0166, Val Pixel Error = 18.8381
Epoch 4: Loss = 1.5136, NME = 0.0199, Pixel Error = 23.1557, Val Loss = 1.1754, Val NME = 0.0137, Val Pixel Error = 15.5521
Epoch 5: Loss = 1.2490, NME = 0.0146, Pixel Error = 16.9646, Val Loss = 0.8907, Val NME = 0.0096, Val Pixel Error = 10.8692
Epoch 6: Loss = 0.9336, NME = 0.0102, Pixel Error = 11.8402, Val Loss = 0.6690, Val NME = 0.0078, Val Pixel Error = 8.8089
Epoch 7: Loss = 0.7317, NME = 0.0082, Pixel Error = 9.4814, Val Loss = 0.6064, Val NME = 0.0073, Val Pixel Error = 8.2436
Epoch 8: Loss = 0.6058, NME = 0.0070, Pixel Error = 8.1038, Val Loss = 0.4761, Val NME = 0.0058, Val Pixel Error = 6.5546
Epoch 9: Loss = 0.5263, NME = 0.0062, Pixel Error = 7.2193, Val Loss = 0.4230, Val NME = 0.0055, Val Pixel Error = 6.2266
Epoch 10: Loss = 0.4747, NME = 0.0058, Pixel Error = 6.7144, Val Loss = 0.4129, Val NME = 0.0053, Val Pixel Error = 5.9263
Epoch 11: Loss = 0.4371, NME = 0.0055, Pixel Error = 6.3237, Val Loss = 0.4134, Val NME = 0.0054, Val Pixel Error = 6.0413
Epoch 12: Loss = 0.4098, NME = 0.0052, Pixel Error = 5.9910, Val Loss = 0.4360, Val NME = 0.0057, Val Pixel Error = 6.3571
Epoch 13: Loss = 0.3784, NME = 0.0049, Pixel Error = 5.6466, Val Loss = 0.5079, Val NME = 0.0062, Val Pixel Error = 6.9800
Epoch 14: Loss = 0.3565, NME = 0.0047, Pixel Error = 5.3923, Val Loss = 0.4176, Val NME = 0.0054, Val Pixel Error = 6.0715
Epoch 15: Loss = 0.3359, NME = 0.0044, Pixel Error = 5.1522, Val Loss = 0.3817, Val NME = 0.0050, Val Pixel Error = 5.6207
Epoch 16: Loss = 0.3174, NME = 0.0043, Pixel Error = 5.0079, Val Loss = 0.3927, Val NME = 0.0051, Val Pixel Error = 5.7522
Epoch 17: Loss = 0.3004, NME = 0.0041, Pixel Error = 4.8152, Val Loss = 0.4269, Val NME = 0.0055, Val Pixel Error = 6.1428
Epoch 18: Loss = 0.2875, NME = 0.0040, Pixel Error = 4.6452, Val Loss = 0.4018, Val NME = 0.0052, Val Pixel Error = 5.8319
Epoch 19: Loss = 0.2740, NME = 0.0039, Pixel Error = 4.5444, Val Loss = 0.3930, Val NME = 0.0050, Val Pixel Error = 5.6152
Epoch 20: Loss = 0.2558, NME = 0.0037, Pixel Error = 4.2824, Val Loss = 0.4619, Val NME = 0.0055, Val Pixel Error = 6.1633
Epoch 21: Loss = 0.2436, NME = 0.0036, Pixel Error = 4.1671, Val Loss = 0.3693, Val NME = 0.0049, Val Pixel Error = 5.5203
Epoch 22: Loss = 0.2289, NME = 0.0035, Pixel Error = 4.0420, Val Loss = 0.4051, Val NME = 0.0051, Val Pixel Error = 5.6970
Epoch 23: Loss = 0.2206, NME = 0.0034, Pixel Error = 3.9303, Val Loss = 0.3657, Val NME = 0.0048, Val Pixel Error = 5.4593
Epoch 24: Loss = 0.2079, NME = 0.0032, Pixel Error = 3.7842, Val Loss = 0.4653, Val NME = 0.0053, Val Pixel Error = 5.9245
Epoch 25: Loss = 0.1983, NME = 0.0032, Pixel Error = 3.6661, Val Loss = 0.4110, Val NME = 0.0050, Val Pixel Error = 5.6486
Epoch 26: Loss = 0.1871, NME = 0.0030, Pixel Error = 3.5400, Val Loss = 0.3928, Val NME = 0.0048, Val Pixel Error = 5.4884
Epoch 27: Loss = 0.1785, NME = 0.0029, Pixel Error = 3.4148, Val Loss = 0.4121, Val NME = 0.0051, Val Pixel Error = 5.7406
Epoch 28: Loss = 0.1732, NME = 0.0029, Pixel Error = 3.4240, Val Loss = 0.4149, Val NME = 0.0051, Val Pixel Error = 5.7736
Epoch 29: Loss = 0.1628, NME = 0.0028, Pixel Error = 3.2528, Val Loss = 0.4407, Val NME = 0.0051, Val Pixel Error = 5.7326
Epoch 30: Loss = 0.1533, NME = 0.0027, Pixel Error = 3.1082, Val Loss = 0.4024, Val NME = 0.0048, Val Pixel Error = 5.4543
Epoch 31: Loss = 0.1455, NME = 0.0026, Pixel Error = 3.0131, Val Loss = 0.4441, Val NME = 0.0051, Val Pixel Error = 5.7691
Epoch 32: Loss = 0.1430, NME = 0.0026, Pixel Error = 2.9871, Val Loss = 0.4159, Val NME = 0.0049, Val Pixel Error = 5.5089
Epoch 33: Loss = 0.1371, NME = 0.0025, Pixel Error = 2.9501, Val Loss = 0.4759, Val NME = 0.0052, Val Pixel Error = 5.8796
Epoch 34: Loss = 0.1312, NME = 0.0024, Pixel Error = 2.8458, Val Loss = 0.4262, Val NME = 0.0050, Val Pixel Error = 5.6087
Epoch 35: Loss = 0.1273, NME = 0.0024, Pixel Error = 2.8227, Val Loss = 0.4263, Val NME = 0.0048, Val Pixel Error = 5.4289
Epoch 36: Loss = 0.1226, NME = 0.0023, Pixel Error = 2.7369, Val Loss = 0.4742, Val NME = 0.0053, Val Pixel Error = 5.9287
Epoch 37: Loss = 0.1195, NME = 0.0023, Pixel Error = 2.7050, Val Loss = 0.4588, Val NME = 0.0051, Val Pixel Error = 5.6990
Epoch 38: Loss = 0.1136, NME = 0.0023, Pixel Error = 2.6301, Val Loss = 0.3979, Val NME = 0.0047, Val Pixel Error = 5.2942
Epoch 39: Loss = 0.1099, NME = 0.0022, Pixel Error = 2.5730, Val Loss = 0.4159, Val NME = 0.0049, Val Pixel Error = 5.4851
Epoch 40: Loss = 0.1082, NME = 0.0022, Pixel Error = 2.5504, Val Loss = 0.3996, Val NME = 0.0048, Val Pixel Error = 5.3954
Epoch 41: Loss = 0.1030, NME = 0.0021, Pixel Error = 2.4741, Val Loss = 0.4152, Val NME = 0.0048, Val Pixel Error = 5.3953
Epoch 42: Loss = 0.1013, NME = 0.0021, Pixel Error = 2.4442, Val Loss = 0.4110, Val NME = 0.0048, Val Pixel Error = 5.4337
Epoch 43: Loss = 0.0977, NME = 0.0021, Pixel Error = 2.3881, Val Loss = 0.4042, Val NME = 0.0047, Val Pixel Error = 5.3482
Epoch 44: Loss = 0.0915, NME = 0.0020, Pixel Error = 2.3180, Val Loss = 0.4441, Val NME = 0.0049, Val Pixel Error = 5.5111
Epoch 45: Loss = 0.0926, NME = 0.0020, Pixel Error = 2.3163, Val Loss = 0.4164, Val NME = 0.0048, Val Pixel Error = 5.4173
Epoch 46: Loss = 0.0909, NME = 0.0020, Pixel Error = 2.3001, Val Loss = 0.4062, Val NME = 0.0047, Val Pixel Error = 5.3215
Epoch 47: Loss = 0.0858, NME = 0.0019, Pixel Error = 2.2150, Val Loss = 0.4143, Val NME = 0.0048, Val Pixel Error = 5.4202
Epoch 48: Loss = 0.0881, NME = 0.0020, Pixel Error = 2.2877, Val Loss = 0.4152, Val NME = 0.0047, Val Pixel Error = 5.3539
Epoch 49: Loss = 0.0849, NME = 0.0019, Pixel Error = 2.2159, Val Loss = 0.4340, Val NME = 0.0049, Val Pixel Error = 5.5056
Epoch 50: Loss = 0.0802, NME = 0.0018, Pixel Error = 2.1389, Val Loss = 0.4115, Val NME = 0.0047, Val Pixel Error = 5.3493
Epoch 51: Loss = 0.0769, NME = 0.0018, Pixel Error = 2.1033, Val Loss = 0.4327, Val NME = 0.0048, Val Pixel Error = 5.4517
Epoch 52: Loss = 0.0789, NME = 0.0018, Pixel Error = 2.1242, Val Loss = 0.4428, Val NME = 0.0048, Val Pixel Error = 5.5005
Epoch 53: Loss = 0.0756, NME = 0.0018, Pixel Error = 2.0763, Val Loss = 0.3975, Val NME = 0.0046, Val Pixel Error = 5.2220
Epoch 54: Loss = 0.0735, NME = 0.0018, Pixel Error = 2.0437, Val Loss = 0.3975, Val NME = 0.0047, Val Pixel Error = 5.2889
Epoch 55: Loss = 0.0712, NME = 0.0017, Pixel Error = 2.0162, Val Loss = 0.4371, Val NME = 0.0049, Val Pixel Error = 5.5458
Epoch 56: Loss = 0.0698, NME = 0.0017, Pixel Error = 1.9984, Val Loss = 0.4279, Val NME = 0.0047, Val Pixel Error = 5.3672
Epoch 57: Loss = 0.0685, NME = 0.0017, Pixel Error = 1.9688, Val Loss = 0.4422, Val NME = 0.0048, Val Pixel Error = 5.4476
Epoch 58: Loss = 0.0674, NME = 0.0017, Pixel Error = 1.9374, Val Loss = 0.4243, Val NME = 0.0048, Val Pixel Error = 5.4187
Epoch 59: Loss = 0.0654, NME = 0.0016, Pixel Error = 1.9139, Val Loss = 0.3975, Val NME = 0.0046, Val Pixel Error = 5.2596
Epoch 60: Loss = 0.0631, NME = 0.0016, Pixel Error = 1.8742, Val Loss = 0.4132, Val NME = 0.0046, Val Pixel Error = 5.2862
