Epoch 1: Loss = 3.2284, NME = 0.0653, Pixel Error = 75.9792, Val Loss = 3.0263, Val NME = 0.0622, Val Pixel Error = 71.8090
Epoch 2: Loss = 2.9428, NME = 0.0616, Pixel Error = 71.6307, Val Loss = 2.7593, Val NME = 0.0577, Val Pixel Error = 66.5061
Epoch 3: Loss = 2.6773, NME = 0.0556, Pixel Error = 64.5715, Val Loss = 2.4360, Val NME = 0.0497, Val Pixel Error = 57.3058
Epoch 4: Loss = 2.3661, NME = 0.0471, Pixel Error = 54.6519, Val Loss = 2.0959, Val NME = 0.0402, Val Pixel Error = 46.2244
Epoch 5: Loss = 2.0835, NME = 0.0383, Pixel Error = 44.2296, Val Loss = 1.8097, Val NME = 0.0313, Val Pixel Error = 35.8769
Epoch 6: Loss = 1.8744, NME = 0.0313, Pixel Error = 36.2078, Val Loss = 1.6094, Val NME = 0.0248, Val Pixel Error = 28.4106
Epoch 7: Loss = 1.7286, NME = 0.0266, Pixel Error = 30.6909, Val Loss = 1.4698, Val NME = 0.0209, Val Pixel Error = 23.9251
Epoch 8: Loss = 1.6110, NME = 0.0239, Pixel Error = 27.6054, Val Loss = 1.3581, Val NME = 0.0184, Val Pixel Error = 21.0476
Epoch 9: Loss = 1.5056, NME = 0.0215, Pixel Error = 24.8563, Val Loss = 1.2570, Val NME = 0.0164, Val Pixel Error = 18.7480
Epoch 10: Loss = 1.3983, NME = 0.0196, Pixel Error = 22.5924, Val Loss = 1.1553, Val NME = 0.0144, Val Pixel Error = 16.4969
Epoch 11: Loss = 1.2923, NME = 0.0173, Pixel Error = 20.0242, Val Loss = 1.0645, Val NME = 0.0128, Val Pixel Error = 14.6471
Epoch 12: Loss = 1.2060, NME = 0.0157, Pixel Error = 18.1751, Val Loss = 0.9977, Val NME = 0.0120, Val Pixel Error = 13.7351
Epoch 13: Loss = 1.1279, NME = 0.0144, Pixel Error = 16.4999, Val Loss = 0.9144, Val NME = 0.0104, Val Pixel Error = 11.9021
Epoch 14: Loss = 1.0750, NME = 0.0135, Pixel Error = 15.5460, Val Loss = 0.8801, Val NME = 0.0105, Val Pixel Error = 11.9473
Epoch 15: Loss = 1.0176, NME = 0.0126, Pixel Error = 14.4636, Val Loss = 0.8281, Val NME = 0.0097, Val Pixel Error = 11.0210
Epoch 16: Loss = 0.9571, NME = 0.0117, Pixel Error = 13.5619, Val Loss = 0.7773, Val NME = 0.0090, Val Pixel Error = 10.2355
Epoch 17: Loss = 0.9086, NME = 0.0109, Pixel Error = 12.6140, Val Loss = 0.7366, Val NME = 0.0085, Val Pixel Error = 9.7483
Epoch 18: Loss = 0.8639, NME = 0.0103, Pixel Error = 11.9094, Val Loss = 0.6962, Val NME = 0.0079, Val Pixel Error = 9.0194
Epoch 19: Loss = 0.8225, NME = 0.0099, Pixel Error = 11.4794, Val Loss = 0.6659, Val NME = 0.0075, Val Pixel Error = 8.5644
Epoch 20: Loss = 0.7820, NME = 0.0094, Pixel Error = 10.7993, Val Loss = 0.6425, Val NME = 0.0075, Val Pixel Error = 8.5157
Epoch 21: Loss = 0.7442, NME = 0.0089, Pixel Error = 10.3011, Val Loss = 0.6111, Val NME = 0.0073, Val Pixel Error = 8.2717
Epoch 22: Loss = 0.6977, NME = 0.0083, Pixel Error = 9.6705, Val Loss = 0.5727, Val NME = 0.0069, Val Pixel Error = 7.8216
Epoch 23: Loss = 0.6685, NME = 0.0082, Pixel Error = 9.4337, Val Loss = 0.5626, Val NME = 0.0069, Val Pixel Error = 7.8162
Epoch 24: Loss = 0.6415, NME = 0.0078, Pixel Error = 9.0433, Val Loss = 0.5682, Val NME = 0.0068, Val Pixel Error = 7.7542
Epoch 25: Loss = 0.6164, NME = 0.0076, Pixel Error = 8.8143, Val Loss = 0.5068, Val NME = 0.0063, Val Pixel Error = 7.1523
Epoch 26: Loss = 0.6009, NME = 0.0075, Pixel Error = 8.6469, Val Loss = 0.5225, Val NME = 0.0064, Val Pixel Error = 7.3673
Epoch 27: Loss = 0.5692, NME = 0.0070, Pixel Error = 8.1095, Val Loss = 0.5198, Val NME = 0.0063, Val Pixel Error = 7.1994
Epoch 28: Loss = 0.5516, NME = 0.0068, Pixel Error = 7.8867, Val Loss = 0.4797, Val NME = 0.0060, Val Pixel Error = 6.8890
Epoch 29: Loss = 0.5390, NME = 0.0067, Pixel Error = 7.8072, Val Loss = 0.4904, Val NME = 0.0062, Val Pixel Error = 7.0754
Epoch 30: Loss = 0.5262, NME = 0.0066, Pixel Error = 7.6914, Val Loss = 0.4752, Val NME = 0.0060, Val Pixel Error = 6.7978
Epoch 31: Loss = 0.5101, NME = 0.0065, Pixel Error = 7.5046, Val Loss = 0.4704, Val NME = 0.0059, Val Pixel Error = 6.7421
Epoch 32: Loss = 0.4902, NME = 0.0061, Pixel Error = 7.1467, Val Loss = 0.4547, Val NME = 0.0057, Val Pixel Error = 6.5347
Epoch 33: Loss = 0.4830, NME = 0.0061, Pixel Error = 7.1006, Val Loss = 0.4509, Val NME = 0.0057, Val Pixel Error = 6.5171
Epoch 34: Loss = 0.4692, NME = 0.0060, Pixel Error = 6.9276, Val Loss = 0.4413, Val NME = 0.0056, Val Pixel Error = 6.4273
