Epoch 1: Loss = 3.4797, NME = 0.0619, Pixel Error = 71.8502, Val Loss = 2.7558, Val NME = 0.0517, Val Pixel Error = 59.4406
Epoch 2: Loss = 2.1674, NME = 0.0394, Pixel Error = 45.6149, Val Loss = 1.5367, Val NME = 0.0211, Val Pixel Error = 24.2452
Epoch 3: Loss = 1.6453, NME = 0.0225, Pixel Error = 26.2406, Val Loss = 1.4084, Val NME = 0.0180, Val Pixel Error = 20.8832
Epoch 4: Loss = 1.5165, NME = 0.0201, Pixel Error = 23.4554, Val Loss = 1.2749, Val NME = 0.0156, Val Pixel Error = 18.1015
Epoch 5: Loss = 1.2392, NME = 0.0146, Pixel Error = 16.9913, Val Loss = 0.9727, Val NME = 0.0106, Val Pixel Error = 12.1744
Epoch 6: Loss = 0.9161, NME = 0.0099, Pixel Error = 11.4703, Val Loss = 0.7289, Val NME = 0.0077, Val Pixel Error = 8.9271
Epoch 7: Loss = 0.7305, NME = 0.0080, Pixel Error = 9.2611, Val Loss = 0.5873, Val NME = 0.0065, Val Pixel Error = 7.5830
Epoch 8: Loss = 0.6191, NME = 0.0070, Pixel Error = 8.0743, Val Loss = 0.5164, Val NME = 0.0062, Val Pixel Error = 7.1614
Epoch 9: Loss = 0.5493, NME = 0.0064, Pixel Error = 7.3779, Val Loss = 0.5318, Val NME = 0.0064, Val Pixel Error = 7.3737
Epoch 10: Loss = 0.5063, NME = 0.0060, Pixel Error = 6.9701, Val Loss = 0.4665, Val NME = 0.0057, Val Pixel Error = 6.5769
Epoch 11: Loss = 0.4578, NME = 0.0055, Pixel Error = 6.4340, Val Loss = 0.4638, Val NME = 0.0057, Val Pixel Error = 6.5760
Epoch 12: Loss = 0.4205, NME = 0.0052, Pixel Error = 6.0689, Val Loss = 0.4358, Val NME = 0.0052, Val Pixel Error = 6.0163
Epoch 13: Loss = 0.3950, NME = 0.0050, Pixel Error = 5.8054, Val Loss = 0.3937, Val NME = 0.0049, Val Pixel Error = 5.7851
Epoch 14: Loss = 0.3672, NME = 0.0047, Pixel Error = 5.4922, Val Loss = 0.4422, Val NME = 0.0054, Val Pixel Error = 6.2116
Epoch 15: Loss = 0.3446, NME = 0.0045, Pixel Error = 5.2416, Val Loss = 0.4188, Val NME = 0.0051, Val Pixel Error = 5.9008
Epoch 16: Loss = 0.3280, NME = 0.0044, Pixel Error = 5.0767, Val Loss = 0.3996, Val NME = 0.0050, Val Pixel Error = 5.8565
Epoch 17: Loss = 0.3007, NME = 0.0041, Pixel Error = 4.7695, Val Loss = 0.4014, Val NME = 0.0049, Val Pixel Error = 5.6837
Epoch 18: Loss = 0.2857, NME = 0.0040, Pixel Error = 4.6026, Val Loss = 0.4268, Val NME = 0.0050, Val Pixel Error = 5.7462
Epoch 19: Loss = 0.2661, NME = 0.0038, Pixel Error = 4.3869, Val Loss = 0.4621, Val NME = 0.0052, Val Pixel Error = 6.0051
Epoch 20: Loss = 0.2599, NME = 0.0037, Pixel Error = 4.3354, Val Loss = 0.4434, Val NME = 0.0052, Val Pixel Error = 5.9704
Epoch 21: Loss = 0.2423, NME = 0.0035, Pixel Error = 4.1115, Val Loss = 0.4132, Val NME = 0.0047, Val Pixel Error = 5.5216
Epoch 22: Loss = 0.2249, NME = 0.0034, Pixel Error = 3.9311, Val Loss = 0.4620, Val NME = 0.0051, Val Pixel Error = 5.8843
Epoch 23: Loss = 0.2135, NME = 0.0033, Pixel Error = 3.8391, Val Loss = 0.4599, Val NME = 0.0053, Val Pixel Error = 6.0429
Epoch 24: Loss = 0.2004, NME = 0.0032, Pixel Error = 3.6867, Val Loss = 0.3965, Val NME = 0.0048, Val Pixel Error = 5.5513
Epoch 25: Loss = 0.1927, NME = 0.0031, Pixel Error = 3.5781, Val Loss = 0.4099, Val NME = 0.0049, Val Pixel Error = 5.6569
Epoch 26: Loss = 0.1814, NME = 0.0030, Pixel Error = 3.4865, Val Loss = 0.4178, Val NME = 0.0048, Val Pixel Error = 5.5361
Epoch 27: Loss = 0.1685, NME = 0.0028, Pixel Error = 3.2980, Val Loss = 0.4242, Val NME = 0.0047, Val Pixel Error = 5.4750
Epoch 28: Loss = 0.1625, NME = 0.0028, Pixel Error = 3.2199, Val Loss = 0.4564, Val NME = 0.0049, Val Pixel Error = 5.6652
Epoch 29: Loss = 0.1570, NME = 0.0027, Pixel Error = 3.1590, Val Loss = 0.4310, Val NME = 0.0047, Val Pixel Error = 5.4692
Epoch 30: Loss = 0.1495, NME = 0.0026, Pixel Error = 3.0728, Val Loss = 0.4384, Val NME = 0.0047, Val Pixel Error = 5.4659
Epoch 31: Loss = 0.1440, NME = 0.0026, Pixel Error = 3.0218, Val Loss = 0.4540, Val NME = 0.0048, Val Pixel Error = 5.5637
Epoch 32: Loss = 0.1358, NME = 0.0025, Pixel Error = 2.9127, Val Loss = 0.4538, Val NME = 0.0047, Val Pixel Error = 5.4579
Epoch 33: Loss = 0.1299, NME = 0.0024, Pixel Error = 2.8239, Val Loss = 0.4405, Val NME = 0.0047, Val Pixel Error = 5.4521
Epoch 34: Loss = 0.1259, NME = 0.0024, Pixel Error = 2.7732, Val Loss = 0.4659, Val NME = 0.0049, Val Pixel Error = 5.6363
Epoch 35: Loss = 0.1196, NME = 0.0023, Pixel Error = 2.6865, Val Loss = 0.4542, Val NME = 0.0049, Val Pixel Error = 5.6164
Epoch 36: Loss = 0.1192, NME = 0.0023, Pixel Error = 2.6914, Val Loss = 0.4473, Val NME = 0.0047, Val Pixel Error = 5.4802
Epoch 37: Loss = 0.1102, NME = 0.0022, Pixel Error = 2.5430, Val Loss = 0.4418, Val NME = 0.0047, Val Pixel Error = 5.4769
Epoch 38: Loss = 0.1111, NME = 0.0022, Pixel Error = 2.5823, Val Loss = 0.4496, Val NME = 0.0048, Val Pixel Error = 5.5141
Epoch 39: Loss = 0.1070, NME = 0.0022, Pixel Error = 2.5132, Val Loss = 0.4363, Val NME = 0.0046, Val Pixel Error = 5.3959
Epoch 40: Loss = 0.1038, NME = 0.0021, Pixel Error = 2.4793, Val Loss = 0.4456, Val NME = 0.0047, Val Pixel Error = 5.3798
Epoch 41: Loss = 0.0988, NME = 0.0021, Pixel Error = 2.4090, Val Loss = 0.4797, Val NME = 0.0048, Val Pixel Error = 5.5461
Epoch 42: Loss = 0.0970, NME = 0.0020, Pixel Error = 2.3722, Val Loss = 0.4894, Val NME = 0.0049, Val Pixel Error = 5.6378
