epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,534.872,0.58152,0.38059,0.89227,0.99041,0.99084,0.99441,0.90165,0.48089,0.31261,0.82752,0.00134244,0.00134244,0.00134244
61,544.242,0.56457,0.43659,0.88342,0.9065,0.98136,0.98565,0.8914,0.46863,0.36568,0.82472,0.00133693,0.00133693,0.00133693
62,553.698,0.56101,0.40671,0.89152,0.88591,0.93331,0.96192,0.85915,0.52909,0.47996,0.84685,0.00133143,0.00133143,0.00133143
63,562.926,0.5652,0.43046,0.88721,0.90859,0.99107,0.98831,0.88262,0.53471,0.39212,0.83787,0.00132593,0.00132593,0.00132593
64,570.522,0.55515,0.40497,0.89045,0.95198,0.95536,0.99016,0.89849,0.47647,0.36153,0.83406,0.00132043,0.00132043,0.00132043
65,579.866,0.56292,0.38505,0.88931,0.99499,0.89772,0.98827,0.89415,0.47705,0.34468,0.82963,0.00131493,0.00131493,0.00131493
66,589.271,0.5407,0.36587,0.87916,0.99715,0.99107,0.99092,0.90066,0.47305,0.32273,0.83572,0.00130943,0.00130943,0.00130943
67,597.129,0.55308,0.37523,0.8887,0.96066,0.9375,0.98048,0.89739,0.46597,0.34585,0.82889,0.00130393,0.00130393,0.00130393
68,606.536,0.56913,0.40118,0.89682,0.90095,0.97092,0.98071,0.88804,0.49877,0.4154,0.83715,0.00129843,0.00129843,0.00129843
69,616.142,0.54657,0.39321,0.88793,0.92214,0.99107,0.989,0.89403,0.47204,0.33734,0.82652,0.00129293,0.00129293,0.00129293
70,625.617,0.56487,0.39014,0.88561,0.89846,1,0.98772,0.88591,0.4816,0.3352,0.8278,0.00128742,0.00128742,0.00128742
71,633.079,0.55709,0.38865,0.87892,0.90479,0.97321,0.98447,0.88574,0.51009,0.36631,0.83049,0.00128192,0.00128192,0.00128192
72,642.272,0.56461,0.38186,0.88047,0.95719,0.96856,0.99173,0.90111,0.47733,0.31099,0.82983,0.00127642,0.00127642,0.00127642
73,651.78,0.56855,0.37784,0.88553,0.99583,0.99107,0.99467,0.89773,0.49045,0.2953,0.83378,0.00127092,0.00127092,0.00127092
74,659.425,0.55172,0.38754,0.88415,0.94574,0.97871,0.98727,0.88643,0.47642,0.32812,0.83356,0.00126542,0.00126542,0.00126542
75,669.749,0.54956,0.36904,0.88182,0.94192,0.97216,0.98612,0.88844,0.46884,0.33218,0.82437,0.00125992,0.00125992,0.00125992
76,679.807,0.5357,0.35458,0.87693,0.97644,0.94545,0.99097,0.90034,0.44954,0.30548,0.82315,0.00125442,0.00125442,0.00125442
77,687.402,0.53935,0.36886,0.87796,0.94642,0.98299,0.98917,0.89801,0.47316,0.34921,0.83174,0.00124892,0.00124892,0.00124892
78,697.258,0.53912,0.34883,0.87514,0.97973,0.99547,0.99351,0.91031,0.45644,0.28236,0.82715,0.00124342,0.00124342,0.00124342
79,706.576,0.54989,0.36542,0.88182,0.98343,0.94145,0.98937,0.90051,0.50942,0.34223,0.84418,0.00123791,0.00123791,0.00123791
80,715.849,0.56258,0.36377,0.88569,0.94878,0.95146,0.98842,0.89443,0.46861,0.32944,0.82693,0.00123241,0.00123241,0.00123241
81,723.226,0.54766,0.35522,0.88183,0.88859,0.98977,0.98385,0.89104,0.48419,0.37574,0.82638,0.00122691,0.00122691,0.00122691
82,732.487,0.56739,0.37556,0.88841,0.9028,0.99515,0.98591,0.88496,0.49196,0.37194,0.83463,0.00122141,0.00122141,0.00122141
83,741.974,0.54386,0.3876,0.879,0.97527,0.9667,0.9921,0.89597,0.46726,0.30192,0.82394,0.00121591,0.00121591,0.00121591
84,749.563,0.54174,0.34945,0.8771,0.97374,0.94779,0.99298,0.90486,0.46837,0.30884,0.82769,0.00121041,0.00121041,0.00121041
85,758.85,0.53465,0.3611,0.87468,0.99743,1,0.995,0.90122,0.47661,0.27073,0.82872,0.00120491,0.00120491,0.00120491
86,768.086,0.53964,0.34477,0.88288,0.99082,0.99072,0.99491,0.91612,0.44471,0.27465,0.82351,0.00119941,0.00119941,0.00119941
87,777.367,0.51234,0.33327,0.87511,0.96626,0.97321,0.99302,0.91362,0.44618,0.28453,0.82534,0.00119391,0.00119391,0.00119391
88,784.835,0.53354,0.33596,0.8713,0.97184,0.95536,0.99267,0.91229,0.46133,0.3011,0.82874,0.0011884,0.0011884,0.0011884
89,794.035,0.51126,0.35887,0.8653,0.89979,1,0.9853,0.88529,0.51652,0.36068,0.83456,0.0011829,0.0011829,0.0011829
90,803.231,0.52831,0.34808,0.8765,0.89935,1,0.98943,0.91014,0.4418,0.32287,0.81972,0.0011774,0.0011774,0.0011774
91,810.955,0.5311,0.35408,0.88204,0.95859,0.99344,0.99432,0.90217,0.48491,0.29898,0.83643,0.0011719,0.0011719,0.0011719
92,820.387,0.5284,0.33905,0.87736,0.90032,0.99107,0.98212,0.90127,0.44274,0.34008,0.82064,0.0011664,0.0011664,0.0011664
93,829.683,0.54327,0.35086,0.88317,0.92988,0.99725,0.99232,0.91565,0.44775,0.30077,0.82098,0.0011609,0.0011609,0.0011609
94,837.281,0.54553,0.34429,0.88913,0.92068,0.98214,0.98574,0.90726,0.4444,0.32847,0.82179,0.0011554,0.0011554,0.0011554
95,846.487,0.53444,0.34521,0.88334,0.90087,0.99838,0.9859,0.90742,0.46243,0.34667,0.82881,0.0011499,0.0011499,0.0011499
96,855.734,0.52146,0.33502,0.87675,0.89879,0.99107,0.9847,0.90169,0.47438,0.32927,0.83209,0.0011444,0.0011444,0.0011444
97,865.172,0.5168,0.34002,0.87657,0.9693,0.98214,0.99359,0.91534,0.45437,0.2855,0.82457,0.00113889,0.00113889,0.00113889
98,872.646,0.52796,0.34644,0.87442,0.93123,0.96301,0.98612,0.90368,0.46283,0.34062,0.82861,0.00113339,0.00113339,0.00113339
99,882.167,0.53943,0.33248,0.8826,0.90293,0.99662,0.98209,0.90206,0.46439,0.3547,0.82498,0.00112789,0.00112789,0.00112789
100,891.567,0.55106,0.3703,0.8813,0.89776,1,0.98076,0.89774,0.47144,0.33268,0.83189,0.00112239,0.00112239,0.00112239
101,899.035,0.5483,0.33815,0.88658,0.92062,0.99107,0.99026,0.91004,0.47512,0.30695,0.83224,0.00111689,0.00111689,0.00111689
102,908.26,0.52398,0.33529,0.87927,0.90641,0.99337,0.98803,0.90225,0.45892,0.32173,0.82749,0.00111139,0.00111139,0.00111139
103,917.797,0.50456,0.31999,0.86622,0.9499,0.95536,0.98949,0.91554,0.43562,0.31166,0.82171,0.00110589,0.00110589,0.00110589
104,927.096,0.52099,0.31946,0.8751,0.97238,0.9673,0.9915,0.91538,0.43616,0.28727,0.82305,0.00110039,0.00110039,0.00110039
105,934.651,0.51253,0.33798,0.87602,0.95518,1,0.9943,0.91498,0.4437,0.27996,0.82618,0.00109489,0.00109489,0.00109489
106,943.983,0.51543,0.32621,0.87783,0.90056,0.99975,0.98621,0.91132,0.43404,0.30511,0.81838,0.00108938,0.00108938,0.00108938
107,953.26,0.51197,0.32692,0.87305,0.89268,0.99749,0.98518,0.91262,0.42863,0.32778,0.8195,0.00108388,0.00108388,0.00108388
108,960.957,0.52915,0.3517,0.88065,0.90174,1,0.9854,0.90804,0.43259,0.3272,0.81954,0.00107838,0.00107838,0.00107838
109,970.545,0.5077,0.33119,0.86895,0.8979,0.99955,0.98525,0.89835,0.4549,0.36248,0.82305,0.00107288,0.00107288,0.00107288
110,980.098,0.5145,0.32423,0.87472,0.89926,1,0.98706,0.91625,0.44001,0.32533,0.82054,0.00106738,0.00106738,0.00106738
111,989.622,0.52987,0.32675,0.88394,0.96836,0.94786,0.99119,0.9237,0.42893,0.2949,0.81521,0.00106188,0.00106188,0.00106188
112,997.509,0.51791,0.32754,0.87108,0.90257,0.99769,0.98767,0.90856,0.47068,0.31813,0.82479,0.00105638,0.00105638,0.00105638
113,1007.04,0.52635,0.32725,0.87475,0.94235,0.99517,0.99343,0.91735,0.44849,0.28849,0.82343,0.00105088,0.00105088,0.00105088
114,1016.62,0.51172,0.31463,0.87914,0.98315,0.97877,0.99491,0.9127,0.442,0.2751,0.82643,0.00104538,0.00104538,0.00104538
115,1024.37,0.51486,0.33167,0.87717,0.98389,0.99537,0.995,0.91875,0.43606,0.26311,0.81983,0.00103987,0.00103987,0.00103987
116,1034.12,0.51859,0.35416,0.87768,0.99282,0.99107,0.99459,0.91122,0.44173,0.27444,0.82855,0.00103437,0.00103437,0.00103437
117,1043.77,0.49918,0.3327,0.86781,0.99764,0.94122,0.99363,0.91203,0.46324,0.29358,0.83182,0.00102887,0.00102887,0.00102887
118,1051.6,0.5211,0.33824,0.87175,0.88615,0.98214,0.98382,0.9121,0.43064,0.34148,0.81953,0.00102337,0.00102337,0.00102337
119,1061.07,0.50191,0.33327,0.87442,0.94192,0.95998,0.98893,0.91968,0.44302,0.29839,0.82621,0.00101787,0.00101787,0.00101787
120,1070.5,0.50182,0.32091,0.86745,0.90309,0.99107,0.98702,0.90346,0.45728,0.3159,0.82877,0.00101237,0.00101237,0.00101237
121,1079.97,0.49305,0.30219,0.87551,0.89929,0.99866,0.98661,0.90994,0.44002,0.3054,0.82145,0.00100687,0.00100687,0.00100687
122,1087.33,0.50752,0.31395,0.87307,0.97418,0.96333,0.99404,0.91068,0.43928,0.27879,0.82589,0.00100137,0.00100137,0.00100137
123,1096.71,0.50911,0.32943,0.87293,0.99845,0.96678,0.995,0.90252,0.45765,0.26146,0.82632,0.000995866,0.000995866,0.000995866
124,1106.14,0.51522,0.31828,0.87397,0.99542,0.99401,0.995,0.91672,0.43877,0.26129,0.824,0.000990365,0.000990365,0.000990365
