Epoch 1: Loss = 10997.0838, NME = 0.0596, Pixel Error = 878.0435
Epoch 145: Loss = 28.4839, NME = 0.0033, Pixel Error = 47.3856
Epoch 146: Loss = 29.9524, NME = 0.0033, Pixel Error = 46.9858
Epoch 147: Loss = 27.5047, NME = 0.0030, Pixel Error = 43.7331
Epoch 148: Loss = 41.9714, NME = 0.0036, Pixel Error = 52.1265
Epoch 149: Loss = 23.5804, NME = 0.0030, Pixel Error = 44.0985
Epoch 150: Loss = 29.5440, NME = 0.0030, Pixel Error = 43.3289
Epoch 151: Loss = 27.7157, NME = 0.0031, Pixel Error = 44.7648
Epoch 152: Loss = 31.8853, NME = 0.0031, Pixel Error = 45.7487
Epoch 153: Loss = 39.7135, NME = 0.0038, Pixel Error = 52.2657
Epoch 154: Loss = 34.8673, NME = 0.0034, Pixel Error = 49.7541
Epoch 155: Loss = 30.7609, NME = 0.0033, Pixel Error = 47.6046
Epoch 156: Loss = 27.0253, NME = 0.0031, Pixel Error = 44.4097
Epoch 157: Loss = 31.8305, NME = 0.0034, Pixel Error = 48.5112
Epoch 158: Loss = 25.5725, NME = 0.0031, Pixel Error = 43.3310
Epoch 159: Loss = 24.6686, NME = 0.0030, Pixel Error = 42.6405
Epoch 160: Loss = 31.0188, NME = 0.0033, Pixel Error = 47.5974
Epoch 161: Loss = 27.7102, NME = 0.0032, Pixel Error = 44.8401
Epoch 162: Loss = 32.9200, NME = 0.0035, Pixel Error = 49.7995
Epoch 163: Loss = 36.6039, NME = 0.0038, Pixel Error = 54.4888
Epoch 164: Loss = 36.4022, NME = 0.0036, Pixel Error = 52.3220
Epoch 165: Loss = 31.1005, NME = 0.0032, Pixel Error = 46.4707
Epoch 166: Loss = 26.7362, NME = 0.0030, Pixel Error = 43.0120
Epoch 167: Loss = 42.2701, NME = 0.0038, Pixel Error = 54.2971
Epoch 168: Loss = 25.0275, NME = 0.0030, Pixel Error = 44.2355
Epoch 169: Loss = 24.8038, NME = 0.0027, Pixel Error = 38.1979
Epoch 170: Loss = 20.5508, NME = 0.0027, Pixel Error = 38.7147
Epoch 171: Loss = 26.4218, NME = 0.0030, Pixel Error = 42.7722
Epoch 172: Loss = 19.4707, NME = 0.0027, Pixel Error = 38.7698
Epoch 173: Loss = 29.7918, NME = 0.0033, Pixel Error = 48.3228
Epoch 174: Loss = 48.4772, NME = 0.0040, Pixel Error = 58.8482
Epoch 175: Loss = 35.3114, NME = 0.0035, Pixel Error = 51.7515
Epoch 176: Loss = 96.3718, NME = 0.0049, Pixel Error = 70.2868
Epoch 177: Loss = 80.0714, NME = 0.0052, Pixel Error = 76.4473
Epoch 178: Loss = 71.3839, NME = 0.0048, Pixel Error = 69.5872
Epoch 179: Loss = 57.5137, NME = 0.0041, Pixel Error = 58.8542
Epoch 180: Loss = 49.6056, NME = 0.0041, Pixel Error = 59.2541
Epoch 181: Loss = 38.3258, NME = 0.0037, Pixel Error = 53.2751
Epoch 182: Loss = 46.7265, NME = 0.0040, Pixel Error = 59.0278
Epoch 183: Loss = 38.5826, NME = 0.0035, Pixel Error = 51.3159
Epoch 184: Loss = 66.8423, NME = 0.0045, Pixel Error = 65.1726
Epoch 185: Loss = 66.1807, NME = 0.0047, Pixel Error = 69.7962
Epoch 186: Loss = 48.7515, NME = 0.0042, Pixel Error = 61.5996
Epoch 187: Loss = 57.1283, NME = 0.0041, Pixel Error = 59.6939
Epoch 188: Loss = 41.0604, NME = 0.0038, Pixel Error = 55.8500
Epoch 189: Loss = 28.6136, NME = 0.0032, Pixel Error = 47.3865
Epoch 190: Loss = 26.2303, NME = 0.0029, Pixel Error = 42.6295
Epoch 191: Loss = 33.1933, NME = 0.0032, Pixel Error = 47.0784
Epoch 192: Loss = 25.2057, NME = 0.0029, Pixel Error = 41.9587
Epoch 193: Loss = 22.1122, NME = 0.0029, Pixel Error = 41.6581
Epoch 194: Loss = 22.8692, NME = 0.0028, Pixel Error = 42.0219
Epoch 195: Loss = 21.1488, NME = 0.0027, Pixel Error = 38.5655
Epoch 196: Loss = 30.6325, NME = 0.0025, Pixel Error = 36.8940
Epoch 197: Loss = 34.3198, NME = 0.0032, Pixel Error = 44.7282
Epoch 198: Loss = 33.0603, NME = 0.0033, Pixel Error = 49.0700
Epoch 199: Loss = 33.9527, NME = 0.0035, Pixel Error = 47.7512
Epoch 200: Loss = 27.9608, NME = 0.0031, Pixel Error = 43.0054
Epoch 201: Loss = 29.2438, NME = 0.0032, Pixel Error = 44.3714
Epoch 202: Loss = 25.3134, NME = 0.0029, Pixel Error = 41.8770
Epoch 203: Loss = 21.0470, NME = 0.0027, Pixel Error = 38.5375
Epoch 204: Loss = 28.9266, NME = 0.0029, Pixel Error = 41.2664
Epoch 205: Loss = 27.4674, NME = 0.0031, Pixel Error = 43.3194
Epoch 206: Loss = 28.8347, NME = 0.0028, Pixel Error = 39.3230
Epoch 207: Loss = 33.7738, NME = 0.0034, Pixel Error = 48.0534
Epoch 208: Loss = 33.3061, NME = 0.0033, Pixel Error = 47.0655
Epoch 209: Loss = 22.4840, NME = 0.0030, Pixel Error = 41.8370
Epoch 210: Loss = 23.2180, NME = 0.0029, Pixel Error = 41.2686
Epoch 211: Loss = 25.4231, NME = 0.0029, Pixel Error = 41.0490
Epoch 212: Loss = 15.7226, NME = 0.0025, Pixel Error = 35.0889
Epoch 213: Loss = 26.9716, NME = 0.0025, Pixel Error = 35.5283
Epoch 214: Loss = 27.0678, NME = 0.0032, Pixel Error = 46.8772
Epoch 215: Loss = 35.2351, NME = 0.0037, Pixel Error = 50.8789
Epoch 216: Loss = 32.3741, NME = 0.0036, Pixel Error = 52.3318
Epoch 217: Loss = 29.9733, NME = 0.0032, Pixel Error = 44.9169
Epoch 218: Loss = 33.6079, NME = 0.0036, Pixel Error = 51.8910
Epoch 219: Loss = 33.8774, NME = 0.0033, Pixel Error = 48.3782
Epoch 220: Loss = 33.8189, NME = 0.0032, Pixel Error = 45.9159
Epoch 221: Loss = 34.1361, NME = 0.0033, Pixel Error = 47.7966
Epoch 222: Loss = 28.5281, NME = 0.0032, Pixel Error = 47.0153
Epoch 223: Loss = 19.1428, NME = 0.0026, Pixel Error = 36.9076
Epoch 224: Loss = 21.1027, NME = 0.0025, Pixel Error = 36.3140
Epoch 225: Loss = 24.2137, NME = 0.0029, Pixel Error = 41.8920
Epoch 226: Loss = 29.8078, NME = 0.0027, Pixel Error = 38.4357
Epoch 227: Loss = 34.2387, NME = 0.0031, Pixel Error = 45.2363
Epoch 228: Loss = 42.0105, NME = 0.0039, Pixel Error = 55.6388
Epoch 229: Loss = 36.7976, NME = 0.0036, Pixel Error = 50.3166
Epoch 230: Loss = 37.3530, NME = 0.0036, Pixel Error = 50.1477
Epoch 231: Loss = 35.4324, NME = 0.0035, Pixel Error = 51.3426
Epoch 232: Loss = 36.8324, NME = 0.0037, Pixel Error = 54.7223
Epoch 233: Loss = 30.3328, NME = 0.0032, Pixel Error = 47.6855
Epoch 234: Loss = 27.4200, NME = 0.0031, Pixel Error = 46.4074
Epoch 235: Loss = 25.0923, NME = 0.0031, Pixel Error = 44.2097
Epoch 236: Loss = 22.2366, NME = 0.0028, Pixel Error = 40.4558
Epoch 237: Loss = 19.4680, NME = 0.0025, Pixel Error = 36.5779
Epoch 238: Loss = 28.6932, NME = 0.0029, Pixel Error = 40.7362
Epoch 239: Loss = 30.0355, NME = 0.0030, Pixel Error = 45.4463
Epoch 240: Loss = 27.4182, NME = 0.0030, Pixel Error = 43.0995
Epoch 241: Loss = 21.3463, NME = 0.0026, Pixel Error = 36.5528
Epoch 242: Loss = 20.6253, NME = 0.0027, Pixel Error = 38.5524
Epoch 243: Loss = 23.3926, NME = 0.0029, Pixel Error = 40.3773
Epoch 244: Loss = 26.6112, NME = 0.0028, Pixel Error = 39.9479
Epoch 245: Loss = 28.4792, NME = 0.0030, Pixel Error = 43.4918
Epoch 246: Loss = 19.6399, NME = 0.0026, Pixel Error = 37.6703
Epoch 247: Loss = 18.1585, NME = 0.0026, Pixel Error = 37.0825
Epoch 248: Loss = 21.6320, NME = 0.0024, Pixel Error = 34.8669
Epoch 249: Loss = 17.8312, NME = 0.0024, Pixel Error = 34.7912
Epoch 250: Loss = 19.1111, NME = 0.0024, Pixel Error = 34.4572
Epoch 251: Loss = 23.3289, NME = 0.0030, Pixel Error = 41.5337
Epoch 252: Loss = 20.9812, NME = 0.0028, Pixel Error = 40.4543
Epoch 253: Loss = 21.3712, NME = 0.0026, Pixel Error = 36.6700
Epoch 254: Loss = 21.0944, NME = 0.0027, Pixel Error = 38.8097
Epoch 255: Loss = 21.7429, NME = 0.0028, Pixel Error = 39.3192
Epoch 256: Loss = 19.4458, NME = 0.0024, Pixel Error = 33.8693
Epoch 257: Loss = 12.8460, NME = 0.0022, Pixel Error = 30.8362
Epoch 258: Loss = 24.2730, NME = 0.0024, Pixel Error = 34.1215
Epoch 259: Loss = 26.1364, NME = 0.0032, Pixel Error = 45.7834
Epoch 260: Loss = 25.9532, NME = 0.0029, Pixel Error = 42.2624
Epoch 261: Loss = 23.4066, NME = 0.0029, Pixel Error = 42.1269
Epoch 262: Loss = 22.5262, NME = 0.0027, Pixel Error = 39.4373
Epoch 263: Loss = 25.9186, NME = 0.0027, Pixel Error = 37.5782
Epoch 264: Loss = 19.8497, NME = 0.0026, Pixel Error = 37.3626
Epoch 265: Loss = 19.6313, NME = 0.0026, Pixel Error = 35.6884
Epoch 266: Loss = 13.8798, NME = 0.0023, Pixel Error = 32.7590
Epoch 267: Loss = 13.9060, NME = 0.0023, Pixel Error = 32.4521
Epoch 268: Loss = 15.8603, NME = 0.0023, Pixel Error = 33.1236
Epoch 269: Loss = 19.6657, NME = 0.0021, Pixel Error = 29.4846
Epoch 270: Loss = 16.7493, NME = 0.0024, Pixel Error = 35.2556
Epoch 271: Loss = 15.1897, NME = 0.0021, Pixel Error = 28.8615
Epoch 272: Loss = 18.7922, NME = 0.0024, Pixel Error = 35.3576
Epoch 273: Loss = 11.1010, NME = 0.0019, Pixel Error = 27.5931
Epoch 274: Loss = 12.5122, NME = 0.0021, Pixel Error = 29.0746
Epoch 275: Loss = 10.9674, NME = 0.0020, Pixel Error = 27.7169
Epoch 276: Loss = 11.1340, NME = 0.0019, Pixel Error = 28.0472
Epoch 277: Loss = 12.1042, NME = 0.0021, Pixel Error = 30.8502
Epoch 278: Loss = 6.6826, NME = 0.0016, Pixel Error = 23.2872
Epoch 279: Loss = 11.3751, NME = 0.0018, Pixel Error = 26.2254
Epoch 280: Loss = 14.3240, NME = 0.0023, Pixel Error = 33.6298
Epoch 281: Loss = 23.9882, NME = 0.0026, Pixel Error = 36.1059
Epoch 282: Loss = 26.3444, NME = 0.0029, Pixel Error = 42.1906
Epoch 283: Loss = 27.8889, NME = 0.0031, Pixel Error = 45.6099
Epoch 284: Loss = 12.4238, NME = 0.0022, Pixel Error = 31.1663
Epoch 285: Loss = 18.1392, NME = 0.0024, Pixel Error = 34.4803
Epoch 286: Loss = 17.5374, NME = 0.0026, Pixel Error = 36.7206
Epoch 287: Loss = 13.5787, NME = 0.0022, Pixel Error = 32.2143
Epoch 288: Loss = 10.1061, NME = 0.0020, Pixel Error = 27.8259
Epoch 289: Loss = 11.2521, NME = 0.0021, Pixel Error = 29.2041
Epoch 290: Loss = 12.3758, NME = 0.0021, Pixel Error = 30.5776
Epoch 291: Loss = 19.0028, NME = 0.0025, Pixel Error = 36.1121
Epoch 292: Loss = 9.6454, NME = 0.0018, Pixel Error = 26.5858
Epoch 293: Loss = 14.7356, NME = 0.0022, Pixel Error = 32.2421
Epoch 294: Loss = 16.5734, NME = 0.0025, Pixel Error = 33.7951
Epoch 295: Loss = 12.8050, NME = 0.0022, Pixel Error = 30.7306
Epoch 296: Loss = 12.9055, NME = 0.0022, Pixel Error = 32.5731
Epoch 297: Loss = 11.3626, NME = 0.0018, Pixel Error = 25.7947
Epoch 298: Loss = 14.1020, NME = 0.0019, Pixel Error = 28.0025
Epoch 299: Loss = 17.1564, NME = 0.0026, Pixel Error = 38.2730
Epoch 300: Loss = 16.7977, NME = 0.0024, Pixel Error = 34.6101
Epoch 301: Loss = 11.4599, NME = 0.0019, Pixel Error = 26.9658
Epoch 302: Loss = 13.6206, NME = 0.0021, Pixel Error = 30.5227
Epoch 303: Loss = 15.3421, NME = 0.0021, Pixel Error = 30.6273
Epoch 304: Loss = 16.1931, NME = 0.0026, Pixel Error = 36.8141
Epoch 305: Loss = 16.2623, NME = 0.0024, Pixel Error = 33.1369
Epoch 306: Loss = 16.4739, NME = 0.0023, Pixel Error = 33.1379
Epoch 307: Loss = 14.3669, NME = 0.0024, Pixel Error = 34.3429
Epoch 308: Loss = 18.2909, NME = 0.0024, Pixel Error = 34.3699
Epoch 309: Loss = 13.0823, NME = 0.0022, Pixel Error = 31.6812
Epoch 310: Loss = 16.1627, NME = 0.0023, Pixel Error = 32.5631
Epoch 311: Loss = 19.1662, NME = 0.0027, Pixel Error = 37.5595
Epoch 312: Loss = 11.2113, NME = 0.0020, Pixel Error = 29.8053
Epoch 313: Loss = 10.0897, NME = 0.0019, Pixel Error = 28.4367
Epoch 314: Loss = 15.3431, NME = 0.0022, Pixel Error = 31.4038
Epoch 315: Loss = 11.8715, NME = 0.0022, Pixel Error = 31.3617
Epoch 316: Loss = 12.4367, NME = 0.0021, Pixel Error = 29.9373
Epoch 317: Loss = 11.5414, NME = 0.0020, Pixel Error = 28.5582
Epoch 318: Loss = 8.9366, NME = 0.0017, Pixel Error = 24.1771
Epoch 319: Loss = 8.6768, NME = 0.0017, Pixel Error = 24.5043
Epoch 320: Loss = 10.5925, NME = 0.0019, Pixel Error = 28.7670
Epoch 321: Loss = 9.2105, NME = 0.0018, Pixel Error = 26.5558
Epoch 322: Loss = 8.9201, NME = 0.0018, Pixel Error = 25.0710
Epoch 323: Loss = 11.0634, NME = 0.0018, Pixel Error = 26.0353
Epoch 324: Loss = 13.2191, NME = 0.0021, Pixel Error = 30.9326
Epoch 325: Loss = 14.9944, NME = 0.0022, Pixel Error = 32.4228
Epoch 326: Loss = 13.6550, NME = 0.0022, Pixel Error = 32.1372
Epoch 327: Loss = 14.5268, NME = 0.0021, Pixel Error = 29.5312
Epoch 328: Loss = 22.1382, NME = 0.0029, Pixel Error = 40.9033
Epoch 329: Loss = 29.3948, NME = 0.0030, Pixel Error = 43.0756
Epoch 330: Loss = 21.0405, NME = 0.0026, Pixel Error = 39.3000
Epoch 331: Loss = 14.8711, NME = 0.0023, Pixel Error = 34.2166
Epoch 332: Loss = 13.0799, NME = 0.0022, Pixel Error = 30.9743
Epoch 333: Loss = 11.0494, NME = 0.0020, Pixel Error = 27.7704
Epoch 334: Loss = 11.2808, NME = 0.0021, Pixel Error = 29.9953
Epoch 335: Loss = 11.8311, NME = 0.0021, Pixel Error = 29.6498
Epoch 336: Loss = 9.9564, NME = 0.0018, Pixel Error = 26.3974
Epoch 337: Loss = 11.4116, NME = 0.0020, Pixel Error = 29.6434
Epoch 338: Loss = 11.1544, NME = 0.0019, Pixel Error = 27.1947
Epoch 339: Loss = 11.5833, NME = 0.0019, Pixel Error = 27.7316
Epoch 340: Loss = 13.7902, NME = 0.0022, Pixel Error = 30.5766
Epoch 341: Loss = 22.4617, NME = 0.0025, Pixel Error = 35.9950
Epoch 342: Loss = 32.6806, NME = 0.0033, Pixel Error = 48.7457
Epoch 343: Loss = 26.1567, NME = 0.0032, Pixel Error = 46.3129
Epoch 344: Loss = 14.4126, NME = 0.0024, Pixel Error = 33.4296
Epoch 345: Loss = 22.6382, NME = 0.0027, Pixel Error = 38.1156
Epoch 346: Loss = 17.3096, NME = 0.0023, Pixel Error = 33.7979
Epoch 347: Loss = 19.5115, NME = 0.0024, Pixel Error = 34.2481
Epoch 348: Loss = 16.3480, NME = 0.0024, Pixel Error = 34.6830
Epoch 349: Loss = 18.8167, NME = 0.0024, Pixel Error = 36.4400
Epoch 350: Loss = 18.4699, NME = 0.0025, Pixel Error = 36.4453
Epoch 351: Loss = 14.1831, NME = 0.0022, Pixel Error = 31.7157
Epoch 352: Loss = 13.7425, NME = 0.0023, Pixel Error = 32.8199
Epoch 353: Loss = 12.2638, NME = 0.0022, Pixel Error = 31.2531
Epoch 354: Loss = 11.5958, NME = 0.0020, Pixel Error = 28.0809
Epoch 355: Loss = 14.1991, NME = 0.0022, Pixel Error = 30.7048
Epoch 356: Loss = 19.2387, NME = 0.0023, Pixel Error = 33.0418
Epoch 357: Loss = 16.7226, NME = 0.0023, Pixel Error = 31.7963
