Epoch 1: Loss = 5408.6871, NME = 0.0366, Pixel Error = 506.5472, Val Loss = 500.2460, Val NME = 0.0123, Val Pixel Error = 171.5368
Epoch 2: Loss = 254.2488, NME = 0.0094, Pixel Error = 128.4606, Val Loss = 301.5257, Val NME = 0.0108, Val Pixel Error = 144.2097
Epoch 3: Loss = 216.9164, NME = 0.0088, Pixel Error = 119.3491, Val Loss = 169.6794, Val NME = 0.0079, Val Pixel Error = 107.4325
Epoch 4: Loss = 194.8338, NME = 0.0083, Pixel Error = 113.1934, Val Loss = 132.6227, Val NME = 0.0066, Val Pixel Error = 97.2221
Epoch 5: Loss = 178.7215, NME = 0.0080, Pixel Error = 109.0595, Val Loss = 132.6677, Val NME = 0.0069, Val Pixel Error = 95.8266
Epoch 6: Loss = 174.1491, NME = 0.0079, Pixel Error = 106.3128, Val Loss = 118.0110, Val NME = 0.0064, Val Pixel Error = 90.5464
Epoch 7: Loss = 165.8002, NME = 0.0076, Pixel Error = 103.7445, Val Loss = 110.6298, Val NME = 0.0061, Val Pixel Error = 86.4340
Epoch 8: Loss = 146.0903, NME = 0.0071, Pixel Error = 98.1024, Val Loss = 174.8677, Val NME = 0.0081, Val Pixel Error = 114.1301
Epoch 9: Loss = 137.3870, NME = 0.0070, Pixel Error = 95.2421, Val Loss = 112.0697, Val NME = 0.0062, Val Pixel Error = 90.3511
Epoch 10: Loss = 99.3560, NME = 0.0060, Pixel Error = 81.8078, Val Loss = 70.0686, Val NME = 0.0046, Val Pixel Error = 69.5514
Epoch 11: Loss = 104.0568, NME = 0.0061, Pixel Error = 83.6276, Val Loss = 77.2665, Val NME = 0.0054, Val Pixel Error = 75.9239
Epoch 12: Loss = 89.4887, NME = 0.0057, Pixel Error = 77.7393, Val Loss = 75.9626, Val NME = 0.0054, Val Pixel Error = 76.0951
Epoch 13: Loss = 82.3395, NME = 0.0055, Pixel Error = 74.9492, Val Loss = 131.8034, Val NME = 0.0072, Val Pixel Error = 100.4058
Epoch 14: Loss = 68.8413, NME = 0.0050, Pixel Error = 68.6546, Val Loss = 47.6181, Val NME = 0.0041, Val Pixel Error = 61.3091
Epoch 15: Loss = 66.2193, NME = 0.0049, Pixel Error = 67.3825, Val Loss = 40.6510, Val NME = 0.0039, Val Pixel Error = 53.5602
Epoch 16: Loss = 52.3827, NME = 0.0044, Pixel Error = 58.3803, Val Loss = 45.9491, Val NME = 0.0041, Val Pixel Error = 56.7095
Epoch 17: Loss = 51.9106, NME = 0.0044, Pixel Error = 59.0150, Val Loss = 48.4016, Val NME = 0.0042, Val Pixel Error = 57.6289
Epoch 18: Loss = 46.3571, NME = 0.0041, Pixel Error = 55.7243, Val Loss = 59.4131, Val NME = 0.0048, Val Pixel Error = 69.6798
Epoch 19: Loss = 49.4461, NME = 0.0043, Pixel Error = 57.0891, Val Loss = 69.4556, Val NME = 0.0052, Val Pixel Error = 71.6069
Epoch 20: Loss = 46.2881, NME = 0.0041, Pixel Error = 55.1136, Val Loss = 134.1192, Val NME = 0.0057, Val Pixel Error = 88.4750
Epoch 21: Loss = 56.2704, NME = 0.0045, Pixel Error = 59.7885, Val Loss = 34.8668, Val NME = 0.0035, Val Pixel Error = 47.6871
