Epoch 1: Loss = 2336.9176, NME = 0.0227, Pixel Error = 331.6637, Val Loss = 736.0687, Val NME = 0.0177, Val Pixel Error = 224.1012
Epoch 2: Loss = 218.7849, NME = 0.0085, Pixel Error = 124.4639, Val Loss = 187.7900, Val NME = 0.0087, Val Pixel Error = 107.8162
Epoch 3: Loss = 213.2562, NME = 0.0084, Pixel Error = 123.0498, Val Loss = 188.4337, Val NME = 0.0085, Val Pixel Error = 109.4802
Epoch 4: Loss = 185.1754, NME = 0.0078, Pixel Error = 114.9513, Val Loss = 153.2495, Val NME = 0.0077, Val Pixel Error = 99.8569
Epoch 5: Loss = 156.3791, NME = 0.0072, Pixel Error = 105.9910, Val Loss = 242.1489, Val NME = 0.0101, Val Pixel Error = 128.2788
Epoch 6: Loss = 115.8808, NME = 0.0062, Pixel Error = 91.9130, Val Loss = 162.3605, Val NME = 0.0080, Val Pixel Error = 97.3271
Epoch 7: Loss = 119.3467, NME = 0.0064, Pixel Error = 93.8497, Val Loss = 121.7257, Val NME = 0.0072, Val Pixel Error = 87.2389
Epoch 8: Loss = 92.6994, NME = 0.0055, Pixel Error = 79.9724, Val Loss = 47.4866, Val NME = 0.0043, Val Pixel Error = 52.9102
Epoch 9: Loss = 119.0806, NME = 0.0063, Pixel Error = 92.6237, Val Loss = 53.7759, Val NME = 0.0044, Val Pixel Error = 53.1461
Epoch 10: Loss = 81.3917, NME = 0.0052, Pixel Error = 75.6576, Val Loss = 219.0657, Val NME = 0.0100, Val Pixel Error = 120.2589
Epoch 11: Loss = 102.5276, NME = 0.0059, Pixel Error = 86.5660, Val Loss = 64.5628, Val NME = 0.0052, Val Pixel Error = 63.7807
Epoch 12: Loss = 106.8707, NME = 0.0061, Pixel Error = 87.1477, Val Loss = 85.3136, Val NME = 0.0061, Val Pixel Error = 72.1361
Epoch 13: Loss = 55.1808, NME = 0.0044, Pixel Error = 62.3579, Val Loss = 44.5177, Val NME = 0.0042, Val Pixel Error = 50.9684
Epoch 14: Loss = 46.7038, NME = 0.0040, Pixel Error = 57.1495, Val Loss = 75.5129, Val NME = 0.0053, Val Pixel Error = 63.5487
Epoch 15: Loss = 42.4170, NME = 0.0038, Pixel Error = 54.5130, Val Loss = 53.3133, Val NME = 0.0048, Val Pixel Error = 62.3631
Epoch 16: Loss = 53.5000, NME = 0.0043, Pixel Error = 61.7424, Val Loss = 23.9168, Val NME = 0.0030, Val Pixel Error = 36.3621
Epoch 17: Loss = 47.1396, NME = 0.0040, Pixel Error = 57.4465, Val Loss = 54.1059, Val NME = 0.0047, Val Pixel Error = 58.0134
Epoch 18: Loss = 39.1050, NME = 0.0037, Pixel Error = 53.1608, Val Loss = 42.1886, Val NME = 0.0042, Val Pixel Error = 51.4599
Epoch 19: Loss = 37.8269, NME = 0.0037, Pixel Error = 52.3748, Val Loss = 93.5716, Val NME = 0.0064, Val Pixel Error = 79.1302
