Epoch 1: Loss = 14180.5845, NME = 0.0705, Pixel Error = 1042.8533
Epoch 2: Loss = 5316.3180, NME = 0.0428, Pixel Error = 629.2992
Epoch 3: Loss = 1314.1156, NME = 0.0202, Pixel Error = 289.1542
Epoch 4: Loss = 923.3104, NME = 0.0173, Pixel Error = 246.5515
Epoch 5: Loss = 717.7700, NME = 0.0155, Pixel Error = 222.3683
Epoch 6: Loss = 554.9454, NME = 0.0137, Pixel Error = 197.5537
Epoch 7: Loss = 555.7369, NME = 0.0138, Pixel Error = 195.8975
Epoch 8: Loss = 405.3352, NME = 0.0118, Pixel Error = 167.3892
Epoch 9: Loss = 405.9063, NME = 0.0118, Pixel Error = 168.0639
Epoch 10: Loss = 372.2054, NME = 0.0112, Pixel Error = 160.0573
Epoch 11: Loss = 350.6699, NME = 0.0110, Pixel Error = 156.4507
Epoch 12: Loss = 324.6925, NME = 0.0105, Pixel Error = 148.9351
Epoch 13: Loss = 310.6369, NME = 0.0104, Pixel Error = 146.9521
Epoch 14: Loss = 316.6174, NME = 0.0104, Pixel Error = 146.0832
Epoch 15: Loss = 316.1414, NME = 0.0102, Pixel Error = 145.2484
Epoch 16: Loss = 297.5829, NME = 0.0099, Pixel Error = 142.0296
Epoch 17: Loss = 279.4728, NME = 0.0098, Pixel Error = 141.1032
Epoch 18: Loss = 250.1498, NME = 0.0091, Pixel Error = 131.0155
Epoch 19: Loss = 188.4040, NME = 0.0080, Pixel Error = 117.8797
Epoch 20: Loss = 220.2149, NME = 0.0085, Pixel Error = 124.7071
Epoch 21: Loss = 248.6019, NME = 0.0091, Pixel Error = 131.7450
Epoch 22: Loss = 213.0027, NME = 0.0086, Pixel Error = 123.8532
Epoch 23: Loss = 199.4437, NME = 0.0080, Pixel Error = 116.5047
Epoch 24: Loss = 184.9409, NME = 0.0080, Pixel Error = 115.3510
Epoch 25: Loss = 197.5876, NME = 0.0082, Pixel Error = 118.5721
Epoch 26: Loss = 197.1583, NME = 0.0082, Pixel Error = 119.0005
Epoch 27: Loss = 211.0973, NME = 0.0084, Pixel Error = 123.1277
Epoch 28: Loss = 181.3650, NME = 0.0076, Pixel Error = 111.7262
Epoch 29: Loss = 174.2904, NME = 0.0077, Pixel Error = 113.2580
Epoch 30: Loss = 147.4479, NME = 0.0070, Pixel Error = 103.9717
Epoch 31: Loss = 139.1226, NME = 0.0068, Pixel Error = 100.2398
Epoch 32: Loss = 181.5472, NME = 0.0078, Pixel Error = 112.9272
Epoch 33: Loss = 140.3213, NME = 0.0069, Pixel Error = 101.2717
Epoch 34: Loss = 175.9354, NME = 0.0077, Pixel Error = 113.4968
Epoch 35: Loss = 152.4104, NME = 0.0072, Pixel Error = 106.1951
Epoch 36: Loss = 160.8557, NME = 0.0074, Pixel Error = 107.7934
Epoch 37: Loss = 139.8103, NME = 0.0068, Pixel Error = 101.1014
Epoch 38: Loss = 133.8499, NME = 0.0066, Pixel Error = 97.2419
Epoch 39: Loss = 117.8062, NME = 0.0063, Pixel Error = 89.9749
Epoch 40: Loss = 114.2640, NME = 0.0062, Pixel Error = 90.9967
Epoch 41: Loss = 158.1516, NME = 0.0073, Pixel Error = 106.7593
Epoch 42: Loss = 119.6732, NME = 0.0063, Pixel Error = 92.3571
Epoch 43: Loss = 109.5919, NME = 0.0061, Pixel Error = 88.9918
Epoch 44: Loss = 115.6329, NME = 0.0061, Pixel Error = 89.5974
