Epoch 1: Loss = 16169.2976, NME = 0.0660, Pixel Error = 946.5204
Epoch 2: Loss = 3746.6460, NME = 0.0350, Pixel Error = 522.7176
Epoch 3: Loss = 1304.4194, NME = 0.0204, Pixel Error = 307.9059
Epoch 4: Loss = 691.7810, NME = 0.0155, Pixel Error = 222.3402
Epoch 5: Loss = 587.4671, NME = 0.0141, Pixel Error = 202.8545
Epoch 6: Loss = 554.0610, NME = 0.0136, Pixel Error = 196.0705
Epoch 7: Loss = 475.9394, NME = 0.0129, Pixel Error = 182.4987
Epoch 8: Loss = 444.3555, NME = 0.0124, Pixel Error = 177.9175
Epoch 9: Loss = 443.8671, NME = 0.0124, Pixel Error = 177.2268
Epoch 10: Loss = 679.3954, NME = 0.0150, Pixel Error = 215.8377
Epoch 11: Loss = 448.4990, NME = 0.0124, Pixel Error = 178.8049
Epoch 12: Loss = 449.6611, NME = 0.0124, Pixel Error = 178.2037
Epoch 13: Loss = 371.5878, NME = 0.0114, Pixel Error = 161.7218
Epoch 14: Loss = 391.7697, NME = 0.0116, Pixel Error = 165.2110
Epoch 15: Loss = 360.1675, NME = 0.0112, Pixel Error = 156.1547
Epoch 16: Loss = 334.4950, NME = 0.0108, Pixel Error = 153.1287
Epoch 17: Loss = 319.4980, NME = 0.0105, Pixel Error = 147.4630
Epoch 18: Loss = 316.6804, NME = 0.0105, Pixel Error = 148.1277
Epoch 19: Loss = 328.2301, NME = 0.0106, Pixel Error = 150.7840
Epoch 20: Loss = 280.6753, NME = 0.0097, Pixel Error = 137.6320
Epoch 21: Loss = 257.3425, NME = 0.0094, Pixel Error = 132.0960
Epoch 22: Loss = 230.3306, NME = 0.0088, Pixel Error = 125.2831
Epoch 23: Loss = 259.1900, NME = 0.0093, Pixel Error = 132.3580
Epoch 24: Loss = 270.8954, NME = 0.0095, Pixel Error = 136.6614
Epoch 25: Loss = 240.3576, NME = 0.0088, Pixel Error = 126.3570
Epoch 26: Loss = 210.1322, NME = 0.0084, Pixel Error = 119.6785
Epoch 27: Loss = 205.5894, NME = 0.0084, Pixel Error = 118.4660
Epoch 28: Loss = 229.2979, NME = 0.0087, Pixel Error = 124.5494
Epoch 29: Loss = 193.8169, NME = 0.0080, Pixel Error = 115.4554
Epoch 30: Loss = 200.2390, NME = 0.0080, Pixel Error = 118.6001
Epoch 31: Loss = 188.3465, NME = 0.0079, Pixel Error = 115.5011
Epoch 32: Loss = 184.9419, NME = 0.0078, Pixel Error = 114.4555
Epoch 33: Loss = 181.1382, NME = 0.0078, Pixel Error = 113.5472
Epoch 34: Loss = 178.7619, NME = 0.0077, Pixel Error = 111.8890
Epoch 35: Loss = 162.5890, NME = 0.0073, Pixel Error = 108.2333
Epoch 36: Loss = 169.1316, NME = 0.0074, Pixel Error = 108.5714
Epoch 37: Loss = 210.7154, NME = 0.0084, Pixel Error = 123.7308
Epoch 38: Loss = 177.9581, NME = 0.0078, Pixel Error = 116.1829
Epoch 39: Loss = 160.1007, NME = 0.0073, Pixel Error = 106.7677
Epoch 40: Loss = 181.0665, NME = 0.0078, Pixel Error = 115.3527
Epoch 41: Loss = 144.1278, NME = 0.0070, Pixel Error = 101.5773
Epoch 42: Loss = 143.5732, NME = 0.0069, Pixel Error = 101.2463
Epoch 43: Loss = 141.2117, NME = 0.0070, Pixel Error = 101.5556
Epoch 44: Loss = 132.2461, NME = 0.0066, Pixel Error = 97.8337
Epoch 45: Loss = 122.8642, NME = 0.0064, Pixel Error = 93.2407
Epoch 46: Loss = 135.5594, NME = 0.0066, Pixel Error = 98.4920
Epoch 47: Loss = 122.4948, NME = 0.0064, Pixel Error = 93.3612
Epoch 48: Loss = 120.4500, NME = 0.0063, Pixel Error = 93.3621
Epoch 49: Loss = 132.6404, NME = 0.0067, Pixel Error = 96.6893
Epoch 50: Loss = 130.5492, NME = 0.0067, Pixel Error = 97.4645
Epoch 51: Loss = 117.5405, NME = 0.0062, Pixel Error = 91.7873
Epoch 52: Loss = 118.4959, NME = 0.0063, Pixel Error = 93.0662
Epoch 53: Loss = 106.2054, NME = 0.0060, Pixel Error = 88.4464
Epoch 54: Loss = 105.5124, NME = 0.0060, Pixel Error = 86.9568
Epoch 55: Loss = 104.4448, NME = 0.0060, Pixel Error = 87.5317
Epoch 56: Loss = 108.7822, NME = 0.0061, Pixel Error = 87.3700
Epoch 57: Loss = 115.8140, NME = 0.0062, Pixel Error = 90.9103
Epoch 58: Loss = 93.3878, NME = 0.0057, Pixel Error = 82.4866
Epoch 59: Loss = 92.5696, NME = 0.0056, Pixel Error = 80.5891
Epoch 60: Loss = 108.1356, NME = 0.0061, Pixel Error = 88.5549
Epoch 61: Loss = 108.1368, NME = 0.0061, Pixel Error = 90.4647
Epoch 62: Loss = 106.6723, NME = 0.0059, Pixel Error = 87.5667
Epoch 63: Loss = 105.3894, NME = 0.0060, Pixel Error = 86.4134
Epoch 64: Loss = 91.3858, NME = 0.0057, Pixel Error = 80.6092
Epoch 65: Loss = 87.9248, NME = 0.0054, Pixel Error = 79.4303
Epoch 66: Loss = 88.4944, NME = 0.0055, Pixel Error = 79.2016
Epoch 67: Loss = 88.4769, NME = 0.0055, Pixel Error = 80.1883
Epoch 68: Loss = 76.0712, NME = 0.0051, Pixel Error = 73.7046
Epoch 69: Loss = 84.9132, NME = 0.0053, Pixel Error = 77.8877
Epoch 70: Loss = 80.1792, NME = 0.0052, Pixel Error = 75.8701
Epoch 71: Loss = 80.5640, NME = 0.0052, Pixel Error = 75.8172
Epoch 72: Loss = 70.0013, NME = 0.0048, Pixel Error = 69.5847
Epoch 73: Loss = 78.2378, NME = 0.0053, Pixel Error = 76.9198
Epoch 74: Loss = 76.1351, NME = 0.0050, Pixel Error = 72.4309
Epoch 75: Loss = 78.4090, NME = 0.0050, Pixel Error = 72.8508
Epoch 76: Loss = 81.4548, NME = 0.0052, Pixel Error = 75.4087
Epoch 77: Loss = 78.4192, NME = 0.0052, Pixel Error = 75.1994
Epoch 78: Loss = 61.9230, NME = 0.0047, Pixel Error = 66.7746
Epoch 79: Loss = 63.6099, NME = 0.0046, Pixel Error = 67.3672
Epoch 80: Loss = 59.4367, NME = 0.0046, Pixel Error = 65.9463
Epoch 81: Loss = 83.3934, NME = 0.0053, Pixel Error = 77.6111
Epoch 82: Loss = 59.3489, NME = 0.0045, Pixel Error = 65.0946
Epoch 83: Loss = 73.2687, NME = 0.0051, Pixel Error = 73.8043
Epoch 84: Loss = 71.5912, NME = 0.0050, Pixel Error = 71.2097
Epoch 85: Loss = 59.7639, NME = 0.0045, Pixel Error = 65.8167
Epoch 86: Loss = 63.0730, NME = 0.0046, Pixel Error = 67.0548
Epoch 87: Loss = 58.4496, NME = 0.0045, Pixel Error = 64.2343
Epoch 88: Loss = 61.2702, NME = 0.0046, Pixel Error = 68.2751
Epoch 89: Loss = 82.4092, NME = 0.0054, Pixel Error = 78.5794
Epoch 90: Loss = 71.6773, NME = 0.0049, Pixel Error = 72.0774
Epoch 91: Loss = 54.2145, NME = 0.0044, Pixel Error = 64.3401
Epoch 92: Loss = 48.5663, NME = 0.0041, Pixel Error = 60.6017
Epoch 93: Loss = 40.3842, NME = 0.0037, Pixel Error = 53.3966
Epoch 94: Loss = 36.8905, NME = 0.0036, Pixel Error = 52.0783
Epoch 95: Loss = 47.9312, NME = 0.0041, Pixel Error = 58.9323
Epoch 96: Loss = 41.0514, NME = 0.0038, Pixel Error = 54.3447
Epoch 97: Loss = 52.5336, NME = 0.0042, Pixel Error = 58.6097
Epoch 98: Loss = 49.8408, NME = 0.0041, Pixel Error = 59.7203
Epoch 99: Loss = 53.0116, NME = 0.0043, Pixel Error = 60.6407
Epoch 100: Loss = 51.3261, NME = 0.0043, Pixel Error = 62.0043
Epoch 101: Loss = 39.0542, NME = 0.0036, Pixel Error = 53.1827
Epoch 102: Loss = 39.4286, NME = 0.0037, Pixel Error = 53.2618
Epoch 103: Loss = 36.4749, NME = 0.0036, Pixel Error = 51.1167
Epoch 104: Loss = 31.4370, NME = 0.0033, Pixel Error = 48.1185
Epoch 105: Loss = 39.4835, NME = 0.0037, Pixel Error = 53.3131
Epoch 106: Loss = 36.7275, NME = 0.0035, Pixel Error = 50.5889
Epoch 107: Loss = 45.7919, NME = 0.0040, Pixel Error = 56.4776
Epoch 108: Loss = 57.2241, NME = 0.0044, Pixel Error = 62.4477
Epoch 109: Loss = 93.2141, NME = 0.0058, Pixel Error = 83.8539
Epoch 110: Loss = 89.1407, NME = 0.0056, Pixel Error = 82.2278
Epoch 111: Loss = 57.4849, NME = 0.0045, Pixel Error = 68.1814
Epoch 112: Loss = 43.6558, NME = 0.0040, Pixel Error = 57.0437
Epoch 113: Loss = 40.0007, NME = 0.0037, Pixel Error = 53.0228
Epoch 114: Loss = 41.5226, NME = 0.0038, Pixel Error = 54.7492
Epoch 115: Loss = 32.5361, NME = 0.0034, Pixel Error = 47.4538
Epoch 116: Loss = 26.3966, NME = 0.0031, Pixel Error = 44.2631
Epoch 117: Loss = 38.5254, NME = 0.0036, Pixel Error = 51.9256
Epoch 118: Loss = 54.2328, NME = 0.0044, Pixel Error = 62.5607
Epoch 119: Loss = 67.5863, NME = 0.0049, Pixel Error = 73.1006
Epoch 120: Loss = 69.5151, NME = 0.0049, Pixel Error = 72.3712
Epoch 121: Loss = 81.6742, NME = 0.0052, Pixel Error = 78.5917
Epoch 122: Loss = 52.0152, NME = 0.0043, Pixel Error = 63.8580
Epoch 123: Loss = 44.5017, NME = 0.0040, Pixel Error = 59.1568
Epoch 124: Loss = 65.5356, NME = 0.0047, Pixel Error = 68.6043
Epoch 125: Loss = 66.1046, NME = 0.0049, Pixel Error = 72.8865
Epoch 126: Loss = 45.9583, NME = 0.0040, Pixel Error = 57.3402
Epoch 127: Loss = 44.4242, NME = 0.0040, Pixel Error = 58.8724
Epoch 128: Loss = 38.8812, NME = 0.0037, Pixel Error = 54.0090
Epoch 129: Loss = 32.2483, NME = 0.0034, Pixel Error = 49.3655
Epoch 130: Loss = 27.1805, NME = 0.0031, Pixel Error = 44.8858
Epoch 131: Loss = 34.4597, NME = 0.0034, Pixel Error = 49.3236
Epoch 132: Loss = 33.4582, NME = 0.0034, Pixel Error = 48.8853
Epoch 133: Loss = 39.9669, NME = 0.0037, Pixel Error = 53.7086
Epoch 134: Loss = 42.9149, NME = 0.0040, Pixel Error = 56.8561
Epoch 135: Loss = 30.7156, NME = 0.0033, Pixel Error = 48.2334
Epoch 136: Loss = 24.8744, NME = 0.0030, Pixel Error = 43.9555
Epoch 137: Loss = 41.8874, NME = 0.0037, Pixel Error = 53.9051
Epoch 138: Loss = 26.3458, NME = 0.0030, Pixel Error = 43.4657
Epoch 139: Loss = 22.5963, NME = 0.0028, Pixel Error = 39.2731
Epoch 140: Loss = 20.4167, NME = 0.0027, Pixel Error = 39.2145
Epoch 141: Loss = 22.3234, NME = 0.0027, Pixel Error = 39.2053
Epoch 142: Loss = 23.4903, NME = 0.0029, Pixel Error = 43.2812
Epoch 143: Loss = 23.5685, NME = 0.0029, Pixel Error = 42.2603
Epoch 144: Loss = 28.8856, NME = 0.0032, Pixel Error = 46.7503
Epoch 145: Loss = 27.2569, NME = 0.0031, Pixel Error = 45.3292
Epoch 146: Loss = 26.6441, NME = 0.0031, Pixel Error = 43.7108
Epoch 147: Loss = 19.7623, NME = 0.0026, Pixel Error = 37.7280
Epoch 148: Loss = 22.4104, NME = 0.0028, Pixel Error = 41.2446
Epoch 149: Loss = 18.4869, NME = 0.0026, Pixel Error = 36.6073
Epoch 150: Loss = 21.4095, NME = 0.0028, Pixel Error = 40.1256
Epoch 151: Loss = 26.1247, NME = 0.0031, Pixel Error = 45.2979
Epoch 152: Loss = 17.6654, NME = 0.0025, Pixel Error = 35.9389
Epoch 153: Loss = 31.6682, NME = 0.0034, Pixel Error = 49.7898
Epoch 154: Loss = 50.5966, NME = 0.0042, Pixel Error = 59.6031
Epoch 155: Loss = 47.0503, NME = 0.0040, Pixel Error = 59.2189
Epoch 156: Loss = 42.6638, NME = 0.0040, Pixel Error = 56.9684
Epoch 157: Loss = 31.2389, NME = 0.0034, Pixel Error = 49.0162
Epoch 158: Loss = 26.7343, NME = 0.0030, Pixel Error = 44.8029
Epoch 159: Loss = 24.3516, NME = 0.0030, Pixel Error = 42.3767
Epoch 160: Loss = 20.0937, NME = 0.0027, Pixel Error = 38.3917
Epoch 161: Loss = 20.3144, NME = 0.0027, Pixel Error = 39.9860
Epoch 162: Loss = 31.8006, NME = 0.0033, Pixel Error = 48.1648
Epoch 163: Loss = 21.6991, NME = 0.0028, Pixel Error = 40.6832
Epoch 164: Loss = 21.0011, NME = 0.0027, Pixel Error = 38.6003
Epoch 165: Loss = 21.1313, NME = 0.0027, Pixel Error = 38.2976
Epoch 166: Loss = 32.7267, NME = 0.0034, Pixel Error = 48.4728
Epoch 167: Loss = 26.3681, NME = 0.0032, Pixel Error = 44.6313
Epoch 168: Loss = 34.6160, NME = 0.0035, Pixel Error = 49.8562
Epoch 169: Loss = 23.5398, NME = 0.0029, Pixel Error = 41.1917
Epoch 170: Loss = 29.4771, NME = 0.0032, Pixel Error = 47.6859
Epoch 171: Loss = 34.8406, NME = 0.0036, Pixel Error = 53.3916
Epoch 172: Loss = 47.8219, NME = 0.0042, Pixel Error = 59.8460
Epoch 173: Loss = 24.6075, NME = 0.0030, Pixel Error = 41.9689
Epoch 174: Loss = 17.7474, NME = 0.0025, Pixel Error = 35.1489
Epoch 175: Loss = 15.8341, NME = 0.0024, Pixel Error = 34.7245
Epoch 176: Loss = 26.8108, NME = 0.0031, Pixel Error = 44.5785
Epoch 177: Loss = 23.4509, NME = 0.0028, Pixel Error = 41.6714
Epoch 178: Loss = 23.2293, NME = 0.0029, Pixel Error = 41.6352
Epoch 179: Loss = 22.9231, NME = 0.0029, Pixel Error = 42.7164
Epoch 180: Loss = 20.4786, NME = 0.0027, Pixel Error = 38.3524
Epoch 181: Loss = 18.0815, NME = 0.0025, Pixel Error = 35.6359
Epoch 182: Loss = 23.7292, NME = 0.0029, Pixel Error = 41.5747
Epoch 183: Loss = 27.1826, NME = 0.0031, Pixel Error = 44.0824
Epoch 184: Loss = 23.4567, NME = 0.0028, Pixel Error = 40.4913
Epoch 185: Loss = 22.6695, NME = 0.0028, Pixel Error = 40.9279
Epoch 186: Loss = 14.8675, NME = 0.0023, Pixel Error = 33.4087
Epoch 187: Loss = 20.1549, NME = 0.0026, Pixel Error = 37.8426
Epoch 188: Loss = 19.8735, NME = 0.0027, Pixel Error = 39.9619
Epoch 189: Loss = 22.4263, NME = 0.0029, Pixel Error = 41.9383
Epoch 190: Loss = 20.8361, NME = 0.0028, Pixel Error = 40.9934
Epoch 191: Loss = 14.9217, NME = 0.0023, Pixel Error = 32.1685
Epoch 192: Loss = 14.2608, NME = 0.0023, Pixel Error = 32.6671
Epoch 193: Loss = 29.0403, NME = 0.0032, Pixel Error = 46.8075
Epoch 194: Loss = 22.2475, NME = 0.0028, Pixel Error = 39.6671
Epoch 195: Loss = 20.6735, NME = 0.0026, Pixel Error = 37.3748
Epoch 196: Loss = 15.6520, NME = 0.0024, Pixel Error = 33.3207
Epoch 197: Loss = 20.6987, NME = 0.0027, Pixel Error = 39.2614
Epoch 198: Loss = 16.7182, NME = 0.0024, Pixel Error = 34.7392
Epoch 199: Loss = 15.7610, NME = 0.0024, Pixel Error = 34.5065
Epoch 200: Loss = 17.3048, NME = 0.0025, Pixel Error = 35.3069
Epoch 201: Loss = 19.0453, NME = 0.0026, Pixel Error = 38.3350
Epoch 202: Loss = 18.8695, NME = 0.0026, Pixel Error = 36.9577
Epoch 203: Loss = 15.0628, NME = 0.0023, Pixel Error = 33.6592
Epoch 204: Loss = 22.5120, NME = 0.0028, Pixel Error = 41.3641
Epoch 205: Loss = 23.3425, NME = 0.0028, Pixel Error = 41.8463
Epoch 206: Loss = 20.3031, NME = 0.0027, Pixel Error = 38.5420
Epoch 207: Loss = 16.5630, NME = 0.0024, Pixel Error = 34.4220
Epoch 208: Loss = 21.4259, NME = 0.0027, Pixel Error = 40.4511
Epoch 209: Loss = 18.6147, NME = 0.0026, Pixel Error = 37.7438
Epoch 210: Loss = 13.5224, NME = 0.0022, Pixel Error = 31.1452
Epoch 211: Loss = 14.0571, NME = 0.0023, Pixel Error = 32.6511
Epoch 212: Loss = 10.3260, NME = 0.0019, Pixel Error = 27.5742
Epoch 213: Loss = 11.2279, NME = 0.0020, Pixel Error = 28.8387
Epoch 214: Loss = 11.9463, NME = 0.0021, Pixel Error = 30.1042
Epoch 215: Loss = 11.0262, NME = 0.0019, Pixel Error = 27.6662
Epoch 216: Loss = 11.4263, NME = 0.0020, Pixel Error = 29.3865
Epoch 217: Loss = 12.4064, NME = 0.0021, Pixel Error = 29.9448
Epoch 218: Loss = 11.6728, NME = 0.0020, Pixel Error = 29.2365
Epoch 219: Loss = 14.6346, NME = 0.0022, Pixel Error = 30.9969
Epoch 220: Loss = 15.0815, NME = 0.0023, Pixel Error = 31.9064
Epoch 221: Loss = 17.7050, NME = 0.0025, Pixel Error = 36.9401
Epoch 222: Loss = 19.5627, NME = 0.0027, Pixel Error = 39.1152
Epoch 223: Loss = 18.9081, NME = 0.0026, Pixel Error = 37.3278
Epoch 224: Loss = 16.4835, NME = 0.0024, Pixel Error = 35.2931
Epoch 225: Loss = 24.3686, NME = 0.0029, Pixel Error = 39.8427
Epoch 226: Loss = 21.6641, NME = 0.0028, Pixel Error = 40.2920
Epoch 227: Loss = 17.2159, NME = 0.0025, Pixel Error = 35.1034
Epoch 228: Loss = 18.1133, NME = 0.0025, Pixel Error = 36.1947
Epoch 229: Loss = 24.2184, NME = 0.0029, Pixel Error = 42.3910
Epoch 230: Loss = 25.0879, NME = 0.0030, Pixel Error = 42.5262
Epoch 231: Loss = 12.3654, NME = 0.0021, Pixel Error = 30.6987
Epoch 232: Loss = 11.4075, NME = 0.0020, Pixel Error = 29.2589
Epoch 233: Loss = 11.6473, NME = 0.0020, Pixel Error = 28.9846
Epoch 234: Loss = 12.0154, NME = 0.0021, Pixel Error = 29.4192
Epoch 235: Loss = 19.7764, NME = 0.0027, Pixel Error = 39.2599
Epoch 236: Loss = 16.0066, NME = 0.0024, Pixel Error = 35.0243
Epoch 237: Loss = 9.7727, NME = 0.0019, Pixel Error = 26.5468
Epoch 238: Loss = 12.0352, NME = 0.0021, Pixel Error = 29.5181
Epoch 239: Loss = 15.8735, NME = 0.0024, Pixel Error = 34.2522
Epoch 240: Loss = 18.0135, NME = 0.0025, Pixel Error = 36.9331
Epoch 241: Loss = 17.1379, NME = 0.0025, Pixel Error = 34.9210
Epoch 242: Loss = 11.3533, NME = 0.0020, Pixel Error = 28.3709
Epoch 243: Loss = 12.8214, NME = 0.0021, Pixel Error = 31.0661
Epoch 244: Loss = 23.2755, NME = 0.0029, Pixel Error = 42.0743
Epoch 245: Loss = 27.1842, NME = 0.0031, Pixel Error = 45.3250
Epoch 246: Loss = 22.6165, NME = 0.0028, Pixel Error = 40.5533
Epoch 247: Loss = 15.7682, NME = 0.0024, Pixel Error = 34.3137
Epoch 248: Loss = 15.0931, NME = 0.0023, Pixel Error = 32.6559
Epoch 249: Loss = 14.4032, NME = 0.0022, Pixel Error = 32.3869
Epoch 250: Loss = 15.5101, NME = 0.0024, Pixel Error = 33.1957
Epoch 251: Loss = 17.4407, NME = 0.0025, Pixel Error = 35.8162
Epoch 252: Loss = 24.0922, NME = 0.0030, Pixel Error = 42.7309
Epoch 253: Loss = 25.1994, NME = 0.0030, Pixel Error = 42.8267
Epoch 254: Loss = 34.0134, NME = 0.0035, Pixel Error = 51.4902
Epoch 255: Loss = 20.9213, NME = 0.0027, Pixel Error = 39.3954
Epoch 256: Loss = 18.8997, NME = 0.0026, Pixel Error = 37.1998
Epoch 257: Loss = 16.8041, NME = 0.0024, Pixel Error = 34.6824
Epoch 258: Loss = 20.3886, NME = 0.0027, Pixel Error = 39.8410
Epoch 259: Loss = 20.1665, NME = 0.0027, Pixel Error = 38.4347
Epoch 260: Loss = 18.7565, NME = 0.0026, Pixel Error = 36.6132
Epoch 261: Loss = 13.3366, NME = 0.0022, Pixel Error = 31.9799
Epoch 262: Loss = 11.6110, NME = 0.0020, Pixel Error = 29.9075
Epoch 263: Loss = 11.9514, NME = 0.0021, Pixel Error = 30.2446
Epoch 264: Loss = 10.5443, NME = 0.0019, Pixel Error = 27.3482
Epoch 265: Loss = 13.2130, NME = 0.0022, Pixel Error = 31.5124
Epoch 266: Loss = 12.9829, NME = 0.0022, Pixel Error = 31.2931
Epoch 267: Loss = 15.0518, NME = 0.0023, Pixel Error = 34.4581
Epoch 268: Loss = 10.0669, NME = 0.0019, Pixel Error = 27.6455
Epoch 269: Loss = 11.3300, NME = 0.0020, Pixel Error = 28.7975
Epoch 270: Loss = 15.6757, NME = 0.0023, Pixel Error = 33.3908
Epoch 271: Loss = 19.2286, NME = 0.0027, Pixel Error = 38.7847
Epoch 272: Loss = 19.0720, NME = 0.0026, Pixel Error = 36.5187
Epoch 273: Loss = 28.3604, NME = 0.0032, Pixel Error = 47.4170
Epoch 274: Loss = 18.9923, NME = 0.0026, Pixel Error = 37.2242
Epoch 275: Loss = 14.5592, NME = 0.0023, Pixel Error = 33.7588
Epoch 276: Loss = 14.1041, NME = 0.0022, Pixel Error = 31.9234
Epoch 277: Loss = 11.2049, NME = 0.0020, Pixel Error = 28.2861
Epoch 278: Loss = 12.7321, NME = 0.0021, Pixel Error = 29.8634
Epoch 279: Loss = 13.7193, NME = 0.0022, Pixel Error = 32.8112
Epoch 280: Loss = 12.6676, NME = 0.0021, Pixel Error = 30.3549
Epoch 281: Loss = 12.5231, NME = 0.0021, Pixel Error = 29.9191
Epoch 282: Loss = 13.5748, NME = 0.0023, Pixel Error = 33.9902
Epoch 283: Loss = 17.5164, NME = 0.0025, Pixel Error = 35.9560
Epoch 284: Loss = 14.2237, NME = 0.0022, Pixel Error = 31.9765
Epoch 285: Loss = 15.0043, NME = 0.0023, Pixel Error = 34.3745
Epoch 286: Loss = 13.0811, NME = 0.0021, Pixel Error = 31.2068
Epoch 287: Loss = 12.6153, NME = 0.0021, Pixel Error = 31.4707
Epoch 288: Loss = 10.1785, NME = 0.0019, Pixel Error = 27.5988
Epoch 289: Loss = 11.9269, NME = 0.0021, Pixel Error = 30.2560
Epoch 290: Loss = 10.1680, NME = 0.0019, Pixel Error = 27.0202
Epoch 291: Loss = 8.9541, NME = 0.0018, Pixel Error = 25.8737
