Epoch 1: Loss = 718.9855, NME = 0.0126, Pixel Error = 170.5166, Val Loss = 243.5168, Val NME = 0.0093, Val Pixel Error = 128.1493
Epoch 2: Loss = 208.4621, NME = 0.0086, Pixel Error = 117.3362, Val Loss = 241.5842, Val NME = 0.0095, Val Pixel Error = 127.9033
Epoch 3: Loss = 161.7458, NME = 0.0076, Pixel Error = 104.4870, Val Loss = 113.1130, Val NME = 0.0060, Val Pixel Error = 86.4809
Epoch 4: Loss = 114.8976, NME = 0.0063, Pixel Error = 87.4271, Val Loss = 65.9028, Val NME = 0.0047, Val Pixel Error = 65.9010
Epoch 5: Loss = 88.1395, NME = 0.0056, Pixel Error = 76.4136, Val Loss = 63.9158, Val NME = 0.0048, Val Pixel Error = 66.4763
Epoch 6: Loss = 70.9956, NME = 0.0051, Pixel Error = 68.2346, Val Loss = 38.7376, Val NME = 0.0037, Val Pixel Error = 54.6651
Epoch 7: Loss = 56.0414, NME = 0.0045, Pixel Error = 60.5210, Val Loss = 57.6506, Val NME = 0.0046, Val Pixel Error = 69.5641
Epoch 8: Loss = 55.3047, NME = 0.0044, Pixel Error = 59.8013, Val Loss = 41.0561, Val NME = 0.0038, Val Pixel Error = 55.3327
Epoch 9: Loss = 49.5357, NME = 0.0042, Pixel Error = 57.2067, Val Loss = 44.5051, Val NME = 0.0041, Val Pixel Error = 60.5221
Epoch 10: Loss = 45.2340, NME = 0.0041, Pixel Error = 54.8088, Val Loss = 74.5369, Val NME = 0.0051, Val Pixel Error = 74.7592
Epoch 11: Loss = 69.3771, NME = 0.0049, Pixel Error = 66.2544, Val Loss = 30.0548, Val NME = 0.0033, Val Pixel Error = 47.7092
Epoch 12: Loss = 44.2737, NME = 0.0040, Pixel Error = 53.4467, Val Loss = 46.2222, Val NME = 0.0042, Val Pixel Error = 60.5474
Epoch 13: Loss = 39.2385, NME = 0.0038, Pixel Error = 51.1273, Val Loss = 37.8202, Val NME = 0.0038, Val Pixel Error = 55.4894
Epoch 14: Loss = 34.3768, NME = 0.0035, Pixel Error = 47.7350, Val Loss = 109.6107, Val NME = 0.0068, Val Pixel Error = 94.5932
Epoch 15: Loss = 52.5071, NME = 0.0042, Pixel Error = 57.0229, Val Loss = 57.1572, Val NME = 0.0043, Val Pixel Error = 66.0635
Epoch 16: Loss = 51.5829, NME = 0.0042, Pixel Error = 57.0377, Val Loss = 36.4546, Val NME = 0.0036, Val Pixel Error = 52.9396
Epoch 17: Loss = 36.3367, NME = 0.0036, Pixel Error = 48.8936, Val Loss = 18.2065, Val NME = 0.0025, Val Pixel Error = 35.4925
Epoch 18: Loss = 30.0849, NME = 0.0033, Pixel Error = 45.3078, Val Loss = 21.5200, Val NME = 0.0028, Val Pixel Error = 40.6329
Epoch 19: Loss = 32.4372, NME = 0.0033, Pixel Error = 45.1591, Val Loss = 33.4931, Val NME = 0.0034, Val Pixel Error = 50.2134
Epoch 20: Loss = 27.5700, NME = 0.0032, Pixel Error = 42.8241, Val Loss = 35.3100, Val NME = 0.0037, Val Pixel Error = 51.8887
Epoch 21: Loss = 21.0245, NME = 0.0028, Pixel Error = 37.8631, Val Loss = 17.2695, Val NME = 0.0024, Val Pixel Error = 35.1375
Epoch 22: Loss = 19.1753, NME = 0.0026, Pixel Error = 36.1530, Val Loss = 23.9964, Val NME = 0.0030, Val Pixel Error = 42.3835
Epoch 23: Loss = 19.8939, NME = 0.0027, Pixel Error = 36.7302, Val Loss = 21.8192, Val NME = 0.0029, Val Pixel Error = 41.9289
Epoch 24: Loss = 21.1661, NME = 0.0027, Pixel Error = 36.7741, Val Loss = 54.3407, Val NME = 0.0042, Val Pixel Error = 61.5957
Epoch 25: Loss = 30.5611, NME = 0.0033, Pixel Error = 44.8431, Val Loss = 14.6606, Val NME = 0.0023, Val Pixel Error = 33.3014
Epoch 26: Loss = 18.2932, NME = 0.0026, Pixel Error = 35.3018, Val Loss = 21.5686, Val NME = 0.0027, Val Pixel Error = 38.3180
Epoch 27: Loss = 15.3248, NME = 0.0024, Pixel Error = 32.2832, Val Loss = 15.5196, Val NME = 0.0023, Val Pixel Error = 33.9572
Epoch 28: Loss = 16.6315, NME = 0.0024, Pixel Error = 33.2555, Val Loss = 15.7010, Val NME = 0.0023, Val Pixel Error = 34.5126
Epoch 29: Loss = 16.5698, NME = 0.0025, Pixel Error = 33.8204, Val Loss = 19.5821, Val NME = 0.0026, Val Pixel Error = 38.6699
Epoch 30: Loss = 14.5908, NME = 0.0023, Pixel Error = 31.4689, Val Loss = 25.8388, Val NME = 0.0032, Val Pixel Error = 47.8523
Epoch 31: Loss = 13.1019, NME = 0.0022, Pixel Error = 30.1513, Val Loss = 20.6651, Val NME = 0.0028, Val Pixel Error = 39.4881
Epoch 32: Loss = 21.4498, NME = 0.0028, Pixel Error = 37.6382, Val Loss = 25.6392, Val NME = 0.0031, Val Pixel Error = 45.0618
Epoch 33: Loss = 13.9722, NME = 0.0023, Pixel Error = 30.7703, Val Loss = 15.0973, Val NME = 0.0022, Val Pixel Error = 32.0600
Epoch 34: Loss = 12.2995, NME = 0.0021, Pixel Error = 29.2391, Val Loss = 17.3854, Val NME = 0.0025, Val Pixel Error = 37.0772
Epoch 35: Loss = 11.3719, NME = 0.0020, Pixel Error = 27.6448, Val Loss = 19.0253, Val NME = 0.0027, Val Pixel Error = 36.4446
Epoch 36: Loss = 13.2217, NME = 0.0022, Pixel Error = 29.5625, Val Loss = 34.4196, Val NME = 0.0035, Val Pixel Error = 51.2868
Epoch 37: Loss = 11.4326, NME = 0.0021, Pixel Error = 28.2350, Val Loss = 15.3521, Val NME = 0.0024, Val Pixel Error = 33.8193
Epoch 38: Loss = 10.6562, NME = 0.0020, Pixel Error = 26.9613, Val Loss = 11.8738, Val NME = 0.0021, Val Pixel Error = 30.5878
Epoch 39: Loss = 10.2496, NME = 0.0020, Pixel Error = 26.4905, Val Loss = 10.7835, Val NME = 0.0020, Val Pixel Error = 28.6222
