Epoch 1: Loss = 5240.8460, NME = 0.0416, Pixel Error = 608.4469, Val Loss = 121684231746224128.0000, Val NME = 235530.5469, Val Pixel Error = 3075865516.6289
Epoch 2: Loss = 892.0620, NME = 0.0170, Pixel Error = 248.8791, Val Loss = 310352080.0000, Val NME = 12.0702, Val Pixel Error = 157558.8316
Epoch 3: Loss = 442.1712, NME = 0.0113, Pixel Error = 163.1019, Val Loss = 711376.7500, Val NME = 0.5487, Val Pixel Error = 7532.3450
Epoch 4: Loss = 384.7310, NME = 0.0112, Pixel Error = 164.2636, Val Loss = 987.0903, Val NME = 0.0190, Val Pixel Error = 265.2844
Epoch 5: Loss = 287.9630, NME = 0.0096, Pixel Error = 140.8190, Val Loss = 603.9871, Val NME = 0.0165, Val Pixel Error = 206.5498
Epoch 6: Loss = 320.7894, NME = 0.0097, Pixel Error = 139.8165, Val Loss = 5315.0540, Val NME = 0.0483, Val Pixel Error = 650.1510
Epoch 7: Loss = 231.1350, NME = 0.0086, Pixel Error = 125.0069, Val Loss = 336.6048, Val NME = 0.0107, Val Pixel Error = 138.4554
Epoch 8: Loss = 225.0119, NME = 0.0088, Pixel Error = 127.9964, Val Loss = 1485.2262, Val NME = 0.0258, Val Pixel Error = 333.7945
Epoch 9: Loss = 195.9086, NME = 0.0082, Pixel Error = 120.5909, Val Loss = 316.1166, Val NME = 0.0113, Val Pixel Error = 138.4841
Epoch 10: Loss = 213.4281, NME = 0.0084, Pixel Error = 121.2351, Val Loss = 201.0760, Val NME = 0.0089, Val Pixel Error = 106.1334
Epoch 11: Loss = 249.3939, NME = 0.0091, Pixel Error = 132.0266, Val Loss = 160.5912, Val NME = 0.0080, Val Pixel Error = 94.7697
Epoch 12: Loss = 238.6424, NME = 0.0087, Pixel Error = 126.7450, Val Loss = 344.2244, Val NME = 0.0121, Val Pixel Error = 148.7424
Epoch 13: Loss = 230.2966, NME = 0.0088, Pixel Error = 129.2947, Val Loss = 159.5149, Val NME = 0.0080, Val Pixel Error = 95.4096
Epoch 14: Loss = 225.1619, NME = 0.0086, Pixel Error = 125.1815, Val Loss = 178.3475, Val NME = 0.0084, Val Pixel Error = 101.1871
Epoch 15: Loss = 196.3235, NME = 0.0082, Pixel Error = 119.3835, Val Loss = 514.3060, Val NME = 0.0145, Val Pixel Error = 184.8818
Epoch 16: Loss = 200.3380, NME = 0.0082, Pixel Error = 121.1268, Val Loss = 313.6028, Val NME = 0.0113, Val Pixel Error = 138.8472
Epoch 17: Loss = 195.7590, NME = 0.0081, Pixel Error = 118.5965, Val Loss = 146.6204, Val NME = 0.0073, Val Pixel Error = 89.8455
Epoch 18: Loss = 222.4898, NME = 0.0087, Pixel Error = 128.7761, Val Loss = 228.1594, Val NME = 0.0096, Val Pixel Error = 120.9385
Epoch 19: Loss = 201.5666, NME = 0.0079, Pixel Error = 114.2212, Val Loss = 554.4936, Val NME = 0.0154, Val Pixel Error = 193.0423
Epoch 20: Loss = 259.4276, NME = 0.0094, Pixel Error = 137.4693, Val Loss = 353.4152, Val NME = 0.0122, Val Pixel Error = 152.7493
Epoch 21: Loss = 180.8623, NME = 0.0078, Pixel Error = 112.6101, Val Loss = 253.1792, Val NME = 0.0101, Val Pixel Error = 125.2286
Epoch 22: Loss = 194.7483, NME = 0.0076, Pixel Error = 110.6690, Val Loss = 446.1474, Val NME = 0.0136, Val Pixel Error = 175.0387
Epoch 23: Loss = 230.9865, NME = 0.0090, Pixel Error = 131.3790, Val Loss = 174.6924, Val NME = 0.0083, Val Pixel Error = 102.0853
Epoch 24: Loss = 170.5633, NME = 0.0074, Pixel Error = 108.1521, Val Loss = 277.7086, Val NME = 0.0108, Val Pixel Error = 132.4352
Epoch 25: Loss = 203.9710, NME = 0.0082, Pixel Error = 120.1964, Val Loss = 152.7734, Val NME = 0.0076, Val Pixel Error = 96.7811
Epoch 26: Loss = 203.1712, NME = 0.0081, Pixel Error = 117.1528, Val Loss = 183.6868, Val NME = 0.0085, Val Pixel Error = 105.2523
Epoch 27: Loss = 182.2642, NME = 0.0079, Pixel Error = 115.6323, Val Loss = 157.4823, Val NME = 0.0078, Val Pixel Error = 98.9411
Epoch 28: Loss = 192.1765, NME = 0.0076, Pixel Error = 112.3729, Val Loss = 175.0583, Val NME = 0.0081, Val Pixel Error = 105.6092
Epoch 29: Loss = 208.9618, NME = 0.0086, Pixel Error = 126.7914, Val Loss = 1083.2574, Val NME = 0.0213, Val Pixel Error = 282.9489
Epoch 30: Loss = 154.2587, NME = 0.0073, Pixel Error = 106.4087, Val Loss = 128.7403, Val NME = 0.0072, Val Pixel Error = 88.0728
Epoch 31: Loss = 180.7887, NME = 0.0078, Pixel Error = 113.2892, Val Loss = 150.5820, Val NME = 0.0078, Val Pixel Error = 100.5996
Epoch 32: Loss = 163.8605, NME = 0.0072, Pixel Error = 105.6548, Val Loss = 645.5066, Val NME = 0.0161, Val Pixel Error = 210.1798
Epoch 33: Loss = 227.9810, NME = 0.0089, Pixel Error = 132.1299, Val Loss = 197.7031, Val NME = 0.0087, Val Pixel Error = 110.1005
Epoch 34: Loss = 144.0217, NME = 0.0068, Pixel Error = 99.9102, Val Loss = 179.0232, Val NME = 0.0083, Val Pixel Error = 107.3089
Epoch 35: Loss = 132.8554, NME = 0.0065, Pixel Error = 97.1804, Val Loss = 117.7479, Val NME = 0.0067, Val Pixel Error = 83.2713
Epoch 36: Loss = 131.1575, NME = 0.0065, Pixel Error = 95.7463, Val Loss = 139.3246, Val NME = 0.0076, Val Pixel Error = 94.4535
Epoch 37: Loss = 113.6307, NME = 0.0062, Pixel Error = 92.4671, Val Loss = 106.1210, Val NME = 0.0065, Val Pixel Error = 81.5558
