epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,197.986,0.77014,0.40787,1.08809,0.98444,0.98689,0.99474,0.73127,1.07433,0.47056,1.25672,0.00158448,0.00158448,0.00158448
17,210.633,0.73642,0.37885,1.08543,0.99753,1,0.995,0.80241,0.83159,0.35824,1.09143,0.00157898,0.00157898,0.00157898
18,222.587,0.74648,0.37305,1.07952,0.99698,1,0.995,0.7859,0.84362,0.36524,1.13106,0.00157348,0.00157348,0.00157348
19,234.461,0.74412,0.36624,1.06832,0.98651,0.96249,0.99073,0.7805,0.92806,0.47021,1.14473,0.00156798,0.00156798,0.00156798
20,247.358,0.75533,0.37369,1.10922,0.99121,0.99107,0.99424,0.77544,0.91845,0.40443,1.12971,0.00156248,0.00156248,0.00156248
21,259.758,0.7189,0.36055,1.07006,0.99779,0.98814,0.99406,0.79538,0.86434,0.40541,1.08676,0.00155698,0.00155698,0.00155698
22,272.085,0.7225,0.36867,1.07182,0.98948,0.99147,0.995,0.82698,0.75641,0.3598,1.04374,0.00155148,0.00155148,0.00155148
23,284.881,0.71808,0.35621,1.0469,0.99721,0.98404,0.99175,0.81292,0.78399,0.39499,1.04672,0.00154598,0.00154598,0.00154598
24,296.902,0.71476,0.36384,1.06833,0.99836,0.99234,0.995,0.81027,0.79123,0.34909,1.058,0.00154047,0.00154047,0.00154047
25,309.813,0.7093,0.34798,1.04697,0.99676,0.99975,0.995,0.82021,0.79837,0.33693,1.06251,0.00153497,0.00153497,0.00153497
26,321.763,0.7089,0.34324,1.07511,0.99895,0.99003,0.99151,0.83959,0.72273,0.36771,1.02913,0.00152947,0.00152947,0.00152947
27,333.752,0.71981,0.35739,1.05239,0.99704,1,0.995,0.78734,0.88086,0.37937,1.1157,0.00152397,0.00152397,0.00152397
28,346.586,0.70226,0.34468,1.0585,0.99566,1,0.995,0.79395,0.83698,0.34353,1.07879,0.00151847,0.00151847,0.00151847
29,358.788,0.71676,0.34252,1.04585,0.99702,0.99107,0.99406,0.82134,0.76201,0.35637,1.03113,0.00151297,0.00151297,0.00151297
30,370.775,0.69578,0.33523,1.03012,0.98976,0.97321,0.99182,0.82973,0.76978,0.40421,1.06272,0.00150747,0.00150747,0.00150747
31,383.665,0.69034,0.33723,1.04525,0.99719,0.99107,0.99491,0.81054,0.76669,0.34004,1.04535,0.00150197,0.00150197,0.00150197
32,395.726,0.70706,0.3478,1.05566,0.99881,0.99283,0.995,0.76992,0.92097,0.37011,1.13124,0.00149647,0.00149647,0.00149647
33,408.398,0.70393,0.33173,1.05041,0.95782,0.92857,0.96751,0.74178,0.98619,0.51574,1.18281,0.00149096,0.00149096,0.00149096
34,420.479,0.70081,0.33876,1.04116,0.99431,0.99928,0.995,0.83336,0.78049,0.32538,1.03965,0.00148546,0.00148546,0.00148546
35,432.106,0.6764,0.32823,1.03494,0.99749,0.99073,0.992,0.80442,0.81127,0.37257,1.06484,0.00147996,0.00147996,0.00147996
36,445.108,0.69385,0.33592,1.04189,0.99622,0.98155,0.99138,0.80131,0.85313,0.38568,1.10872,0.00147446,0.00147446,0.00147446
37,457.214,0.67983,0.32388,1.03743,0.99654,0.99968,0.995,0.814,0.84142,0.33212,1.09377,0.00146896,0.00146896,0.00146896
38,469.434,0.68747,0.32687,1.03222,0.99816,1,0.995,0.79958,0.8617,0.34068,1.0919,0.00146346,0.00146346,0.00146346
39,482.374,0.68096,0.32322,1.02818,0.99566,0.98722,0.9911,0.83318,0.73285,0.35169,1.01423,0.00145796,0.00145796,0.00145796
40,494.347,0.68478,0.31568,1.02749,0.99724,0.99107,0.99354,0.81041,0.79051,0.34512,1.06078,0.00145246,0.00145246,0.00145246
41,507.236,0.67614,0.31612,1.02697,0.99637,0.99107,0.99491,0.83131,0.74347,0.33116,1.0407,0.00144696,0.00144696,0.00144696
42,519.394,0.67785,0.31882,1.04078,0.99852,1,0.995,0.84894,0.73302,0.29648,1.03168,0.00144145,0.00144145,0.00144145
43,531.625,0.65593,0.31187,1.03473,0.99836,0.99107,0.99475,0.86141,0.68284,0.3224,1.00626,0.00143595,0.00143595,0.00143595
44,544.718,0.69974,0.33547,1.04451,0.99428,0.99924,0.995,0.82406,0.79228,0.32465,1.06372,0.00143045,0.00143045,0.00143045
45,556.901,0.67736,0.32803,1.02856,0.99774,0.981,0.99208,0.8189,0.80658,0.35146,1.07026,0.00142495,0.00142495,0.00142495
46,569.23,0.66392,0.31499,1.02818,0.84116,0.60705,0.6761,0.57051,0.82998,1.59114,1.13424,0.00141945,0.00141945,0.00141945
47,582.114,0.68641,0.31971,1.02499,0.99832,1,0.995,0.84739,0.71149,0.31308,1.01486,0.00141395,0.00141395,0.00141395
48,594.023,0.68225,0.3262,1.04047,0.99672,0.99873,0.995,0.81453,0.77405,0.33324,1.05028,0.00140845,0.00140845,0.00140845
49,606.683,0.65559,0.31497,1.01041,0.99812,1,0.995,0.84443,0.69878,0.31464,1.01539,0.00140295,0.00140295,0.00140295
50,618.559,0.65034,0.31548,1.01575,0.99793,1,0.995,0.82285,0.79429,0.32535,1.0564,0.00139745,0.00139745,0.00139745
51,630.734,0.65511,0.3086,1.00724,0.99498,0.99929,0.995,0.82523,0.79101,0.3174,1.06808,0.00139195,0.00139195,0.00139195
52,643.324,0.67983,0.30987,1.02988,0.99738,0.99107,0.99346,0.8579,0.67323,0.31437,0.98311,0.00138644,0.00138644,0.00138644
53,655.461,0.65849,0.30675,1.01988,0.9958,0.99175,0.995,0.85426,0.71301,0.3112,1.00404,0.00138094,0.00138094,0.00138094
54,667.358,0.66406,0.29875,1.00854,0.99523,0.99846,0.995,0.84187,0.72942,0.30917,1.02811,0.00137544,0.00137544,0.00137544
55,680.08,0.6707,0.31137,1.03527,0.99748,1,0.995,0.78596,0.89771,0.33385,1.09551,0.00136994,0.00136994,0.00136994
56,691.816,0.64388,0.3002,1.00848,0.98971,0.99703,0.99491,0.8065,0.83862,0.36206,1.07781,0.00136444,0.00136444,0.00136444
57,703.678,0.65371,0.29941,1.01729,0.99677,0.99107,0.99491,0.84738,0.68187,0.29717,0.98289,0.00135894,0.00135894,0.00135894
58,716.361,0.67061,0.30736,1.02535,0.99831,0.96246,0.98751,0.78797,0.83522,0.46811,1.09918,0.00135344,0.00135344,0.00135344
59,728.304,0.66966,0.3032,1.01615,0.99382,0.99931,0.995,0.8415,0.70278,0.31217,0.99444,0.00134794,0.00134794,0.00134794
60,741.105,0.65608,0.30501,1.00819,0.98297,0.99847,0.99474,0.84617,0.70484,0.31576,0.98872,0.00134244,0.00134244,0.00134244
61,752.967,0.67781,0.30021,1.01873,0.99179,0.99887,0.995,0.82923,0.73567,0.33616,1.01986,0.00133693,0.00133693,0.00133693
62,764.553,0.65684,0.3006,1.01245,0.99868,0.99107,0.99491,0.81933,0.79796,0.31366,1.04819,0.00133143,0.00133143,0.00133143
63,777.435,0.64483,0.29574,1.01752,0.99846,0.99989,0.995,0.81179,0.85234,0.31121,1.08226,0.00132593,0.00132593,0.00132593
64,789.098,0.63564,0.29283,0.99191,0.99552,0.99919,0.995,0.82638,0.80411,0.31071,1.04201,0.00132043,0.00132043,0.00132043
65,800.987,0.64608,0.29398,1.00405,0.99721,1,0.995,0.83806,0.7416,0.2901,1.02301,0.00131493,0.00131493,0.00131493
66,813.757,0.65411,0.29076,1.01295,0.99864,1,0.995,0.85277,0.72203,0.28535,1.01141,0.00130943,0.00130943,0.00130943
67,825.531,0.65516,0.29717,1.013,0.99873,0.99107,0.99261,0.82455,0.76312,0.30471,1.01427,0.00130393,0.00130393,0.00130393
68,838.438,0.65325,0.29481,1.01849,0.99892,1,0.995,0.83943,0.76418,0.30435,1.037,0.00129843,0.00129843,0.00129843
69,850.358,0.65906,0.30141,1.00881,0.99822,0.99107,0.9927,0.83321,0.77892,0.35424,1.04603,0.00129293,0.00129293,0.00129293
70,862.271,0.65226,0.29837,1.01119,0.99628,0.99638,0.995,0.81964,0.79245,0.31571,1.05187,0.00128742,0.00128742,0.00128742
71,875.095,0.65279,0.29332,1.00156,0.99859,1,0.995,0.83147,0.80195,0.30285,1.06489,0.00128192,0.00128192,0.00128192
72,886.958,0.65474,0.29022,1.0173,0.9837,0.99052,0.99271,0.81198,0.82168,0.36418,1.06934,0.00127642,0.00127642,0.00127642
73,898.82,0.63576,0.28335,1.00701,0.99852,1,0.995,0.81638,0.82104,0.30113,1.0672,0.00127092,0.00127092,0.00127092
74,911.575,0.63386,0.28863,0.98938,0.99878,0.99107,0.99491,0.85019,0.72613,0.30174,1.00661,0.00126542,0.00126542,0.00126542
75,923.307,0.62032,0.28229,0.97836,0.99931,1,0.995,0.82642,0.80515,0.29328,1.04429,0.00125992,0.00125992,0.00125992
76,935.333,0.65069,0.29639,1.00118,0.99946,1,0.995,0.82452,0.74273,0.30109,1.02559,0.00125442,0.00125442,0.00125442
77,948.067,0.63104,0.2874,0.9991,0.99587,0.99955,0.995,0.80273,0.85749,0.31496,1.08953,0.00124892,0.00124892,0.00124892
78,959.72,0.6474,0.28885,1.00357,0.99935,0.99421,0.995,0.82084,0.82678,0.32603,1.05965,0.00124342,0.00124342,0.00124342
79,972.263,0.64265,0.29157,1.00759,0.99852,1,0.995,0.83126,0.75509,0.29056,1.03763,0.00123791,0.00123791,0.00123791
80,984.318,0.6428,0.28656,1.00231,0.99854,1,0.995,0.82012,0.82905,0.30699,1.06244,0.00123241,0.00123241,0.00123241
81,995.827,0.62857,0.2843,0.989,0.99887,1,0.995,0.85739,0.68962,0.29276,0.99262,0.00122691,0.00122691,0.00122691
82,1009.12,0.64297,0.29047,0.98925,0.99858,1,0.995,0.84367,0.71774,0.28428,0.99465,0.00122141,0.00122141,0.00122141
83,1020.89,0.63722,0.28513,0.99632,0.99869,0.99107,0.99491,0.80299,0.85454,0.31358,1.08003,0.00121591,0.00121591,0.00121591
84,1032.78,0.63039,0.28058,0.9963,0.99835,1,0.995,0.82664,0.789,0.28526,1.03741,0.00121041,0.00121041,0.00121041
85,1045.66,0.616,0.27315,0.97805,0.99321,0.99939,0.995,0.83659,0.76477,0.31106,1.03231,0.00120491,0.00120491,0.00120491
86,1057.34,0.62557,0.28104,0.98726,0.99726,1,0.995,0.80034,0.8784,0.32147,1.11843,0.00119941,0.00119941,0.00119941
87,1069.04,0.61941,0.28097,0.99121,0.99819,0.99107,0.99266,0.80437,0.83735,0.34251,1.06918,0.00119391,0.00119391,0.00119391
88,1081.86,0.62015,0.27356,0.98598,0.99202,0.97935,0.99243,0.82871,0.75843,0.34502,1.03053,0.0011884,0.0011884,0.0011884
89,1093.52,0.60522,0.27133,0.98869,0.9985,1,0.995,0.84491,0.73501,0.27475,1.01331,0.0011829,0.0011829,0.0011829
90,1106.2,0.61051,0.2727,0.98204,0.99821,1,0.995,0.83714,0.73601,0.28654,1.01346,0.0011774,0.0011774,0.0011774
91,1117.86,0.62687,0.27471,0.98623,0.99885,0.99107,0.99275,0.81544,0.80516,0.3656,1.05016,0.0011719,0.0011719,0.0011719
92,1129.47,0.62372,0.27173,0.98821,0.99895,1,0.995,0.81899,0.8133,0.30204,1.06401,0.0011664,0.0011664,0.0011664
93,1142.6,0.60906,0.27701,0.96823,0.99888,1,0.995,0.83042,0.7892,0.2931,1.03128,0.0011609,0.0011609,0.0011609
94,1154.07,0.5991,0.27108,0.9843,0.9986,1,0.995,0.84174,0.73622,0.28479,1.01411,0.0011554,0.0011554,0.0011554
95,1165.75,0.62932,0.27925,0.9843,0.99873,1,0.995,0.85983,0.72953,0.2879,1.01638,0.0011499,0.0011499,0.0011499
96,1178.72,0.61962,0.27287,0.99164,0.99853,1,0.995,0.83612,0.78182,0.29266,1.04914,0.0011444,0.0011444,0.0011444
97,1190.52,0.62153,0.28018,0.99582,0.99863,1,0.995,0.83038,0.74845,0.28861,1.02562,0.00113889,0.00113889,0.00113889
98,1203.21,0.61279,0.26816,0.98158,0.99851,1,0.995,0.82569,0.76089,0.27806,1.01906,0.00113339,0.00113339,0.00113339
99,1214.95,0.61603,0.26847,0.98514,0.99833,1,0.995,0.80546,0.85856,0.30219,1.07488,0.00112789,0.00112789,0.00112789
100,1226.79,0.61618,0.27336,0.97534,0.99799,1,0.995,0.8263,0.79609,0.29949,1.04729,0.00112239,0.00112239,0.00112239
101,1239.79,0.61456,0.27525,0.99097,0.99481,0.99929,0.995,0.83288,0.75732,0.29735,1.02379,0.00111689,0.00111689,0.00111689
102,1251.55,0.61879,0.27431,0.99339,0.99787,1,0.995,0.8355,0.75826,0.29649,1.03629,0.00111139,0.00111139,0.00111139
103,1263.5,0.58842,0.26371,0.96206,0.99902,1,0.995,0.8512,0.73378,0.27927,1.02428,0.00110589,0.00110589,0.00110589
104,1276.58,0.60405,0.27152,0.97959,0.99888,1,0.995,0.84543,0.72882,0.27705,1.02178,0.00110039,0.00110039,0.00110039
105,1288.16,0.60737,0.27288,0.97416,0.99754,0.99107,0.99483,0.81143,0.82355,0.31519,1.05391,0.00109489,0.00109489,0.00109489
106,1299.86,0.59269,0.26389,0.96545,0.99932,0.98392,0.99226,0.83215,0.80571,0.39739,1.03749,0.00108938,0.00108938,0.00108938
107,1312.46,0.57743,0.26526,0.96784,0.99836,1,0.995,0.82345,0.80253,0.28872,1.04619,0.00108388,0.00108388,0.00108388
108,1324.14,0.58097,0.26021,0.95757,0.99869,0.99171,0.995,0.83953,0.72127,0.29314,1.00981,0.00107838,0.00107838,0.00107838
109,1336.81,0.57464,0.25986,0.96324,0.99831,0.99158,0.995,0.85194,0.72325,0.29679,1.02793,0.00107288,0.00107288,0.00107288
110,1348.65,0.58563,0.26542,0.96949,0.9982,1,0.995,0.82005,0.82983,0.29954,1.0777,0.00106738,0.00106738,0.00106738
111,1360.19,0.58831,0.26868,0.97127,0.99892,1,0.995,0.83205,0.77041,0.2832,1.03043,0.00106188,0.00106188,0.00106188
112,1373.05,0.57886,0.26701,0.96924,0.99291,0.99904,0.995,0.84442,0.75394,0.30551,1.01665,0.00105638,0.00105638,0.00105638
113,1384.63,0.58454,0.26588,0.96751,0.99865,1,0.995,0.8264,0.78665,0.28626,1.03911,0.00105088,0.00105088,0.00105088
114,1396.53,0.58689,0.26688,0.95232,0.99698,0.99959,0.995,0.8573,0.67216,0.27843,0.98437,0.00104538,0.00104538,0.00104538
115,1409.26,0.58698,0.26772,0.97425,0.99841,1,0.995,0.83667,0.7501,0.28613,1.00798,0.00103987,0.00103987,0.00103987
116,1420.72,0.56825,0.26336,0.95576,0.99778,1,0.995,0.83556,0.76444,0.28311,1.01498,0.00103437,0.00103437,0.00103437
117,1432.55,0.55873,0.25964,0.95431,0.99187,0.99883,0.995,0.84289,0.72302,0.27947,1.01614,0.00102887,0.00102887,0.00102887
118,1445.27,0.55737,0.2535,0.95652,0.99893,0.99107,0.99491,0.81473,0.82924,0.30754,1.06843,0.00102337,0.00102337,0.00102337
119,1456.89,0.55614,0.25556,0.95743,0.99882,1,0.995,0.83005,0.77233,0.27802,1.0279,0.00101787,0.00101787,0.00101787
120,1469.66,0.56276,0.25593,0.94666,0.99886,1,0.995,0.83402,0.78081,0.28882,1.03229,0.00101237,0.00101237,0.00101237
121,1481.1,0.53854,0.24804,0.9472,0.99853,1,0.995,0.82157,0.80361,0.29962,1.0436,0.00100687,0.00100687,0.00100687
122,1492.8,0.54923,0.25924,0.94578,0.9983,1,0.995,0.8398,0.74364,0.28377,1.02309,0.00100137,0.00100137,0.00100137
123,1505.61,0.5475,0.26089,0.95304,0.99817,1,0.995,0.81522,0.79172,0.28975,1.05109,0.000995866,0.000995866,0.000995866
124,1517,0.55209,0.25439,0.9554,0.9981,1,0.995,0.82304,0.78222,0.29868,1.05998,0.000990365,0.000990365,0.000990365
125,1528.65,0.55959,0.25833,0.94314,0.99671,0.99107,0.99491,0.83894,0.78458,0.2907,1.05457,0.000984864,0.000984864,0.000984864
126,1541.2,0.54905,0.25651,0.96076,0.99882,0.99107,0.99241,0.85738,0.67978,0.28141,0.99258,0.000979362,0.000979362,0.000979362
127,1552.74,0.52541,0.24771,0.93291,0.99823,1,0.995,0.86459,0.66154,0.26815,0.98817,0.000973861,0.000973861,0.000973861
128,1564.38,0.52743,0.24904,0.94604,0.99815,0.99107,0.99491,0.81421,0.85326,0.34473,1.08844,0.00096836,0.00096836,0.00096836
129,1576.88,0.53094,0.24349,0.93995,0.9971,0.9998,0.995,0.83283,0.76078,0.27659,1.02134,0.000962859,0.000962859,0.000962859
130,1588.68,0.52953,0.24983,0.93516,0.99853,1,0.995,0.84867,0.71332,0.27151,1.02161,0.000957358,0.000957358,0.000957358
131,1601.5,0.50976,0.25074,0.93253,0.99858,1,0.995,0.82821,0.779,0.28185,1.04289,0.000951857,0.000951857,0.000951857
132,1613.04,0.52621,0.2504,0.93831,0.9992,1,0.995,0.82325,0.81688,0.30742,1.07609,0.000946356,0.000946356,0.000946356
133,1624.96,0.51648,0.2468,0.94114,0.99854,1,0.995,0.85416,0.72729,0.27719,1.0131,0.000940855,0.000940855,0.000940855
134,1637.78,0.51911,0.2466,0.93892,0.99886,0.99107,0.99217,0.82848,0.75174,0.32511,1.04834,0.000935354,0.000935354,0.000935354
135,1649.26,0.52051,0.25077,0.94445,0.99943,1,0.995,0.84996,0.7007,0.27504,1.01101,0.000929853,0.000929853,0.000929853
136,1661.32,0.50568,0.24441,0.92926,0.99831,0.99107,0.99252,0.86367,0.66472,0.29196,0.98576,0.000924352,0.000924352,0.000924352
137,1673.79,0.50662,0.23608,0.93679,0.99872,1,0.995,0.8351,0.70734,0.26377,1.0118,0.00091885,0.00091885,0.00091885
138,1685.69,0.49666,0.241,0.92919,0.99801,1,0.995,0.86917,0.64849,0.2658,0.97623,0.000913349,0.000913349,0.000913349
139,1698.18,0.51062,0.23909,0.94715,0.99844,1,0.995,0.87455,0.63012,0.25541,0.96349,0.000907848,0.000907848,0.000907848
140,1710.98,0.48506,0.23641,0.93142,0.99875,0.99107,0.99483,0.86525,0.67282,0.26946,0.98888,0.000902347,0.000902347,0.000902347
141,1723.55,0.5,0.23403,0.93636,0.99753,1,0.995,0.85599,0.70109,0.26335,0.99719,0.000896846,0.000896846,0.000896846
142,1735.48,0.48911,0.23491,0.93115,0.99683,0.99107,0.99475,0.86478,0.63895,0.26802,0.97148,0.000891345,0.000891345,0.000891345
143,1746.88,0.47719,0.23424,0.91744,0.99889,0.99107,0.99491,0.86561,0.63007,0.26642,0.9813,0.000885844,0.000885844,0.000885844
144,1758.99,0.4669,0.22455,0.91054,0.99808,1,0.995,0.88295,0.57922,0.23598,0.9529,0.000880343,0.000880343,0.000880343
145,1772.06,0.48434,0.23142,0.92485,0.99881,1,0.995,0.88282,0.59535,0.24966,0.96556,0.000874842,0.000874842,0.000874842
146,1784.02,0.48544,0.23281,0.91455,0.99887,1,0.995,0.89301,0.56207,0.23255,0.94296,0.00086934,0.00086934,0.00086934
147,1795.68,0.48236,0.22817,0.9306,0.9978,1,0.995,0.87864,0.61707,0.24345,0.96849,0.000863839,0.000863839,0.000863839
148,1808.22,0.49254,0.23598,0.93596,0.99831,1,0.995,0.88746,0.58717,0.24418,0.95709,0.000858338,0.000858338,0.000858338
149,1820.19,0.46963,0.225,0.91675,0.99809,0.99107,0.99248,0.88861,0.57141,0.26265,0.94038,0.000852837,0.000852837,0.000852837
150,1833.03,0.47237,0.22434,0.9115,0.99804,1,0.995,0.88406,0.61629,0.24082,0.97189,0.000847336,0.000847336,0.000847336
151,1844.62,0.46232,0.22848,0.90709,0.99283,0.99037,0.99257,0.88544,0.57939,0.2639,0.94932,0.000841835,0.000841835,0.000841835
152,1856.7,0.44834,0.22161,0.89988,0.99944,0.99187,0.995,0.88288,0.58807,0.24426,0.94888,0.000836334,0.000836334,0.000836334
153,1869.09,0.47135,0.23241,0.91449,0.9918,0.99945,0.995,0.90011,0.54721,0.24661,0.9447,0.000830833,0.000830833,0.000830833
154,1880.98,0.45539,0.22319,0.90088,0.99871,0.99107,0.99475,0.89458,0.55033,0.25254,0.93962,0.000825332,0.000825332,0.000825332
155,1893.02,0.46415,0.22553,0.90663,0.99423,0.99941,0.995,0.90409,0.52275,0.22684,0.93298,0.000819831,0.000819831,0.000819831
156,1905.65,0.45277,0.22015,0.90878,0.99814,1,0.995,0.90061,0.54754,0.22725,0.93605,0.000814329,0.000814329,0.000814329
157,1918.36,0.45567,0.21945,0.90796,0.9982,1,0.995,0.88252,0.59994,0.23513,0.95624,0.000808828,0.000808828,0.000808828
158,1930.9,0.46621,0.22202,0.90661,0.99874,1,0.995,0.87559,0.6203,0.23865,0.97696,0.000803327,0.000803327,0.000803327
159,1942.77,0.4303,0.21317,0.88554,0.99716,1,0.995,0.90628,0.5087,0.20688,0.92581,0.000797826,0.000797826,0.000797826
160,1954.7,0.44924,0.22313,0.91699,0.99521,0.99942,0.995,0.89552,0.54866,0.22422,0.94683,0.000792325,0.000792325,0.000792325
161,1967.39,0.4494,0.21779,0.90076,0.99793,1,0.995,0.88405,0.58186,0.2258,0.95188,0.000786824,0.000786824,0.000786824
162,1979.3,0.43554,0.21484,0.89142,0.99932,0.99223,0.995,0.89169,0.54845,0.22963,0.93791,0.000781323,0.000781323,0.000781323
163,1991.25,0.43371,0.21005,0.90057,0.99194,0.99947,0.995,0.90004,0.53449,0.22941,0.93115,0.000775822,0.000775822,0.000775822
164,2003.54,0.44978,0.2176,0.91012,0.99564,0.99936,0.995,0.88879,0.56044,0.22385,0.9493,0.000770321,0.000770321,0.000770321
165,2015.45,0.43778,0.21429,0.90745,0.99732,1,0.995,0.88329,0.55145,0.22537,0.94765,0.00076482,0.00076482,0.00076482
166,2028.19,0.45039,0.21687,0.91131,0.99835,1,0.995,0.90401,0.5221,0.2232,0.92113,0.000759318,0.000759318,0.000759318
167,2039.85,0.43488,0.21434,0.90516,0.99684,0.99969,0.995,0.90688,0.51374,0.226,0.9172,0.000753817,0.000753817,0.000753817
168,2051.91,0.44561,0.2158,0.89361,0.99944,0.99159,0.995,0.90358,0.51706,0.22726,0.92641,0.000748316,0.000748316,0.000748316
169,2064.94,0.459,0.2224,0.91015,0.99925,0.99107,0.9928,0.89436,0.56131,0.25231,0.93428,0.000742815,0.000742815,0.000742815
170,2078.98,0.43205,0.2126,0.90048,0.99923,0.99107,0.9928,0.89335,0.5461,0.28059,0.95236,0.000737314,0.000737314,0.000737314
171,2094.1,0.42908,0.2086,0.89226,0.99891,0.99107,0.99266,0.89928,0.52006,0.2487,0.93972,0.000731813,0.000731813,0.000731813
172,2108.6,0.40947,0.20303,0.87705,0.99329,0.99941,0.995,0.89939,0.53,0.21817,0.9367,0.000726312,0.000726312,0.000726312
173,2121.73,0.42506,0.21002,0.88644,0.99934,0.99165,0.995,0.89874,0.52501,0.23512,0.93856,0.000720811,0.000720811,0.000720811
174,2135.46,0.42051,0.2048,0.89115,0.9922,0.99901,0.995,0.90382,0.52223,0.22967,0.93209,0.00071531,0.00071531,0.00071531
175,2148.59,0.41232,0.20204,0.89062,0.99294,0.99958,0.995,0.91343,0.49817,0.21784,0.93123,0.000709809,0.000709809,0.000709809
176,2162.39,0.42448,0.20599,0.89416,0.99812,1,0.995,0.91195,0.50451,0.21736,0.92435,0.000704307,0.000704307,0.000704307
177,2175.54,0.41564,0.20682,0.88538,0.99945,0.99164,0.995,0.91488,0.48681,0.21963,0.92621,0.000698806,0.000698806,0.000698806
178,2189.16,0.40345,0.20157,0.88426,0.99932,0.99107,0.9928,0.90162,0.50843,0.25451,0.91208,0.000693305,0.000693305,0.000693305
179,2203.16,0.40801,0.20384,0.87724,0.99839,0.99107,0.9928,0.91888,0.4952,0.25269,0.92783,0.000687804,0.000687804,0.000687804
180,2216.18,0.40178,0.20129,0.86403,0.99199,0.99946,0.995,0.89914,0.52718,0.21884,0.95058,0.000682303,0.000682303,0.000682303
181,2230.37,0.42039,0.20571,0.88642,0.99797,1,0.995,0.88472,0.55827,0.21979,0.95895,0.000676802,0.000676802,0.000676802
182,2243.26,0.41933,0.21188,0.88419,0.99883,1,0.995,0.91386,0.49163,0.21181,0.91751,0.000671301,0.000671301,0.000671301
183,2256.47,0.42979,0.20907,0.8859,0.99435,0.99938,0.995,0.89498,0.55961,0.22636,0.95034,0.0006658,0.0006658,0.0006658
184,2270.24,0.42275,0.2055,0.88137,0.99903,1,0.995,0.91189,0.51467,0.20938,0.92772,0.000660299,0.000660299,0.000660299
185,2283.35,0.40591,0.20178,0.88522,0.9924,0.99947,0.995,0.91138,0.50209,0.21727,0.91407,0.000654798,0.000654798,0.000654798
186,2297.44,0.39651,0.20156,0.87117,0.99663,0.99966,0.995,0.90517,0.52201,0.22251,0.94009,0.000649297,0.000649297,0.000649297
187,2310.54,0.38934,0.19242,0.87418,0.99575,1,0.995,0.90019,0.52009,0.22075,0.92742,0.000643795,0.000643795,0.000643795
188,2323.64,0.4014,0.20001,0.87398,0.99391,0.9997,0.995,0.90015,0.52961,0.22748,0.93698,0.000638294,0.000638294,0.000638294
189,2337.44,0.40275,0.20137,0.87163,0.9989,1,0.995,0.91267,0.52459,0.21601,0.93885,0.000632793,0.000632793,0.000632793
