Epoch 1: Loss = 2714.8840, NME = 0.0267, Pixel Error = 380.5032, Val Loss = 185.0399, Val NME = 0.0081, Val Pixel Error = 117.7053
Epoch 2: Loss = 214.2954, NME = 0.0085, Pixel Error = 119.5202, Val Loss = 452.6587, Val NME = 0.0133, Val Pixel Error = 192.3634
Epoch 3: Loss = 193.6747, NME = 0.0082, Pixel Error = 116.2239, Val Loss = 268.3442, Val NME = 0.0100, Val Pixel Error = 145.5215
Epoch 4: Loss = 163.2416, NME = 0.0074, Pixel Error = 106.0833, Val Loss = 167.3915, Val NME = 0.0078, Val Pixel Error = 112.8565
Epoch 5: Loss = 154.4764, NME = 0.0072, Pixel Error = 102.7863, Val Loss = 110.7767, Val NME = 0.0061, Val Pixel Error = 89.6036
Epoch 6: Loss = 161.6010, NME = 0.0075, Pixel Error = 106.2984, Val Loss = 179.6730, Val NME = 0.0083, Val Pixel Error = 122.9452
Epoch 7: Loss = 135.5057, NME = 0.0068, Pixel Error = 96.6011, Val Loss = 146.7689, Val NME = 0.0074, Val Pixel Error = 103.3961
Epoch 8: Loss = 112.0565, NME = 0.0062, Pixel Error = 89.1684, Val Loss = 253.3184, Val NME = 0.0091, Val Pixel Error = 134.2753
Epoch 9: Loss = 104.2029, NME = 0.0061, Pixel Error = 87.2465, Val Loss = 158.8176, Val NME = 0.0080, Val Pixel Error = 117.1349
Epoch 10: Loss = 88.7384, NME = 0.0056, Pixel Error = 79.7499, Val Loss = 96.7285, Val NME = 0.0060, Val Pixel Error = 84.7323
Epoch 11: Loss = 71.9462, NME = 0.0050, Pixel Error = 71.3039, Val Loss = 136.8357, Val NME = 0.0072, Val Pixel Error = 110.9862
Epoch 12: Loss = 90.9034, NME = 0.0056, Pixel Error = 79.8153, Val Loss = 61.4061, Val NME = 0.0048, Val Pixel Error = 69.5165
Epoch 13: Loss = 74.0078, NME = 0.0051, Pixel Error = 72.8910, Val Loss = 88.7741, Val NME = 0.0060, Val Pixel Error = 82.7269
Epoch 14: Loss = 42.1740, NME = 0.0039, Pixel Error = 54.2498, Val Loss = 167.3350, Val NME = 0.0083, Val Pixel Error = 114.7842
Epoch 15: Loss = 57.0869, NME = 0.0045, Pixel Error = 62.7374, Val Loss = 59.0583, Val NME = 0.0047, Val Pixel Error = 66.4711
Epoch 16: Loss = 34.3817, NME = 0.0035, Pixel Error = 47.8123, Val Loss = 103.4150, Val NME = 0.0063, Val Pixel Error = 94.6253
Epoch 17: Loss = 34.2309, NME = 0.0035, Pixel Error = 47.8910, Val Loss = 105.7366, Val NME = 0.0063, Val Pixel Error = 96.6052
Epoch 18: Loss = 37.4021, NME = 0.0037, Pixel Error = 50.5809, Val Loss = 61.0314, Val NME = 0.0049, Val Pixel Error = 67.5670
Epoch 19: Loss = 35.1873, NME = 0.0036, Pixel Error = 49.7631, Val Loss = 38.6423, Val NME = 0.0038, Val Pixel Error = 54.0950
Epoch 20: Loss = 26.6985, NME = 0.0031, Pixel Error = 41.8366, Val Loss = 79.5939, Val NME = 0.0056, Val Pixel Error = 79.6425
Epoch 21: Loss = 30.8807, NME = 0.0033, Pixel Error = 44.4183, Val Loss = 22.3262, Val NME = 0.0029, Val Pixel Error = 42.3179
Epoch 22: Loss = 30.9365, NME = 0.0033, Pixel Error = 45.7740, Val Loss = 61.6158, Val NME = 0.0049, Val Pixel Error = 66.5452
Epoch 23: Loss = 30.6812, NME = 0.0033, Pixel Error = 44.8543, Val Loss = 26.7379, Val NME = 0.0030, Val Pixel Error = 43.7002
Epoch 24: Loss = 25.5341, NME = 0.0030, Pixel Error = 41.0357, Val Loss = 37.8284, Val NME = 0.0037, Val Pixel Error = 54.3261
Epoch 25: Loss = 36.2013, NME = 0.0036, Pixel Error = 49.2877, Val Loss = 24.4931, Val NME = 0.0031, Val Pixel Error = 45.6187
Epoch 26: Loss = 30.2320, NME = 0.0033, Pixel Error = 45.2756, Val Loss = 117.6756, Val NME = 0.0069, Val Pixel Error = 95.0170
Epoch 27: Loss = 35.5693, NME = 0.0036, Pixel Error = 49.3469, Val Loss = 80.9928, Val NME = 0.0057, Val Pixel Error = 78.7287
Epoch 28: Loss = 28.9628, NME = 0.0032, Pixel Error = 44.6066, Val Loss = 33.9061, Val NME = 0.0037, Val Pixel Error = 55.1192
Epoch 29: Loss = 26.8571, NME = 0.0031, Pixel Error = 42.6831, Val Loss = 39.2364, Val NME = 0.0039, Val Pixel Error = 59.7963
Epoch 30: Loss = 36.1777, NME = 0.0036, Pixel Error = 50.0127, Val Loss = 54.3101, Val NME = 0.0046, Val Pixel Error = 66.2872
Epoch 31: Loss = 33.7190, NME = 0.0035, Pixel Error = 47.0714, Val Loss = 25.6765, Val NME = 0.0031, Val Pixel Error = 44.7601
Epoch 32: Loss = 41.7303, NME = 0.0039, Pixel Error = 53.8726, Val Loss = 16.3271, Val NME = 0.0024, Val Pixel Error = 33.0599
Epoch 33: Loss = 31.8995, NME = 0.0034, Pixel Error = 45.6771, Val Loss = 83.5189, Val NME = 0.0057, Val Pixel Error = 86.8797
Epoch 34: Loss = 27.6542, NME = 0.0031, Pixel Error = 42.6745, Val Loss = 141.4266, Val NME = 0.0076, Val Pixel Error = 105.6164
Epoch 35: Loss = 39.6977, NME = 0.0038, Pixel Error = 52.1451, Val Loss = 13.1969, Val NME = 0.0021, Val Pixel Error = 29.4345
Epoch 36: Loss = 29.2227, NME = 0.0032, Pixel Error = 43.1653, Val Loss = 40.9195, Val NME = 0.0041, Val Pixel Error = 62.2652
Epoch 37: Loss = 27.0922, NME = 0.0032, Pixel Error = 43.5208, Val Loss = 65.0065, Val NME = 0.0049, Val Pixel Error = 69.7657
Epoch 38: Loss = 25.6967, NME = 0.0031, Pixel Error = 41.7199, Val Loss = 23.7971, Val NME = 0.0030, Val Pixel Error = 41.3155
Epoch 39: Loss = 33.9181, NME = 0.0036, Pixel Error = 48.9276, Val Loss = 30.1881, Val NME = 0.0033, Val Pixel Error = 44.9538
Epoch 40: Loss = 30.2056, NME = 0.0033, Pixel Error = 44.2447, Val Loss = 43.4160, Val NME = 0.0042, Val Pixel Error = 63.9792
Epoch 41: Loss = 30.7354, NME = 0.0033, Pixel Error = 45.9059, Val Loss = 18.8787, Val NME = 0.0025, Val Pixel Error = 34.4376
Epoch 42: Loss = 23.0141, NME = 0.0029, Pixel Error = 38.9424, Val Loss = 30.4793, Val NME = 0.0033, Val Pixel Error = 45.6207
Epoch 43: Loss = 27.4302, NME = 0.0031, Pixel Error = 42.3944, Val Loss = 32.3846, Val NME = 0.0036, Val Pixel Error = 51.8238
Epoch 44: Loss = 28.3456, NME = 0.0032, Pixel Error = 44.1734, Val Loss = 31.7963, Val NME = 0.0035, Val Pixel Error = 51.0874
Epoch 45: Loss = 29.8170, NME = 0.0033, Pixel Error = 44.8550, Val Loss = 33.1169, Val NME = 0.0035, Val Pixel Error = 49.7351
Epoch 46: Loss = 28.3527, NME = 0.0032, Pixel Error = 43.7908, Val Loss = 21.1716, Val NME = 0.0027, Val Pixel Error = 38.1743
Epoch 47: Loss = 27.2998, NME = 0.0031, Pixel Error = 42.6429, Val Loss = 23.9273, Val NME = 0.0030, Val Pixel Error = 43.6907
Epoch 48: Loss = 24.0690, NME = 0.0029, Pixel Error = 39.4200, Val Loss = 38.9047, Val NME = 0.0039, Val Pixel Error = 52.2271
Epoch 49: Loss = 26.6942, NME = 0.0031, Pixel Error = 42.1148, Val Loss = 60.0797, Val NME = 0.0048, Val Pixel Error = 70.8060
Epoch 50: Loss = 25.0889, NME = 0.0030, Pixel Error = 41.1188, Val Loss = 14.9375, Val NME = 0.0023, Val Pixel Error = 32.5557
Epoch 51: Loss = 28.7609, NME = 0.0033, Pixel Error = 45.1384, Val Loss = 55.0908, Val NME = 0.0048, Val Pixel Error = 71.9114
Epoch 52: Loss = 24.8277, NME = 0.0030, Pixel Error = 39.5829, Val Loss = 15.2679, Val NME = 0.0024, Val Pixel Error = 33.1324
Epoch 53: Loss = 25.5659, NME = 0.0030, Pixel Error = 40.7834, Val Loss = 14.7101, Val NME = 0.0023, Val Pixel Error = 32.4391
Epoch 54: Loss = 23.5545, NME = 0.0029, Pixel Error = 39.2755, Val Loss = 23.1212, Val NME = 0.0030, Val Pixel Error = 44.1560
Epoch 55: Loss = 29.8346, NME = 0.0033, Pixel Error = 45.1711, Val Loss = 61.1788, Val NME = 0.0048, Val Pixel Error = 65.7454
Epoch 56: Loss = 20.2612, NME = 0.0027, Pixel Error = 36.5053, Val Loss = 34.1183, Val NME = 0.0037, Val Pixel Error = 52.6914
Epoch 57: Loss = 21.5464, NME = 0.0028, Pixel Error = 37.6775, Val Loss = 41.1205, Val NME = 0.0040, Val Pixel Error = 58.3392
Epoch 58: Loss = 19.7615, NME = 0.0027, Pixel Error = 37.0840, Val Loss = 32.7557, Val NME = 0.0036, Val Pixel Error = 54.4433
Epoch 59: Loss = 16.8342, NME = 0.0025, Pixel Error = 34.6573, Val Loss = 13.9434, Val NME = 0.0022, Val Pixel Error = 32.0453
Epoch 60: Loss = 12.9356, NME = 0.0022, Pixel Error = 29.9401, Val Loss = 35.5832, Val NME = 0.0038, Val Pixel Error = 58.1819
Epoch 61: Loss = 14.5277, NME = 0.0023, Pixel Error = 32.0141, Val Loss = 26.5983, Val NME = 0.0033, Val Pixel Error = 47.7598
Epoch 62: Loss = 14.8945, NME = 0.0023, Pixel Error = 32.5705, Val Loss = 14.4141, Val NME = 0.0024, Val Pixel Error = 36.0081
Epoch 63: Loss = 14.7289, NME = 0.0023, Pixel Error = 32.1920, Val Loss = 14.5611, Val NME = 0.0023, Val Pixel Error = 34.5315
Epoch 64: Loss = 12.2580, NME = 0.0021, Pixel Error = 30.3170, Val Loss = 38.4122, Val NME = 0.0032, Val Pixel Error = 48.8630
Epoch 65: Loss = 12.2061, NME = 0.0021, Pixel Error = 29.2896, Val Loss = 15.0643, Val NME = 0.0022, Val Pixel Error = 31.1059
Epoch 66: Loss = 12.6415, NME = 0.0021, Pixel Error = 29.8944, Val Loss = 11.3747, Val NME = 0.0020, Val Pixel Error = 29.9516
Epoch 67: Loss = 13.2357, NME = 0.0022, Pixel Error = 30.5953, Val Loss = 12.9075, Val NME = 0.0021, Val Pixel Error = 31.1440
Epoch 68: Loss = 10.4612, NME = 0.0020, Pixel Error = 27.2903, Val Loss = 11.5954, Val NME = 0.0021, Val Pixel Error = 31.9113
Epoch 69: Loss = 11.2877, NME = 0.0020, Pixel Error = 28.4491, Val Loss = 17.5548, Val NME = 0.0026, Val Pixel Error = 40.1884
Epoch 70: Loss = 10.2153, NME = 0.0019, Pixel Error = 27.1129, Val Loss = 6.0322, Val NME = 0.0015, Val Pixel Error = 22.1684
Epoch 71: Loss = 10.8834, NME = 0.0020, Pixel Error = 27.8578, Val Loss = 9.7609, Val NME = 0.0019, Val Pixel Error = 28.0318
Epoch 72: Loss = 10.9169, NME = 0.0020, Pixel Error = 28.1981, Val Loss = 14.6304, Val NME = 0.0025, Val Pixel Error = 37.5362
Epoch 73: Loss = 11.1871, NME = 0.0020, Pixel Error = 28.3438, Val Loss = 23.2843, Val NME = 0.0031, Val Pixel Error = 48.2346
Epoch 74: Loss = 15.9360, NME = 0.0024, Pixel Error = 34.0826, Val Loss = 7.0521, Val NME = 0.0016, Val Pixel Error = 24.0726
Epoch 75: Loss = 9.3645, NME = 0.0019, Pixel Error = 25.8720, Val Loss = 32.1525, Val NME = 0.0037, Val Pixel Error = 54.3866
Epoch 76: Loss = 9.6441, NME = 0.0019, Pixel Error = 26.5896, Val Loss = 7.5184, Val NME = 0.0016, Val Pixel Error = 22.8606
Epoch 77: Loss = 12.7679, NME = 0.0021, Pixel Error = 30.0169, Val Loss = 7.3443, Val NME = 0.0016, Val Pixel Error = 23.7361
Epoch 78: Loss = 16.0777, NME = 0.0024, Pixel Error = 32.7944, Val Loss = 22.2362, Val NME = 0.0030, Val Pixel Error = 43.5774
Epoch 79: Loss = 11.4361, NME = 0.0021, Pixel Error = 28.9441, Val Loss = 6.9319, Val NME = 0.0016, Val Pixel Error = 24.0062
Epoch 80: Loss = 12.7480, NME = 0.0022, Pixel Error = 30.3596, Val Loss = 16.3243, Val NME = 0.0025, Val Pixel Error = 37.6243
Epoch 81: Loss = 22.1440, NME = 0.0029, Pixel Error = 39.7260, Val Loss = 29.1255, Val NME = 0.0035, Val Pixel Error = 52.7000
Epoch 82: Loss = 14.4536, NME = 0.0023, Pixel Error = 31.8467, Val Loss = 22.9773, Val NME = 0.0030, Val Pixel Error = 41.7822
Epoch 83: Loss = 10.4744, NME = 0.0020, Pixel Error = 27.6827, Val Loss = 20.4911, Val NME = 0.0027, Val Pixel Error = 38.9631
Epoch 84: Loss = 15.7805, NME = 0.0024, Pixel Error = 33.7047, Val Loss = 6.1705, Val NME = 0.0015, Val Pixel Error = 21.5134
Epoch 85: Loss = 10.6197, NME = 0.0020, Pixel Error = 27.9055, Val Loss = 5.8789, Val NME = 0.0015, Val Pixel Error = 21.5101
Epoch 86: Loss = 14.5525, NME = 0.0023, Pixel Error = 32.5382, Val Loss = 27.7115, Val NME = 0.0033, Val Pixel Error = 49.1016
Epoch 87: Loss = 11.6155, NME = 0.0021, Pixel Error = 28.7899, Val Loss = 20.0383, Val NME = 0.0028, Val Pixel Error = 42.9137
Epoch 88: Loss = 11.5523, NME = 0.0021, Pixel Error = 29.3283, Val Loss = 19.3992, Val NME = 0.0028, Val Pixel Error = 40.4546
Epoch 89: Loss = 11.5749, NME = 0.0021, Pixel Error = 29.3508, Val Loss = 6.7467, Val NME = 0.0016, Val Pixel Error = 23.3505
Epoch 90: Loss = 10.4053, NME = 0.0020, Pixel Error = 27.8580, Val Loss = 25.7530, Val NME = 0.0032, Val Pixel Error = 48.0166
Epoch 91: Loss = 12.2049, NME = 0.0021, Pixel Error = 29.5725, Val Loss = 19.5325, Val NME = 0.0028, Val Pixel Error = 41.7339
Epoch 92: Loss = 17.4524, NME = 0.0025, Pixel Error = 34.7241, Val Loss = 5.8162, Val NME = 0.0015, Val Pixel Error = 20.4014
Epoch 93: Loss = 8.0170, NME = 0.0017, Pixel Error = 23.8011, Val Loss = 5.2950, Val NME = 0.0014, Val Pixel Error = 19.3677
Epoch 94: Loss = 8.2714, NME = 0.0017, Pixel Error = 24.7155, Val Loss = 10.1943, Val NME = 0.0020, Val Pixel Error = 31.4095
Epoch 95: Loss = 8.8402, NME = 0.0018, Pixel Error = 24.9159, Val Loss = 5.0853, Val NME = 0.0013, Val Pixel Error = 19.9885
Epoch 96: Loss = 8.3552, NME = 0.0018, Pixel Error = 24.4640, Val Loss = 11.1120, Val NME = 0.0020, Val Pixel Error = 30.5152
Epoch 97: Loss = 9.9522, NME = 0.0019, Pixel Error = 26.1502, Val Loss = 4.8247, Val NME = 0.0013, Val Pixel Error = 18.6104
Epoch 98: Loss = 8.4917, NME = 0.0018, Pixel Error = 24.9125, Val Loss = 6.2060, Val NME = 0.0016, Val Pixel Error = 23.2861
Epoch 99: Loss = 9.4423, NME = 0.0019, Pixel Error = 26.5684, Val Loss = 12.1193, Val NME = 0.0022, Val Pixel Error = 33.7260
Epoch 100: Loss = 10.3965, NME = 0.0020, Pixel Error = 27.2825, Val Loss = 41.8708, Val NME = 0.0040, Val Pixel Error = 57.9760
Epoch 101: Loss = 9.1111, NME = 0.0018, Pixel Error = 25.6305, Val Loss = 25.7511, Val NME = 0.0032, Val Pixel Error = 47.9687
Epoch 102: Loss = 7.9182, NME = 0.0017, Pixel Error = 23.9334, Val Loss = 3.2337, Val NME = 0.0011, Val Pixel Error = 15.0854
Epoch 103: Loss = 9.1794, NME = 0.0018, Pixel Error = 26.2359, Val Loss = 17.1548, Val NME = 0.0026, Val Pixel Error = 36.9556
Epoch 104: Loss = 10.8316, NME = 0.0020, Pixel Error = 28.5444, Val Loss = 11.2298, Val NME = 0.0021, Val Pixel Error = 28.5176
Epoch 105: Loss = 12.4927, NME = 0.0022, Pixel Error = 30.4573, Val Loss = 28.1345, Val NME = 0.0031, Val Pixel Error = 46.0402
Epoch 106: Loss = 9.3274, NME = 0.0019, Pixel Error = 26.0346, Val Loss = 11.1997, Val NME = 0.0021, Val Pixel Error = 30.1764
Epoch 107: Loss = 8.9898, NME = 0.0018, Pixel Error = 25.3555, Val Loss = 13.2509, Val NME = 0.0023, Val Pixel Error = 33.6132
Epoch 108: Loss = 5.6459, NME = 0.0015, Pixel Error = 20.5102, Val Loss = 11.0869, Val NME = 0.0020, Val Pixel Error = 31.5682
Epoch 109: Loss = 6.1244, NME = 0.0015, Pixel Error = 21.1576, Val Loss = 4.1290, Val NME = 0.0012, Val Pixel Error = 17.4872
Epoch 110: Loss = 6.3273, NME = 0.0015, Pixel Error = 21.4772, Val Loss = 3.5390, Val NME = 0.0011, Val Pixel Error = 16.2363
Epoch 111: Loss = 9.2301, NME = 0.0018, Pixel Error = 25.9741, Val Loss = 4.7394, Val NME = 0.0013, Val Pixel Error = 18.1208
Epoch 112: Loss = 8.4415, NME = 0.0018, Pixel Error = 24.7398, Val Loss = 7.7273, Val NME = 0.0015, Val Pixel Error = 22.2342
Epoch 113: Loss = 8.1817, NME = 0.0018, Pixel Error = 24.4699, Val Loss = 8.4397, Val NME = 0.0017, Val Pixel Error = 25.6335
Epoch 114: Loss = 7.5802, NME = 0.0017, Pixel Error = 23.5887, Val Loss = 3.4160, Val NME = 0.0011, Val Pixel Error = 16.0108
Epoch 115: Loss = 8.9733, NME = 0.0018, Pixel Error = 25.9465, Val Loss = 16.6310, Val NME = 0.0025, Val Pixel Error = 36.4735
Epoch 116: Loss = 5.9583, NME = 0.0015, Pixel Error = 20.8651, Val Loss = 13.1459, Val NME = 0.0023, Val Pixel Error = 32.1621
Epoch 117: Loss = 6.5950, NME = 0.0016, Pixel Error = 21.6740, Val Loss = 3.1909, Val NME = 0.0011, Val Pixel Error = 15.6112
Epoch 118: Loss = 6.2842, NME = 0.0015, Pixel Error = 21.2690, Val Loss = 6.5449, Val NME = 0.0015, Val Pixel Error = 22.9270
Epoch 119: Loss = 8.3606, NME = 0.0018, Pixel Error = 24.6844, Val Loss = 12.2017, Val NME = 0.0022, Val Pixel Error = 30.3945
Epoch 120: Loss = 11.2072, NME = 0.0021, Pixel Error = 28.9575, Val Loss = 14.5106, Val NME = 0.0022, Val Pixel Error = 32.2689
Epoch 121: Loss = 18.6202, NME = 0.0026, Pixel Error = 36.3000, Val Loss = 67.8709, Val NME = 0.0051, Val Pixel Error = 77.3767
Epoch 122: Loss = 45.8983, NME = 0.0037, Pixel Error = 52.3869, Val Loss = 10234.1855, Val NME = 0.0424, Val Pixel Error = 647.1109
Epoch 123: Loss = 41.3143, NME = 0.0038, Pixel Error = 53.2222, Val Loss = 56.3684, Val NME = 0.0047, Val Pixel Error = 67.7964
Epoch 124: Loss = 19.1129, NME = 0.0026, Pixel Error = 36.2620, Val Loss = 40.8591, Val NME = 0.0039, Val Pixel Error = 57.3062
Epoch 125: Loss = 20.3105, NME = 0.0027, Pixel Error = 38.2011, Val Loss = 13.3137, Val NME = 0.0021, Val Pixel Error = 30.9149
Epoch 126: Loss = 13.5578, NME = 0.0022, Pixel Error = 30.9774, Val Loss = 9.5741, Val NME = 0.0018, Val Pixel Error = 26.0255
Epoch 127: Loss = 16.4688, NME = 0.0024, Pixel Error = 34.1474, Val Loss = 60.2609, Val NME = 0.0047, Val Pixel Error = 70.1195
Epoch 128: Loss = 12.3373, NME = 0.0021, Pixel Error = 29.7042, Val Loss = 8.9137, Val NME = 0.0016, Val Pixel Error = 23.2078
Epoch 129: Loss = 13.4092, NME = 0.0022, Pixel Error = 30.9663, Val Loss = 8.0064, Val NME = 0.0015, Val Pixel Error = 23.7585
Epoch 130: Loss = 10.2438, NME = 0.0019, Pixel Error = 27.1024, Val Loss = 13.5809, Val NME = 0.0021, Val Pixel Error = 30.3488
Epoch 131: Loss = 8.3851, NME = 0.0018, Pixel Error = 24.4554, Val Loss = 17.5375, Val NME = 0.0026, Val Pixel Error = 37.3277
Epoch 132: Loss = 8.4107, NME = 0.0018, Pixel Error = 24.5790, Val Loss = 12.1880, Val NME = 0.0021, Val Pixel Error = 31.0561
Epoch 133: Loss = 9.5867, NME = 0.0019, Pixel Error = 26.2410, Val Loss = 8.9043, Val NME = 0.0017, Val Pixel Error = 25.6077
Epoch 134: Loss = 9.3454, NME = 0.0018, Pixel Error = 25.7317, Val Loss = 9.9739, Val NME = 0.0018, Val Pixel Error = 27.2159
Epoch 135: Loss = 10.0636, NME = 0.0019, Pixel Error = 27.2221, Val Loss = 12.5502, Val NME = 0.0022, Val Pixel Error = 31.9531
Epoch 136: Loss = 8.9167, NME = 0.0018, Pixel Error = 25.4134, Val Loss = 13.4554, Val NME = 0.0023, Val Pixel Error = 34.9546
Epoch 137: Loss = 7.8595, NME = 0.0017, Pixel Error = 23.8022, Val Loss = 5.9922, Val NME = 0.0014, Val Pixel Error = 21.1044
Epoch 138: Loss = 8.5416, NME = 0.0018, Pixel Error = 25.1799, Val Loss = 40.9788, Val NME = 0.0040, Val Pixel Error = 60.1679
Epoch 139: Loss = 8.0906, NME = 0.0017, Pixel Error = 24.0494, Val Loss = 16.1954, Val NME = 0.0025, Val Pixel Error = 35.7399
Epoch 140: Loss = 7.8884, NME = 0.0017, Pixel Error = 23.8852, Val Loss = 5.5811, Val NME = 0.0014, Val Pixel Error = 20.0959
Epoch 141: Loss = 10.1141, NME = 0.0019, Pixel Error = 26.9189, Val Loss = 11.4834, Val NME = 0.0020, Val Pixel Error = 29.4559
Epoch 142: Loss = 8.5798, NME = 0.0018, Pixel Error = 25.1715, Val Loss = 7.1083, Val NME = 0.0015, Val Pixel Error = 23.0195
Epoch 143: Loss = 7.3135, NME = 0.0016, Pixel Error = 23.1944, Val Loss = 10.9556, Val NME = 0.0020, Val Pixel Error = 30.5652
Epoch 144: Loss = 6.6810, NME = 0.0016, Pixel Error = 21.9165, Val Loss = 12.7845, Val NME = 0.0022, Val Pixel Error = 31.0236
Epoch 145: Loss = 8.2570, NME = 0.0018, Pixel Error = 24.6506, Val Loss = 6.0380, Val NME = 0.0015, Val Pixel Error = 20.9910
Epoch 146: Loss = 8.1118, NME = 0.0018, Pixel Error = 24.4518, Val Loss = 7.8442, Val NME = 0.0016, Val Pixel Error = 25.2506
Epoch 147: Loss = 7.4343, NME = 0.0017, Pixel Error = 23.4222, Val Loss = 7.2876, Val NME = 0.0015, Val Pixel Error = 23.5669
Epoch 148: Loss = 6.8365, NME = 0.0016, Pixel Error = 22.2727, Val Loss = 8.9367, Val NME = 0.0018, Val Pixel Error = 26.9369
Epoch 149: Loss = 7.1600, NME = 0.0016, Pixel Error = 22.6662, Val Loss = 8.5298, Val NME = 0.0017, Val Pixel Error = 25.0619
Epoch 150: Loss = 8.4791, NME = 0.0018, Pixel Error = 24.7649, Val Loss = 5.5277, Val NME = 0.0014, Val Pixel Error = 20.8892
Epoch 151: Loss = 7.9537, NME = 0.0017, Pixel Error = 24.2444, Val Loss = 7.9115, Val NME = 0.0017, Val Pixel Error = 24.6343
Epoch 152: Loss = 6.5607, NME = 0.0016, Pixel Error = 21.9369, Val Loss = 5.9861, Val NME = 0.0014, Val Pixel Error = 20.2230
Epoch 153: Loss = 9.2754, NME = 0.0019, Pixel Error = 26.1409, Val Loss = 16.2641, Val NME = 0.0025, Val Pixel Error = 39.8217
Epoch 154: Loss = 16.1743, NME = 0.0024, Pixel Error = 33.3718, Val Loss = 8.7051, Val NME = 0.0018, Val Pixel Error = 25.4269
Epoch 155: Loss = 9.9295, NME = 0.0019, Pixel Error = 26.7435, Val Loss = 8.8012, Val NME = 0.0017, Val Pixel Error = 25.0252
Epoch 156: Loss = 6.4325, NME = 0.0015, Pixel Error = 21.3860, Val Loss = 4.3263, Val NME = 0.0012, Val Pixel Error = 17.8485
Epoch 157: Loss = 8.8254, NME = 0.0018, Pixel Error = 25.4252, Val Loss = 40.8528, Val NME = 0.0041, Val Pixel Error = 59.8249
Epoch 158: Loss = 8.2861, NME = 0.0017, Pixel Error = 24.6634, Val Loss = 4.9420, Val NME = 0.0013, Val Pixel Error = 19.1982
Epoch 159: Loss = 6.5847, NME = 0.0016, Pixel Error = 22.0543, Val Loss = 18.2655, Val NME = 0.0027, Val Pixel Error = 40.4392
Epoch 160: Loss = 6.8414, NME = 0.0016, Pixel Error = 22.2611, Val Loss = 17.5936, Val NME = 0.0025, Val Pixel Error = 37.5072
Epoch 161: Loss = 7.6957, NME = 0.0017, Pixel Error = 23.7680, Val Loss = 7.2050, Val NME = 0.0016, Val Pixel Error = 24.1463
Epoch 162: Loss = 6.8101, NME = 0.0016, Pixel Error = 22.4643, Val Loss = 6.7212, Val NME = 0.0015, Val Pixel Error = 22.4805
Epoch 163: Loss = 6.0686, NME = 0.0015, Pixel Error = 21.0029, Val Loss = 6.0672, Val NME = 0.0015, Val Pixel Error = 20.4432
Epoch 164: Loss = 5.9323, NME = 0.0015, Pixel Error = 20.8493, Val Loss = 7.9919, Val NME = 0.0017, Val Pixel Error = 23.8423
Epoch 165: Loss = 6.5281, NME = 0.0016, Pixel Error = 21.9243, Val Loss = 7.2181, Val NME = 0.0016, Val Pixel Error = 23.6958
Epoch 166: Loss = 6.0218, NME = 0.0015, Pixel Error = 20.7099, Val Loss = 35.9244, Val NME = 0.0039, Val Pixel Error = 56.3759
Epoch 167: Loss = 6.1760, NME = 0.0015, Pixel Error = 21.1950, Val Loss = 3.2630, Val NME = 0.0010, Val Pixel Error = 15.4349
Epoch 168: Loss = 6.2944, NME = 0.0015, Pixel Error = 21.1775, Val Loss = 11.0978, Val NME = 0.0020, Val Pixel Error = 31.4631
Epoch 169: Loss = 7.4232, NME = 0.0017, Pixel Error = 23.3403, Val Loss = 7.4790, Val NME = 0.0016, Val Pixel Error = 22.7023
Epoch 170: Loss = 8.7112, NME = 0.0018, Pixel Error = 24.8144, Val Loss = 6.1752, Val NME = 0.0015, Val Pixel Error = 20.7731
Epoch 171: Loss = 6.8150, NME = 0.0016, Pixel Error = 22.1230, Val Loss = 11.9658, Val NME = 0.0021, Val Pixel Error = 31.1326
Epoch 172: Loss = 5.8670, NME = 0.0015, Pixel Error = 20.5054, Val Loss = 6.6953, Val NME = 0.0015, Val Pixel Error = 21.8839
Epoch 173: Loss = 6.0297, NME = 0.0015, Pixel Error = 20.9675, Val Loss = 14.3962, Val NME = 0.0024, Val Pixel Error = 35.4629
Epoch 174: Loss = 6.6037, NME = 0.0016, Pixel Error = 21.9836, Val Loss = 5.2836, Val NME = 0.0014, Val Pixel Error = 20.4120
Epoch 175: Loss = 5.8115, NME = 0.0015, Pixel Error = 20.1136, Val Loss = 11.1461, Val NME = 0.0021, Val Pixel Error = 31.6033
Epoch 176: Loss = 6.1233, NME = 0.0015, Pixel Error = 21.1610, Val Loss = 4.0476, Val NME = 0.0011, Val Pixel Error = 16.2464
Epoch 177: Loss = 6.1467, NME = 0.0015, Pixel Error = 21.2202, Val Loss = 4.5459, Val NME = 0.0012, Val Pixel Error = 17.8582
Epoch 178: Loss = 6.2935, NME = 0.0015, Pixel Error = 21.2024, Val Loss = 15.6363, Val NME = 0.0025, Val Pixel Error = 36.6049
Epoch 179: Loss = 5.3767, NME = 0.0014, Pixel Error = 19.8170, Val Loss = 11.0212, Val NME = 0.0019, Val Pixel Error = 28.3210
Epoch 180: Loss = 5.2386, NME = 0.0014, Pixel Error = 19.4103, Val Loss = 5.4877, Val NME = 0.0014, Val Pixel Error = 20.8752
