Epoch 1: Loss = 2.6054, NME = 0.0660, Pixel Error = 76.8328, Val Loss = 2.5851, Val NME = 0.0649, Val Pixel Error = 73.3940
Epoch 2: Loss = 2.5219, NME = 0.0644, Pixel Error = 74.9580, Val Loss = 2.3322, Val NME = 0.0602, Val Pixel Error = 68.0081
Epoch 3: Loss = 2.1841, NME = 0.0571, Pixel Error = 66.3623, Val Loss = 1.8440, Val NME = 0.0484, Val Pixel Error = 54.5268
Epoch 4: Loss = 1.7513, NME = 0.0450, Pixel Error = 52.1688, Val Loss = 1.4167, Val NME = 0.0348, Val Pixel Error = 38.9768
Epoch 5: Loss = 1.4333, NME = 0.0338, Pixel Error = 39.1712, Val Loss = 1.1460, Val NME = 0.0250, Val Pixel Error = 27.8844
Epoch 6: Loss = 1.2577, NME = 0.0273, Pixel Error = 31.6162, Val Loss = 1.0033, Val NME = 0.0202, Val Pixel Error = 22.6052
Epoch 7: Loss = 1.1863, NME = 0.0246, Pixel Error = 28.6092, Val Loss = 0.9419, Val NME = 0.0181, Val Pixel Error = 20.4572
Epoch 8: Loss = 1.1411, NME = 0.0234, Pixel Error = 27.2838, Val Loss = 0.9072, Val NME = 0.0173, Val Pixel Error = 19.6752
Epoch 9: Loss = 1.1140, NME = 0.0231, Pixel Error = 27.0255, Val Loss = 0.8805, Val NME = 0.0170, Val Pixel Error = 19.3478
Epoch 10: Loss = 1.0758, NME = 0.0224, Pixel Error = 26.2511, Val Loss = 0.8629, Val NME = 0.0168, Val Pixel Error = 19.2150
Epoch 11: Loss = 1.0404, NME = 0.0218, Pixel Error = 25.4834, Val Loss = 0.8306, Val NME = 0.0163, Val Pixel Error = 18.5958
Epoch 12: Loss = 0.9538, NME = 0.0197, Pixel Error = 23.0088, Val Loss = 0.7320, Val NME = 0.0137, Val Pixel Error = 15.6237
Epoch 13: Loss = 0.8203, NME = 0.0165, Pixel Error = 19.2379, Val Loss = 0.6225, Val NME = 0.0119, Val Pixel Error = 13.5601
Epoch 14: Loss = 0.7226, NME = 0.0144, Pixel Error = 16.8166, Val Loss = 0.5583, Val NME = 0.0110, Val Pixel Error = 12.5091
Epoch 15: Loss = 0.6530, NME = 0.0130, Pixel Error = 15.1016, Val Loss = 0.5317, Val NME = 0.0108, Val Pixel Error = 12.2576
Epoch 16: Loss = 0.6045, NME = 0.0121, Pixel Error = 14.0720, Val Loss = 0.4997, Val NME = 0.0106, Val Pixel Error = 12.0648
Epoch 17: Loss = 0.5712, NME = 0.0116, Pixel Error = 13.4216, Val Loss = 0.4859, Val NME = 0.0104, Val Pixel Error = 11.9049
Epoch 18: Loss = 0.5397, NME = 0.0110, Pixel Error = 12.8110, Val Loss = 0.4671, Val NME = 0.0102, Val Pixel Error = 11.6221
Epoch 19: Loss = 0.5047, NME = 0.0104, Pixel Error = 12.0433, Val Loss = 0.4240, Val NME = 0.0093, Val Pixel Error = 10.5788
Epoch 20: Loss = 0.4716, NME = 0.0098, Pixel Error = 11.3569, Val Loss = 0.3862, Val NME = 0.0084, Val Pixel Error = 9.6902
Epoch 21: Loss = 0.4273, NME = 0.0089, Pixel Error = 10.3822, Val Loss = 0.3536, Val NME = 0.0080, Val Pixel Error = 9.1007
Epoch 22: Loss = 0.3997, NME = 0.0085, Pixel Error = 9.8186, Val Loss = 0.3149, Val NME = 0.0072, Val Pixel Error = 8.2443
Epoch 23: Loss = 0.3601, NME = 0.0078, Pixel Error = 9.0694, Val Loss = 0.3046, Val NME = 0.0073, Val Pixel Error = 8.2292
Epoch 24: Loss = 0.3396, NME = 0.0075, Pixel Error = 8.7303, Val Loss = 0.2821, Val NME = 0.0068, Val Pixel Error = 7.6644
Epoch 25: Loss = 0.3214, NME = 0.0072, Pixel Error = 8.3872, Val Loss = 0.2665, Val NME = 0.0066, Val Pixel Error = 7.5296
Epoch 26: Loss = 0.3021, NME = 0.0069, Pixel Error = 8.0646, Val Loss = 0.2560, Val NME = 0.0064, Val Pixel Error = 7.2227
Epoch 27: Loss = 0.2906, NME = 0.0068, Pixel Error = 7.8838, Val Loss = 0.2678, Val NME = 0.0067, Val Pixel Error = 7.5288
Epoch 28: Loss = 0.2693, NME = 0.0065, Pixel Error = 7.5211, Val Loss = 0.2448, Val NME = 0.0062, Val Pixel Error = 7.0408
Epoch 29: Loss = 0.2590, NME = 0.0063, Pixel Error = 7.3508, Val Loss = 0.2561, Val NME = 0.0064, Val Pixel Error = 7.2258
Epoch 30: Loss = 0.2473, NME = 0.0061, Pixel Error = 7.1472, Val Loss = 0.2352, Val NME = 0.0060, Val Pixel Error = 6.8450
Epoch 31: Loss = 0.2336, NME = 0.0059, Pixel Error = 6.8884, Val Loss = 0.2363, Val NME = 0.0061, Val Pixel Error = 6.8846
Epoch 32: Loss = 0.2234, NME = 0.0058, Pixel Error = 6.7306, Val Loss = 0.2235, Val NME = 0.0059, Val Pixel Error = 6.6960
Epoch 33: Loss = 0.2144, NME = 0.0056, Pixel Error = 6.5501, Val Loss = 0.2189, Val NME = 0.0058, Val Pixel Error = 6.6058
Epoch 34: Loss = 0.2007, NME = 0.0054, Pixel Error = 6.2921, Val Loss = 0.2195, Val NME = 0.0058, Val Pixel Error = 6.5348
Epoch 35: Loss = 0.1923, NME = 0.0053, Pixel Error = 6.1314, Val Loss = 0.2143, Val NME = 0.0058, Val Pixel Error = 6.5540
Epoch 36: Loss = 0.1872, NME = 0.0052, Pixel Error = 6.0143, Val Loss = 0.2001, Val NME = 0.0056, Val Pixel Error = 6.3488
Epoch 37: Loss = 0.1779, NME = 0.0050, Pixel Error = 5.8231, Val Loss = 0.2038, Val NME = 0.0056, Val Pixel Error = 6.3392
Epoch 38: Loss = 0.1709, NME = 0.0049, Pixel Error = 5.6834, Val Loss = 0.1927, Val NME = 0.0054, Val Pixel Error = 6.0784
Epoch 39: Loss = 0.1624, NME = 0.0047, Pixel Error = 5.5320, Val Loss = 0.1854, Val NME = 0.0052, Val Pixel Error = 5.8551
Epoch 40: Loss = 0.1581, NME = 0.0046, Pixel Error = 5.4198, Val Loss = 0.1922, Val NME = 0.0054, Val Pixel Error = 6.1279
Epoch 41: Loss = 0.1502, NME = 0.0045, Pixel Error = 5.2393, Val Loss = 0.1937, Val NME = 0.0053, Val Pixel Error = 6.0335
Epoch 42: Loss = 0.1448, NME = 0.0044, Pixel Error = 5.1270, Val Loss = 0.1856, Val NME = 0.0052, Val Pixel Error = 5.8888
Epoch 43: Loss = 0.1392, NME = 0.0043, Pixel Error = 5.0080, Val Loss = 0.1921, Val NME = 0.0054, Val Pixel Error = 6.0545
Epoch 44: Loss = 0.1365, NME = 0.0042, Pixel Error = 4.9716, Val Loss = 0.1777, Val NME = 0.0051, Val Pixel Error = 5.7930
Epoch 45: Loss = 0.1317, NME = 0.0042, Pixel Error = 4.8636, Val Loss = 0.1846, Val NME = 0.0052, Val Pixel Error = 5.9217
Epoch 46: Loss = 0.1269, NME = 0.0041, Pixel Error = 4.7461, Val Loss = 0.1894, Val NME = 0.0053, Val Pixel Error = 6.0307
Epoch 47: Loss = 0.1234, NME = 0.0040, Pixel Error = 4.6780, Val Loss = 0.1843, Val NME = 0.0053, Val Pixel Error = 5.9548
Epoch 48: Loss = 0.1205, NME = 0.0039, Pixel Error = 4.6108, Val Loss = 0.1921, Val NME = 0.0053, Val Pixel Error = 6.0739
Epoch 49: Loss = 0.1148, NME = 0.0038, Pixel Error = 4.4627, Val Loss = 0.1819, Val NME = 0.0051, Val Pixel Error = 5.8089
Epoch 50: Loss = 0.1142, NME = 0.0038, Pixel Error = 4.4699, Val Loss = 0.1929, Val NME = 0.0053, Val Pixel Error = 5.9992
Epoch 51: Loss = 0.1098, NME = 0.0037, Pixel Error = 4.3948, Val Loss = 0.1879, Val NME = 0.0053, Val Pixel Error = 6.0189
Epoch 52: Loss = 0.1051, NME = 0.0036, Pixel Error = 4.2643, Val Loss = 0.1866, Val NME = 0.0052, Val Pixel Error = 5.9006
Epoch 53: Loss = 0.1036, NME = 0.0036, Pixel Error = 4.2181, Val Loss = 0.1836, Val NME = 0.0052, Val Pixel Error = 5.8836
Epoch 54: Loss = 0.0983, NME = 0.0035, Pixel Error = 4.0961, Val Loss = 0.1773, Val NME = 0.0050, Val Pixel Error = 5.7250
Epoch 55: Loss = 0.1006, NME = 0.0036, Pixel Error = 4.1801, Val Loss = 0.1761, Val NME = 0.0050, Val Pixel Error = 5.7096
Epoch 56: Loss = 0.0961, NME = 0.0035, Pixel Error = 4.0558, Val Loss = 0.1825, Val NME = 0.0051, Val Pixel Error = 5.7518
Epoch 57: Loss = 0.0940, NME = 0.0034, Pixel Error = 4.0197, Val Loss = 0.1811, Val NME = 0.0051, Val Pixel Error = 5.7685
Epoch 58: Loss = 0.0910, NME = 0.0034, Pixel Error = 3.9345, Val Loss = 0.1831, Val NME = 0.0050, Val Pixel Error = 5.7499
Epoch 59: Loss = 0.0875, NME = 0.0033, Pixel Error = 3.8474, Val Loss = 0.1839, Val NME = 0.0051, Val Pixel Error = 5.7770
Epoch 60: Loss = 0.0853, NME = 0.0033, Pixel Error = 3.8175, Val Loss = 0.1724, Val NME = 0.0049, Val Pixel Error = 5.5966
Epoch 61: Loss = 0.0830, NME = 0.0032, Pixel Error = 3.7363, Val Loss = 0.1821, Val NME = 0.0051, Val Pixel Error = 5.7667
Epoch 62: Loss = 0.0813, NME = 0.0032, Pixel Error = 3.6938, Val Loss = 0.1910, Val NME = 0.0052, Val Pixel Error = 5.8719
Epoch 63: Loss = 0.0793, NME = 0.0031, Pixel Error = 3.6620, Val Loss = 0.1921, Val NME = 0.0052, Val Pixel Error = 5.9129
Epoch 64: Loss = 0.0767, NME = 0.0031, Pixel Error = 3.5895, Val Loss = 0.1864, Val NME = 0.0052, Val Pixel Error = 5.8469
Epoch 65: Loss = 0.0772, NME = 0.0031, Pixel Error = 3.6018, Val Loss = 0.1798, Val NME = 0.0050, Val Pixel Error = 5.6733
Epoch 66: Loss = 0.0753, NME = 0.0030, Pixel Error = 3.5470, Val Loss = 0.1751, Val NME = 0.0049, Val Pixel Error = 5.5915
Epoch 67: Loss = 0.0735, NME = 0.0030, Pixel Error = 3.4838, Val Loss = 0.1732, Val NME = 0.0049, Val Pixel Error = 5.5750
Epoch 68: Loss = 0.0713, NME = 0.0029, Pixel Error = 3.4387, Val Loss = 0.1861, Val NME = 0.0051, Val Pixel Error = 5.7909
Epoch 69: Loss = 0.0696, NME = 0.0029, Pixel Error = 3.4027, Val Loss = 0.1826, Val NME = 0.0050, Val Pixel Error = 5.6911
Epoch 70: Loss = 0.0678, NME = 0.0029, Pixel Error = 3.3592, Val Loss = 0.1829, Val NME = 0.0050, Val Pixel Error = 5.6832
Epoch 71: Loss = 0.0683, NME = 0.0029, Pixel Error = 3.3613, Val Loss = 0.1916, Val NME = 0.0051, Val Pixel Error = 5.8115
Epoch 72: Loss = 0.0668, NME = 0.0028, Pixel Error = 3.3138, Val Loss = 0.1803, Val NME = 0.0050, Val Pixel Error = 5.6344
Epoch 73: Loss = 0.0659, NME = 0.0028, Pixel Error = 3.3002, Val Loss = 0.1865, Val NME = 0.0051, Val Pixel Error = 5.7492
Epoch 74: Loss = 0.0649, NME = 0.0028, Pixel Error = 3.2561, Val Loss = 0.1806, Val NME = 0.0049, Val Pixel Error = 5.6364
Epoch 75: Loss = 0.0630, NME = 0.0027, Pixel Error = 3.2077, Val Loss = 0.1895, Val NME = 0.0051, Val Pixel Error = 5.7728
Epoch 76: Loss = 0.0624, NME = 0.0027, Pixel Error = 3.2115, Val Loss = 0.1794, Val NME = 0.0049, Val Pixel Error = 5.6183
Epoch 77: Loss = 0.0600, NME = 0.0027, Pixel Error = 3.1481, Val Loss = 0.1790, Val NME = 0.0049, Val Pixel Error = 5.5998
Epoch 78: Loss = 0.0581, NME = 0.0026, Pixel Error = 3.0768, Val Loss = 0.1767, Val NME = 0.0049, Val Pixel Error = 5.5218
Epoch 79: Loss = 0.0588, NME = 0.0026, Pixel Error = 3.1126, Val Loss = 0.1886, Val NME = 0.0051, Val Pixel Error = 5.7502
Epoch 80: Loss = 0.0580, NME = 0.0026, Pixel Error = 3.0847, Val Loss = 0.1817, Val NME = 0.0050, Val Pixel Error = 5.6613
Epoch 81: Loss = 0.0590, NME = 0.0026, Pixel Error = 3.1130, Val Loss = 0.1850, Val NME = 0.0050, Val Pixel Error = 5.6867
