Epoch 1: Loss = 44607.9341, NME = 0.4849, Pixel Error = 285.6730, Val Loss = 45222.0176, Val NME = 0.4905, Val Pixel Error = 286.0100
Epoch 2: Loss = 44548.1126, NME = 0.4847, Pixel Error = 285.5129, Val Loss = 46721.8848, Val NME = 0.4988, Val Pixel Error = 290.8932
Epoch 3: Loss = 44367.3714, NME = 0.4838, Pixel Error = 285.0114, Val Loss = 45499.9785, Val NME = 0.4923, Val Pixel Error = 287.0287
Epoch 4: Loss = 44196.7820, NME = 0.4829, Pixel Error = 284.5732, Val Loss = 44653.7148, Val NME = 0.4877, Val Pixel Error = 284.4525
Epoch 5: Loss = 44011.7451, NME = 0.4820, Pixel Error = 284.0058, Val Loss = 42691.2910, Val NME = 0.4765, Val Pixel Error = 277.8664
Epoch 6: Loss = 43644.7252, NME = 0.4800, Pixel Error = 282.7850, Val Loss = 42505.1055, Val NME = 0.4756, Val Pixel Error = 277.1018
Epoch 7: Loss = 43387.0412, NME = 0.4786, Pixel Error = 281.9413, Val Loss = 42934.3477, Val NME = 0.4780, Val Pixel Error = 278.6637
Epoch 8: Loss = 42875.6030, NME = 0.4757, Pixel Error = 280.2408, Val Loss = 42944.8809, Val NME = 0.4778, Val Pixel Error = 278.6333
Epoch 9: Loss = 42483.1681, NME = 0.4735, Pixel Error = 278.9432, Val Loss = 42428.3633, Val NME = 0.4753, Val Pixel Error = 276.9558
Epoch 10: Loss = 41982.6985, NME = 0.4707, Pixel Error = 277.2631, Val Loss = 40940.5977, Val NME = 0.4665, Val Pixel Error = 271.9040
Epoch 11: Loss = 41385.3456, NME = 0.4673, Pixel Error = 275.2397, Val Loss = 39938.8516, Val NME = 0.4606, Val Pixel Error = 268.5333
Epoch 12: Loss = 40810.8630, NME = 0.4640, Pixel Error = 273.2616, Val Loss = 39835.6328, Val NME = 0.4601, Val Pixel Error = 268.3477
Epoch 13: Loss = 40183.5708, NME = 0.4603, Pixel Error = 271.1052, Val Loss = 38668.7539, Val NME = 0.4531, Val Pixel Error = 264.2469
