Epoch 1: Loss = 3.7968, NME = 0.0747, Pixel Error = 87.1844, Val Loss = 2.0519, Val NME = 0.0618, Val Pixel Error = 69.8460
Epoch 2: Loss = 1.5990, NME = 0.0422, Pixel Error = 49.0837, Val Loss = 1.0041, Val NME = 0.0198, Val Pixel Error = 22.4497
Epoch 3: Loss = 1.1291, NME = 0.0225, Pixel Error = 26.2549, Val Loss = 0.8541, Val NME = 0.0163, Val Pixel Error = 18.7059
Epoch 4: Loss = 1.0291, NME = 0.0205, Pixel Error = 24.0543, Val Loss = 0.7731, Val NME = 0.0146, Val Pixel Error = 16.8228
Epoch 5: Loss = 0.8724, NME = 0.0164, Pixel Error = 19.1572, Val Loss = 0.5949, Val NME = 0.0111, Val Pixel Error = 12.6294
Epoch 6: Loss = 0.5987, NME = 0.0109, Pixel Error = 12.7142, Val Loss = 0.3744, Val NME = 0.0078, Val Pixel Error = 8.8686
Epoch 7: Loss = 0.3907, NME = 0.0079, Pixel Error = 9.2023, Val Loss = 0.2523, Val NME = 0.0061, Val Pixel Error = 6.9491
Epoch 8: Loss = 0.2822, NME = 0.0065, Pixel Error = 7.5611, Val Loss = 0.2093, Val NME = 0.0055, Val Pixel Error = 6.2934
Epoch 9: Loss = 0.2245, NME = 0.0057, Pixel Error = 6.5882, Val Loss = 0.1941, Val NME = 0.0053, Val Pixel Error = 6.0768
Epoch 10: Loss = 0.1878, NME = 0.0051, Pixel Error = 5.9655, Val Loss = 0.1789, Val NME = 0.0051, Val Pixel Error = 5.7990
Epoch 11: Loss = 0.1656, NME = 0.0048, Pixel Error = 5.5884, Val Loss = 0.1695, Val NME = 0.0049, Val Pixel Error = 5.5581
Epoch 12: Loss = 0.1522, NME = 0.0046, Pixel Error = 5.3401, Val Loss = 0.1719, Val NME = 0.0050, Val Pixel Error = 5.6786
Epoch 13: Loss = 0.1382, NME = 0.0043, Pixel Error = 5.0500, Val Loss = 0.1858, Val NME = 0.0053, Val Pixel Error = 6.0789
Epoch 14: Loss = 0.1233, NME = 0.0040, Pixel Error = 4.7149, Val Loss = 0.1837, Val NME = 0.0051, Val Pixel Error = 5.8328
Epoch 15: Loss = 0.1136, NME = 0.0039, Pixel Error = 4.5198, Val Loss = 0.1749, Val NME = 0.0050, Val Pixel Error = 5.7039
Epoch 16: Loss = 0.1048, NME = 0.0037, Pixel Error = 4.3107, Val Loss = 0.1801, Val NME = 0.0050, Val Pixel Error = 5.7233
Epoch 17: Loss = 0.0962, NME = 0.0035, Pixel Error = 4.1183, Val Loss = 0.1701, Val NME = 0.0049, Val Pixel Error = 5.5671
Epoch 18: Loss = 0.0901, NME = 0.0034, Pixel Error = 3.9616, Val Loss = 0.1776, Val NME = 0.0051, Val Pixel Error = 5.7846
Epoch 19: Loss = 0.0859, NME = 0.0033, Pixel Error = 3.8586, Val Loss = 0.1829, Val NME = 0.0051, Val Pixel Error = 5.8017
Epoch 20: Loss = 0.0765, NME = 0.0031, Pixel Error = 3.6022, Val Loss = 0.1840, Val NME = 0.0050, Val Pixel Error = 5.7309
Epoch 21: Loss = 0.0754, NME = 0.0031, Pixel Error = 3.5809, Val Loss = 0.1762, Val NME = 0.0050, Val Pixel Error = 5.7118
Epoch 22: Loss = 0.0686, NME = 0.0029, Pixel Error = 3.3856, Val Loss = 0.1763, Val NME = 0.0050, Val Pixel Error = 5.6956
Epoch 23: Loss = 0.0647, NME = 0.0028, Pixel Error = 3.2952, Val Loss = 0.1906, Val NME = 0.0051, Val Pixel Error = 5.8622
Epoch 24: Loss = 0.0599, NME = 0.0027, Pixel Error = 3.1659, Val Loss = 0.1767, Val NME = 0.0049, Val Pixel Error = 5.6009
Epoch 25: Loss = 0.0567, NME = 0.0026, Pixel Error = 3.0632, Val Loss = 0.1771, Val NME = 0.0050, Val Pixel Error = 5.6735
Epoch 26: Loss = 0.0516, NME = 0.0025, Pixel Error = 2.9185, Val Loss = 0.1801, Val NME = 0.0050, Val Pixel Error = 5.7063
Epoch 27: Loss = 0.0484, NME = 0.0024, Pixel Error = 2.7943, Val Loss = 0.1792, Val NME = 0.0050, Val Pixel Error = 5.6270
Epoch 28: Loss = 0.0468, NME = 0.0024, Pixel Error = 2.7581, Val Loss = 0.1855, Val NME = 0.0051, Val Pixel Error = 5.8055
Epoch 29: Loss = 0.0434, NME = 0.0023, Pixel Error = 2.6478, Val Loss = 0.1869, Val NME = 0.0051, Val Pixel Error = 5.8361
Epoch 30: Loss = 0.0423, NME = 0.0022, Pixel Error = 2.6094, Val Loss = 0.1714, Val NME = 0.0049, Val Pixel Error = 5.5679
Epoch 31: Loss = 0.0393, NME = 0.0021, Pixel Error = 2.5193, Val Loss = 0.1805, Val NME = 0.0050, Val Pixel Error = 5.6413
Epoch 32: Loss = 0.0375, NME = 0.0021, Pixel Error = 2.4577, Val Loss = 0.1847, Val NME = 0.0050, Val Pixel Error = 5.7287
Epoch 33: Loss = 0.0366, NME = 0.0021, Pixel Error = 2.4112, Val Loss = 0.1670, Val NME = 0.0048, Val Pixel Error = 5.4954
Epoch 34: Loss = 0.0364, NME = 0.0021, Pixel Error = 2.4102, Val Loss = 0.1702, Val NME = 0.0048, Val Pixel Error = 5.4799
Epoch 35: Loss = 0.0331, NME = 0.0019, Pixel Error = 2.2878, Val Loss = 0.1754, Val NME = 0.0049, Val Pixel Error = 5.5994
Epoch 36: Loss = 0.0325, NME = 0.0019, Pixel Error = 2.2625, Val Loss = 0.1902, Val NME = 0.0052, Val Pixel Error = 5.8808
Epoch 37: Loss = 0.0318, NME = 0.0019, Pixel Error = 2.2284, Val Loss = 0.1877, Val NME = 0.0051, Val Pixel Error = 5.7625
Epoch 38: Loss = 0.0307, NME = 0.0019, Pixel Error = 2.2072, Val Loss = 0.1691, Val NME = 0.0049, Val Pixel Error = 5.5153
Epoch 39: Loss = 0.0299, NME = 0.0019, Pixel Error = 2.1698, Val Loss = 0.1791, Val NME = 0.0049, Val Pixel Error = 5.6252
Epoch 40: Loss = 0.0284, NME = 0.0018, Pixel Error = 2.1126, Val Loss = 0.1684, Val NME = 0.0048, Val Pixel Error = 5.4897
Epoch 41: Loss = 0.0277, NME = 0.0018, Pixel Error = 2.0781, Val Loss = 0.1667, Val NME = 0.0048, Val Pixel Error = 5.4578
Epoch 42: Loss = 0.0272, NME = 0.0017, Pixel Error = 2.0501, Val Loss = 0.1696, Val NME = 0.0048, Val Pixel Error = 5.5029
Epoch 43: Loss = 0.0269, NME = 0.0017, Pixel Error = 2.0395, Val Loss = 0.1840, Val NME = 0.0050, Val Pixel Error = 5.7057
Epoch 44: Loss = 0.0262, NME = 0.0017, Pixel Error = 2.0131, Val Loss = 0.1720, Val NME = 0.0049, Val Pixel Error = 5.5272
Epoch 45: Loss = 0.0238, NME = 0.0016, Pixel Error = 1.9123, Val Loss = 0.1684, Val NME = 0.0049, Val Pixel Error = 5.5121
Epoch 46: Loss = 0.0246, NME = 0.0017, Pixel Error = 1.9485, Val Loss = 0.1789, Val NME = 0.0050, Val Pixel Error = 5.6594
Epoch 47: Loss = 0.0238, NME = 0.0016, Pixel Error = 1.9206, Val Loss = 0.1808, Val NME = 0.0050, Val Pixel Error = 5.6191
Epoch 48: Loss = 0.0227, NME = 0.0016, Pixel Error = 1.8630, Val Loss = 0.1756, Val NME = 0.0049, Val Pixel Error = 5.5716
Epoch 49: Loss = 0.0218, NME = 0.0016, Pixel Error = 1.8200, Val Loss = 0.1745, Val NME = 0.0049, Val Pixel Error = 5.5049
Epoch 50: Loss = 0.0221, NME = 0.0016, Pixel Error = 1.8431, Val Loss = 0.1711, Val NME = 0.0049, Val Pixel Error = 5.5060
