Epoch 1: Loss = 3.4727, NME = 0.0615, Pixel Error = 71.7164, Val Loss = 2.2754, Val NME = 0.0521, Val Pixel Error = 58.7974
Epoch 2: Loss = 1.8174, NME = 0.0379, Pixel Error = 44.0848, Val Loss = 1.2286, Val NME = 0.0199, Val Pixel Error = 22.5418
Epoch 3: Loss = 1.4072, NME = 0.0226, Pixel Error = 26.5201, Val Loss = 1.1189, Val NME = 0.0164, Val Pixel Error = 18.6926
Epoch 4: Loss = 1.2946, NME = 0.0205, Pixel Error = 24.0935, Val Loss = 1.0228, Val NME = 0.0145, Val Pixel Error = 16.6810
Epoch 5: Loss = 1.0759, NME = 0.0155, Pixel Error = 18.0873, Val Loss = 0.6905, Val NME = 0.0091, Val Pixel Error = 10.5170
Epoch 6: Loss = 0.7178, NME = 0.0099, Pixel Error = 11.4709, Val Loss = 0.5188, Val NME = 0.0080, Val Pixel Error = 9.1019
Epoch 7: Loss = 0.5238, NME = 0.0078, Pixel Error = 9.0170, Val Loss = 0.4043, Val NME = 0.0066, Val Pixel Error = 7.4869
Epoch 8: Loss = 0.4182, NME = 0.0066, Pixel Error = 7.6822, Val Loss = 0.3464, Val NME = 0.0058, Val Pixel Error = 6.6646
Epoch 9: Loss = 0.3566, NME = 0.0059, Pixel Error = 6.8413, Val Loss = 0.3265, Val NME = 0.0056, Val Pixel Error = 6.3646
Epoch 10: Loss = 0.3192, NME = 0.0055, Pixel Error = 6.3804, Val Loss = 0.3156, Val NME = 0.0055, Val Pixel Error = 6.2803
Epoch 11: Loss = 0.2861, NME = 0.0051, Pixel Error = 5.9253, Val Loss = 0.3327, Val NME = 0.0057, Val Pixel Error = 6.4446
Epoch 12: Loss = 0.2628, NME = 0.0048, Pixel Error = 5.6217, Val Loss = 0.2963, Val NME = 0.0053, Val Pixel Error = 5.9529
Epoch 13: Loss = 0.2408, NME = 0.0046, Pixel Error = 5.3369, Val Loss = 0.2812, Val NME = 0.0051, Val Pixel Error = 5.8512
Epoch 14: Loss = 0.2247, NME = 0.0044, Pixel Error = 5.1174, Val Loss = 0.3092, Val NME = 0.0052, Val Pixel Error = 5.9663
Epoch 15: Loss = 0.2095, NME = 0.0042, Pixel Error = 4.8865, Val Loss = 0.3197, Val NME = 0.0054, Val Pixel Error = 6.0921
Epoch 16: Loss = 0.1900, NME = 0.0039, Pixel Error = 4.6023, Val Loss = 0.2915, Val NME = 0.0052, Val Pixel Error = 5.9295
Epoch 17: Loss = 0.1789, NME = 0.0038, Pixel Error = 4.4479, Val Loss = 0.3196, Val NME = 0.0054, Val Pixel Error = 6.1250
Epoch 18: Loss = 0.1673, NME = 0.0036, Pixel Error = 4.2564, Val Loss = 0.3017, Val NME = 0.0051, Val Pixel Error = 5.8868
Epoch 19: Loss = 0.1600, NME = 0.0035, Pixel Error = 4.1238, Val Loss = 0.3061, Val NME = 0.0054, Val Pixel Error = 6.1553
Epoch 20: Loss = 0.1471, NME = 0.0034, Pixel Error = 3.9341, Val Loss = 0.3501, Val NME = 0.0055, Val Pixel Error = 6.2551
Epoch 21: Loss = 0.1397, NME = 0.0033, Pixel Error = 3.8185, Val Loss = 0.3026, Val NME = 0.0052, Val Pixel Error = 5.9113
Epoch 22: Loss = 0.1293, NME = 0.0031, Pixel Error = 3.6412, Val Loss = 0.3032, Val NME = 0.0053, Val Pixel Error = 5.9753
Epoch 23: Loss = 0.1204, NME = 0.0030, Pixel Error = 3.5146, Val Loss = 0.3053, Val NME = 0.0052, Val Pixel Error = 5.8911
Epoch 24: Loss = 0.1144, NME = 0.0029, Pixel Error = 3.3962, Val Loss = 0.2869, Val NME = 0.0049, Val Pixel Error = 5.6391
Epoch 25: Loss = 0.1053, NME = 0.0028, Pixel Error = 3.2379, Val Loss = 0.3123, Val NME = 0.0053, Val Pixel Error = 5.9735
Epoch 26: Loss = 0.1015, NME = 0.0027, Pixel Error = 3.1738, Val Loss = 0.3204, Val NME = 0.0053, Val Pixel Error = 6.0017
Epoch 27: Loss = 0.0988, NME = 0.0027, Pixel Error = 3.1226, Val Loss = 0.3029, Val NME = 0.0051, Val Pixel Error = 5.7504
Epoch 28: Loss = 0.0933, NME = 0.0026, Pixel Error = 3.0165, Val Loss = 0.3155, Val NME = 0.0051, Val Pixel Error = 5.8035
Epoch 29: Loss = 0.0885, NME = 0.0025, Pixel Error = 2.9407, Val Loss = 0.3210, Val NME = 0.0052, Val Pixel Error = 5.9037
Epoch 30: Loss = 0.0804, NME = 0.0024, Pixel Error = 2.7697, Val Loss = 0.3139, Val NME = 0.0051, Val Pixel Error = 5.7465
Epoch 31: Loss = 0.0771, NME = 0.0023, Pixel Error = 2.7140, Val Loss = 0.3252, Val NME = 0.0052, Val Pixel Error = 5.9600
Epoch 32: Loss = 0.0743, NME = 0.0023, Pixel Error = 2.6549, Val Loss = 0.3191, Val NME = 0.0051, Val Pixel Error = 5.7625
Epoch 33: Loss = 0.0728, NME = 0.0022, Pixel Error = 2.6302, Val Loss = 0.3094, Val NME = 0.0051, Val Pixel Error = 5.7494
Epoch 34: Loss = 0.0694, NME = 0.0022, Pixel Error = 2.5636, Val Loss = 0.3258, Val NME = 0.0051, Val Pixel Error = 5.7832
Epoch 35: Loss = 0.0658, NME = 0.0021, Pixel Error = 2.4813, Val Loss = 0.3253, Val NME = 0.0051, Val Pixel Error = 5.7886
Epoch 36: Loss = 0.0636, NME = 0.0021, Pixel Error = 2.4282, Val Loss = 0.3652, Val NME = 0.0055, Val Pixel Error = 6.2054
Epoch 37: Loss = 0.0611, NME = 0.0020, Pixel Error = 2.3816, Val Loss = 0.3033, Val NME = 0.0050, Val Pixel Error = 5.6667
Epoch 38: Loss = 0.0604, NME = 0.0020, Pixel Error = 2.3781, Val Loss = 0.3258, Val NME = 0.0051, Val Pixel Error = 5.8108
Epoch 39: Loss = 0.0562, NME = 0.0019, Pixel Error = 2.2770, Val Loss = 0.3050, Val NME = 0.0049, Val Pixel Error = 5.6309
Epoch 40: Loss = 0.0526, NME = 0.0019, Pixel Error = 2.1945, Val Loss = 0.3153, Val NME = 0.0050, Val Pixel Error = 5.7319
Epoch 41: Loss = 0.0509, NME = 0.0018, Pixel Error = 2.1575, Val Loss = 0.3200, Val NME = 0.0051, Val Pixel Error = 5.7642
Epoch 42: Loss = 0.0516, NME = 0.0019, Pixel Error = 2.1683, Val Loss = 0.3058, Val NME = 0.0050, Val Pixel Error = 5.6408
Epoch 43: Loss = 0.0494, NME = 0.0018, Pixel Error = 2.1281, Val Loss = 0.3263, Val NME = 0.0051, Val Pixel Error = 5.8306
Epoch 44: Loss = 0.0480, NME = 0.0018, Pixel Error = 2.0834, Val Loss = 0.3029, Val NME = 0.0049, Val Pixel Error = 5.5879
Epoch 45: Loss = 0.0446, NME = 0.0017, Pixel Error = 2.0049, Val Loss = 0.3167, Val NME = 0.0051, Val Pixel Error = 5.7538
Epoch 46: Loss = 0.0442, NME = 0.0017, Pixel Error = 2.0043, Val Loss = 0.3068, Val NME = 0.0049, Val Pixel Error = 5.6176
Epoch 47: Loss = 0.0428, NME = 0.0017, Pixel Error = 1.9711, Val Loss = 0.3044, Val NME = 0.0049, Val Pixel Error = 5.5541
Epoch 48: Loss = 0.0414, NME = 0.0016, Pixel Error = 1.9318, Val Loss = 0.3148, Val NME = 0.0050, Val Pixel Error = 5.6836
Epoch 49: Loss = 0.0416, NME = 0.0017, Pixel Error = 1.9377, Val Loss = 0.3079, Val NME = 0.0050, Val Pixel Error = 5.6655
Epoch 50: Loss = 0.0397, NME = 0.0016, Pixel Error = 1.8896, Val Loss = 0.3042, Val NME = 0.0049, Val Pixel Error = 5.6073
Epoch 51: Loss = 0.0375, NME = 0.0016, Pixel Error = 1.8262, Val Loss = 0.3150, Val NME = 0.0049, Val Pixel Error = 5.6225
Epoch 52: Loss = 0.0378, NME = 0.0016, Pixel Error = 1.8278, Val Loss = 0.3281, Val NME = 0.0051, Val Pixel Error = 5.7779
Epoch 53: Loss = 0.0376, NME = 0.0016, Pixel Error = 1.8380, Val Loss = 0.3069, Val NME = 0.0049, Val Pixel Error = 5.5980
Epoch 54: Loss = 0.0361, NME = 0.0015, Pixel Error = 1.7836, Val Loss = 0.3083, Val NME = 0.0050, Val Pixel Error = 5.6387
Epoch 55: Loss = 0.0355, NME = 0.0015, Pixel Error = 1.7771, Val Loss = 0.3068, Val NME = 0.0049, Val Pixel Error = 5.6088
Epoch 56: Loss = 0.0343, NME = 0.0015, Pixel Error = 1.7379, Val Loss = 0.3012, Val NME = 0.0049, Val Pixel Error = 5.5222
Epoch 57: Loss = 0.0345, NME = 0.0015, Pixel Error = 1.7531, Val Loss = 0.3082, Val NME = 0.0050, Val Pixel Error = 5.6406
Epoch 58: Loss = 0.0330, NME = 0.0015, Pixel Error = 1.7050, Val Loss = 0.3126, Val NME = 0.0050, Val Pixel Error = 5.6745
Epoch 59: Loss = 0.0321, NME = 0.0014, Pixel Error = 1.6884, Val Loss = 0.2931, Val NME = 0.0048, Val Pixel Error = 5.4802
Epoch 60: Loss = 0.0310, NME = 0.0014, Pixel Error = 1.6526, Val Loss = 0.3083, Val NME = 0.0049, Val Pixel Error = 5.5894
Epoch 61: Loss = 0.0311, NME = 0.0014, Pixel Error = 1.6476, Val Loss = 0.2995, Val NME = 0.0049, Val Pixel Error = 5.5843
Epoch 62: Loss = 0.0310, NME = 0.0014, Pixel Error = 1.6505, Val Loss = 0.3172, Val NME = 0.0050, Val Pixel Error = 5.6806
Epoch 63: Loss = 0.0303, NME = 0.0014, Pixel Error = 1.6305, Val Loss = 0.3178, Val NME = 0.0050, Val Pixel Error = 5.6933
Epoch 64: Loss = 0.0306, NME = 0.0014, Pixel Error = 1.6466, Val Loss = 0.3180, Val NME = 0.0050, Val Pixel Error = 5.6841
Epoch 65: Loss = 0.0290, NME = 0.0014, Pixel Error = 1.6049, Val Loss = 0.3022, Val NME = 0.0049, Val Pixel Error = 5.5451
Epoch 66: Loss = 0.0309, NME = 0.0014, Pixel Error = 1.6674, Val Loss = 0.3042, Val NME = 0.0049, Val Pixel Error = 5.5837
Epoch 67: Loss = 0.0289, NME = 0.0014, Pixel Error = 1.6062, Val Loss = 0.3143, Val NME = 0.0049, Val Pixel Error = 5.6259
Epoch 68: Loss = 0.0269, NME = 0.0013, Pixel Error = 1.5324, Val Loss = 0.3041, Val NME = 0.0049, Val Pixel Error = 5.5625
Epoch 69: Loss = 0.0280, NME = 0.0013, Pixel Error = 1.5681, Val Loss = 0.3094, Val NME = 0.0049, Val Pixel Error = 5.5993
