Epoch 1: Loss = 3.2470, NME = 0.0643, Pixel Error = 74.9097, Val Loss = 3.0895, Val NME = 0.0617, Val Pixel Error = 69.6917
Epoch 2: Loss = 2.8712, NME = 0.0577, Pixel Error = 67.1205, Val Loss = 2.3596, Val NME = 0.0458, Val Pixel Error = 51.5740
Epoch 3: Loss = 2.1722, NME = 0.0393, Pixel Error = 45.5200, Val Loss = 1.6734, Val NME = 0.0254, Val Pixel Error = 28.2938
Epoch 4: Loss = 1.7618, NME = 0.0265, Pixel Error = 30.6753, Val Loss = 1.4322, Val NME = 0.0185, Val Pixel Error = 20.8486
Epoch 5: Loss = 1.6487, NME = 0.0233, Pixel Error = 27.1244, Val Loss = 1.3722, Val NME = 0.0171, Val Pixel Error = 19.3892
Epoch 6: Loss = 1.6105, NME = 0.0225, Pixel Error = 26.3941, Val Loss = 1.3507, Val NME = 0.0167, Val Pixel Error = 19.0489
Epoch 7: Loss = 1.6079, NME = 0.0225, Pixel Error = 26.4474, Val Loss = 1.3544, Val NME = 0.0164, Val Pixel Error = 18.7676
Epoch 8: Loss = 1.5502, NME = 0.0214, Pixel Error = 25.0852, Val Loss = 1.2900, Val NME = 0.0153, Val Pixel Error = 17.5796
Epoch 9: Loss = 1.4094, NME = 0.0184, Pixel Error = 21.4347, Val Loss = 1.1255, Val NME = 0.0123, Val Pixel Error = 13.9953
Epoch 10: Loss = 1.2266, NME = 0.0150, Pixel Error = 17.3897, Val Loss = 1.0151, Val NME = 0.0114, Val Pixel Error = 12.9595
Epoch 11: Loss = 1.1102, NME = 0.0132, Pixel Error = 15.3118, Val Loss = 0.9533, Val NME = 0.0109, Val Pixel Error = 12.3972
Epoch 12: Loss = 1.0432, NME = 0.0123, Pixel Error = 14.2671, Val Loss = 0.8988, Val NME = 0.0106, Val Pixel Error = 12.0521
Epoch 13: Loss = 0.9836, NME = 0.0114, Pixel Error = 13.3331, Val Loss = 0.8419, Val NME = 0.0100, Val Pixel Error = 11.3740
Epoch 14: Loss = 0.9276, NME = 0.0107, Pixel Error = 12.4714, Val Loss = 0.8065, Val NME = 0.0094, Val Pixel Error = 10.7770
Epoch 15: Loss = 0.8667, NME = 0.0099, Pixel Error = 11.5599, Val Loss = 0.7381, Val NME = 0.0085, Val Pixel Error = 9.7731
Epoch 16: Loss = 0.8116, NME = 0.0093, Pixel Error = 10.7722, Val Loss = 0.6927, Val NME = 0.0080, Val Pixel Error = 9.1157
Epoch 17: Loss = 0.7541, NME = 0.0085, Pixel Error = 9.8831, Val Loss = 0.6421, Val NME = 0.0073, Val Pixel Error = 8.3586
Epoch 18: Loss = 0.7083, NME = 0.0080, Pixel Error = 9.2967, Val Loss = 0.5942, Val NME = 0.0069, Val Pixel Error = 7.8177
Epoch 19: Loss = 0.6584, NME = 0.0075, Pixel Error = 8.6906, Val Loss = 0.5730, Val NME = 0.0068, Val Pixel Error = 7.7001
Epoch 20: Loss = 0.6230, NME = 0.0072, Pixel Error = 8.3305, Val Loss = 0.5519, Val NME = 0.0066, Val Pixel Error = 7.4854
Epoch 21: Loss = 0.5897, NME = 0.0068, Pixel Error = 7.9109, Val Loss = 0.5322, Val NME = 0.0065, Val Pixel Error = 7.3393
Epoch 22: Loss = 0.5644, NME = 0.0066, Pixel Error = 7.6409, Val Loss = 0.5232, Val NME = 0.0064, Val Pixel Error = 7.2528
