Epoch 1: Loss = 5.4329, NME = 0.0665, Pixel Error = 77.5987, Val Loss = 4.1036, Val NME = 0.0553, Val Pixel Error = 62.3725
Epoch 2: Loss = 3.5859, NME = 0.0434, Pixel Error = 50.3780, Val Loss = 2.5761, Val NME = 0.0221, Val Pixel Error = 24.9933
Epoch 3: Loss = 2.6237, NME = 0.0221, Pixel Error = 25.8487, Val Loss = 2.2557, Val NME = 0.0169, Val Pixel Error = 19.4577
Epoch 4: Loss = 2.3953, NME = 0.0195, Pixel Error = 22.9002, Val Loss = 2.2061, Val NME = 0.0171, Val Pixel Error = 19.7792
Epoch 5: Loss = 2.2095, NME = 0.0167, Pixel Error = 19.6270, Val Loss = 1.9322, Val NME = 0.0124, Val Pixel Error = 14.3199
Epoch 6: Loss = 1.9030, NME = 0.0123, Pixel Error = 14.3319, Val Loss = 1.7080, Val NME = 0.0101, Val Pixel Error = 11.5542
Epoch 7: Loss = 1.6417, NME = 0.0096, Pixel Error = 11.1555, Val Loss = 1.4910, Val NME = 0.0084, Val Pixel Error = 9.6107
Epoch 8: Loss = 1.4501, NME = 0.0081, Pixel Error = 9.4329, Val Loss = 1.4068, Val NME = 0.0079, Val Pixel Error = 8.9508
Epoch 9: Loss = 1.3106, NME = 0.0071, Pixel Error = 8.2718, Val Loss = 1.2427, Val NME = 0.0068, Val Pixel Error = 7.6388
Epoch 10: Loss = 1.2240, NME = 0.0066, Pixel Error = 7.6271, Val Loss = 1.2441, Val NME = 0.0065, Val Pixel Error = 7.3643
Epoch 11: Loss = 1.1574, NME = 0.0062, Pixel Error = 7.2042, Val Loss = 1.2365, Val NME = 0.0064, Val Pixel Error = 7.2615
Epoch 12: Loss = 1.0972, NME = 0.0057, Pixel Error = 6.6720, Val Loss = 1.3346, Val NME = 0.0072, Val Pixel Error = 7.9836
Epoch 13: Loss = 1.0437, NME = 0.0055, Pixel Error = 6.3447, Val Loss = 1.2924, Val NME = 0.0070, Val Pixel Error = 7.9882
Epoch 14: Loss = 0.9934, NME = 0.0052, Pixel Error = 6.0266, Val Loss = 1.3506, Val NME = 0.0067, Val Pixel Error = 7.6295
Epoch 15: Loss = 0.9665, NME = 0.0051, Pixel Error = 5.9391, Val Loss = 1.2175, Val NME = 0.0065, Val Pixel Error = 7.4179
Epoch 16: Loss = 0.9087, NME = 0.0047, Pixel Error = 5.5188, Val Loss = 1.4565, Val NME = 0.0072, Val Pixel Error = 8.0860
Epoch 17: Loss = 0.8824, NME = 0.0046, Pixel Error = 5.3110, Val Loss = 1.2809, Val NME = 0.0066, Val Pixel Error = 7.4797
Epoch 18: Loss = 0.8334, NME = 0.0043, Pixel Error = 5.0270, Val Loss = 1.4643, Val NME = 0.0073, Val Pixel Error = 8.1713
Epoch 19: Loss = 0.8118, NME = 0.0043, Pixel Error = 5.0000, Val Loss = 1.3108, Val NME = 0.0066, Val Pixel Error = 7.4531
Epoch 20: Loss = 0.7859, NME = 0.0041, Pixel Error = 4.8422, Val Loss = 1.3263, Val NME = 0.0066, Val Pixel Error = 7.4869
Epoch 21: Loss = 0.7449, NME = 0.0039, Pixel Error = 4.5338, Val Loss = 1.4151, Val NME = 0.0065, Val Pixel Error = 7.3518
Epoch 22: Loss = 0.7060, NME = 0.0037, Pixel Error = 4.3341, Val Loss = 1.4816, Val NME = 0.0067, Val Pixel Error = 7.5886
Epoch 23: Loss = 0.6746, NME = 0.0036, Pixel Error = 4.1606, Val Loss = 1.4269, Val NME = 0.0068, Val Pixel Error = 7.6800
Epoch 24: Loss = 0.6394, NME = 0.0034, Pixel Error = 3.9482, Val Loss = 1.5172, Val NME = 0.0064, Val Pixel Error = 7.2966
Epoch 25: Loss = 0.6253, NME = 0.0033, Pixel Error = 3.8914, Val Loss = 1.4454, Val NME = 0.0066, Val Pixel Error = 7.5653
Epoch 26: Loss = 0.5880, NME = 0.0031, Pixel Error = 3.6507, Val Loss = 1.3955, Val NME = 0.0062, Val Pixel Error = 7.0182
Epoch 27: Loss = 0.5759, NME = 0.0031, Pixel Error = 3.5953, Val Loss = 1.5000, Val NME = 0.0062, Val Pixel Error = 7.0148
Epoch 28: Loss = 0.5335, NME = 0.0029, Pixel Error = 3.3472, Val Loss = 1.4226, Val NME = 0.0060, Val Pixel Error = 6.7686
Epoch 29: Loss = 0.5240, NME = 0.0028, Pixel Error = 3.2856, Val Loss = 1.4063, Val NME = 0.0059, Val Pixel Error = 6.7143
Epoch 30: Loss = 0.5144, NME = 0.0028, Pixel Error = 3.2476, Val Loss = 1.5955, Val NME = 0.0063, Val Pixel Error = 7.1091
Epoch 31: Loss = 0.4917, NME = 0.0027, Pixel Error = 3.1032, Val Loss = 1.5239, Val NME = 0.0063, Val Pixel Error = 7.1388
Epoch 32: Loss = 0.4823, NME = 0.0026, Pixel Error = 3.0759, Val Loss = 1.5381, Val NME = 0.0061, Val Pixel Error = 6.9869
Epoch 33: Loss = 0.4610, NME = 0.0025, Pixel Error = 2.9170, Val Loss = 1.5198, Val NME = 0.0065, Val Pixel Error = 7.4457
Epoch 34: Loss = 0.4456, NME = 0.0025, Pixel Error = 2.8786, Val Loss = 1.5402, Val NME = 0.0064, Val Pixel Error = 7.2200
Epoch 35: Loss = 0.4286, NME = 0.0024, Pixel Error = 2.7724, Val Loss = 1.5343, Val NME = 0.0060, Val Pixel Error = 6.8628
Epoch 36: Loss = 0.4122, NME = 0.0023, Pixel Error = 2.6683, Val Loss = 1.5202, Val NME = 0.0059, Val Pixel Error = 6.7283
Epoch 37: Loss = 0.4030, NME = 0.0022, Pixel Error = 2.6064, Val Loss = 1.4611, Val NME = 0.0060, Val Pixel Error = 6.8493
Epoch 38: Loss = 0.3948, NME = 0.0022, Pixel Error = 2.5860, Val Loss = 1.6391, Val NME = 0.0065, Val Pixel Error = 7.3536
Epoch 39: Loss = 0.3866, NME = 0.0022, Pixel Error = 2.5338, Val Loss = 1.6959, Val NME = 0.0066, Val Pixel Error = 7.4924
Epoch 40: Loss = 0.3781, NME = 0.0021, Pixel Error = 2.4943, Val Loss = 1.5965, Val NME = 0.0058, Val Pixel Error = 6.6742
Epoch 41: Loss = 0.3679, NME = 0.0021, Pixel Error = 2.4341, Val Loss = 1.5906, Val NME = 0.0063, Val Pixel Error = 7.2519
Epoch 42: Loss = 0.3589, NME = 0.0020, Pixel Error = 2.3753, Val Loss = 1.6697, Val NME = 0.0065, Val Pixel Error = 7.4027
Epoch 43: Loss = 0.3495, NME = 0.0020, Pixel Error = 2.3371, Val Loss = 1.6642, Val NME = 0.0064, Val Pixel Error = 7.3182
Epoch 44: Loss = 0.3447, NME = 0.0019, Pixel Error = 2.2928, Val Loss = 1.6242, Val NME = 0.0062, Val Pixel Error = 7.1289
Epoch 45: Loss = 0.3316, NME = 0.0019, Pixel Error = 2.2390, Val Loss = 1.7127, Val NME = 0.0065, Val Pixel Error = 7.4331
