Epoch 1: Loss = 4.9151, NME = 0.0693, Pixel Error = 80.7818, Val Loss = 3.1724, Val NME = 0.0579, Val Pixel Error = 65.3589
Epoch 2: Loss = 2.6937, NME = 0.0418, Pixel Error = 48.5993, Val Loss = 2.0813, Val NME = 0.0229, Val Pixel Error = 25.8155
Epoch 3: Loss = 2.2520, NME = 0.0243, Pixel Error = 28.3704, Val Loss = 1.9154, Val NME = 0.0170, Val Pixel Error = 19.4151
Epoch 4: Loss = 2.1300, NME = 0.0217, Pixel Error = 25.4051, Val Loss = 1.8974, Val NME = 0.0172, Val Pixel Error = 19.6314
Epoch 5: Loss = 2.0026, NME = 0.0189, Pixel Error = 22.1850, Val Loss = 1.6625, Val NME = 0.0123, Val Pixel Error = 14.0934
Epoch 6: Loss = 1.6652, NME = 0.0129, Pixel Error = 15.0508, Val Loss = 1.3691, Val NME = 0.0100, Val Pixel Error = 11.4086
Epoch 7: Loss = 1.3990, NME = 0.0102, Pixel Error = 11.8273, Val Loss = 1.1519, Val NME = 0.0079, Val Pixel Error = 9.0590
Epoch 8: Loss = 1.2296, NME = 0.0086, Pixel Error = 9.9914, Val Loss = 1.0161, Val NME = 0.0068, Val Pixel Error = 7.8629
Epoch 9: Loss = 1.0993, NME = 0.0076, Pixel Error = 8.7905, Val Loss = 0.9866, Val NME = 0.0066, Val Pixel Error = 7.5348
Epoch 10: Loss = 0.9929, NME = 0.0066, Pixel Error = 7.7131, Val Loss = 0.9093, Val NME = 0.0058, Val Pixel Error = 6.6579
Epoch 11: Loss = 0.9144, NME = 0.0061, Pixel Error = 7.1319, Val Loss = 0.8796, Val NME = 0.0058, Val Pixel Error = 6.6094
Epoch 12: Loss = 0.8440, NME = 0.0056, Pixel Error = 6.5409, Val Loss = 0.8405, Val NME = 0.0057, Val Pixel Error = 6.5194
Epoch 13: Loss = 0.7955, NME = 0.0053, Pixel Error = 6.1340, Val Loss = 0.8740, Val NME = 0.0056, Val Pixel Error = 6.4327
