Epoch 1: Loss = 4.7528, NME = 0.0671, Pixel Error = 78.1157, Val Loss = 4.0260, Val NME = 0.0579, Val Pixel Error = 65.4388
Epoch 2: Loss = 3.4639, NME = 0.0398, Pixel Error = 46.3304, Val Loss = 2.7856, Val NME = 0.0234, Val Pixel Error = 26.5154
Epoch 3: Loss = 2.9486, NME = 0.0238, Pixel Error = 27.9348, Val Loss = 2.6132, Val NME = 0.0168, Val Pixel Error = 19.2184
Epoch 4: Loss = 2.8356, NME = 0.0218, Pixel Error = 25.5893, Val Loss = 2.5259, Val NME = 0.0156, Val Pixel Error = 17.8734
Epoch 5: Loss = 2.6988, NME = 0.0192, Pixel Error = 22.5568, Val Loss = 2.3943, Val NME = 0.0132, Val Pixel Error = 15.1832
Epoch 6: Loss = 2.4331, NME = 0.0142, Pixel Error = 16.5571, Val Loss = 2.0767, Val NME = 0.0090, Val Pixel Error = 10.1914
Epoch 7: Loss = 2.0823, NME = 0.0098, Pixel Error = 11.4232, Val Loss = 1.7884, Val NME = 0.0069, Val Pixel Error = 7.7521
Epoch 8: Loss = 1.8468, NME = 0.0079, Pixel Error = 9.1819, Val Loss = 1.6343, Val NME = 0.0061, Val Pixel Error = 6.8228
Epoch 9: Loss = 1.7034, NME = 0.0069, Pixel Error = 7.9674, Val Loss = 1.5719, Val NME = 0.0061, Val Pixel Error = 6.8528
Epoch 10: Loss = 1.5988, NME = 0.0062, Pixel Error = 7.2004, Val Loss = 1.4996, Val NME = 0.0055, Val Pixel Error = 6.1495
Epoch 11: Loss = 1.5141, NME = 0.0057, Pixel Error = 6.6015, Val Loss = 1.4983, Val NME = 0.0056, Val Pixel Error = 6.3573
Epoch 12: Loss = 1.4485, NME = 0.0053, Pixel Error = 6.1635, Val Loss = 1.4656, Val NME = 0.0055, Val Pixel Error = 6.2009
Epoch 13: Loss = 1.3933, NME = 0.0050, Pixel Error = 5.8345, Val Loss = 1.4449, Val NME = 0.0055, Val Pixel Error = 6.2554
Epoch 14: Loss = 1.3402, NME = 0.0048, Pixel Error = 5.5665, Val Loss = 1.4338, Val NME = 0.0053, Val Pixel Error = 5.9869
Epoch 15: Loss = 1.2865, NME = 0.0045, Pixel Error = 5.2450, Val Loss = 1.4537, Val NME = 0.0054, Val Pixel Error = 6.1141
Epoch 16: Loss = 1.2505, NME = 0.0044, Pixel Error = 5.0976, Val Loss = 1.4437, Val NME = 0.0052, Val Pixel Error = 5.8918
Epoch 17: Loss = 1.2059, NME = 0.0041, Pixel Error = 4.7908, Val Loss = 1.4437, Val NME = 0.0051, Val Pixel Error = 5.7866
Epoch 18: Loss = 1.1677, NME = 0.0039, Pixel Error = 4.5820, Val Loss = 1.4911, Val NME = 0.0054, Val Pixel Error = 6.1394
Epoch 19: Loss = 1.1333, NME = 0.0038, Pixel Error = 4.4590, Val Loss = 1.5158, Val NME = 0.0054, Val Pixel Error = 6.1232
Epoch 20: Loss = 1.1108, NME = 0.0037, Pixel Error = 4.3568, Val Loss = 1.5026, Val NME = 0.0051, Val Pixel Error = 5.8333
Epoch 21: Loss = 1.0734, NME = 0.0036, Pixel Error = 4.2017, Val Loss = 1.4610, Val NME = 0.0051, Val Pixel Error = 5.7414
Epoch 22: Loss = 1.0405, NME = 0.0034, Pixel Error = 3.9874, Val Loss = 1.5955, Val NME = 0.0054, Val Pixel Error = 6.1093
Epoch 23: Loss = 0.9887, NME = 0.0032, Pixel Error = 3.7747, Val Loss = 1.6352, Val NME = 0.0054, Val Pixel Error = 6.1542
Epoch 24: Loss = 0.9525, NME = 0.0031, Pixel Error = 3.6251, Val Loss = 1.6030, Val NME = 0.0052, Val Pixel Error = 5.8959
Epoch 25: Loss = 0.9209, NME = 0.0030, Pixel Error = 3.4778, Val Loss = 1.6850, Val NME = 0.0053, Val Pixel Error = 6.0011
Epoch 26: Loss = 0.9024, NME = 0.0029, Pixel Error = 3.4152, Val Loss = 1.6907, Val NME = 0.0052, Val Pixel Error = 5.8780
Epoch 27: Loss = 0.8744, NME = 0.0028, Pixel Error = 3.3238, Val Loss = 1.7333, Val NME = 0.0052, Val Pixel Error = 5.9819
Epoch 28: Loss = 0.8487, NME = 0.0028, Pixel Error = 3.2284, Val Loss = 1.7663, Val NME = 0.0052, Val Pixel Error = 5.8359
Epoch 29: Loss = 0.8208, NME = 0.0027, Pixel Error = 3.1596, Val Loss = 1.7962, Val NME = 0.0053, Val Pixel Error = 5.9559
Epoch 30: Loss = 0.8066, NME = 0.0026, Pixel Error = 3.0687, Val Loss = 1.8399, Val NME = 0.0053, Val Pixel Error = 5.9986
Epoch 31: Loss = 0.7961, NME = 0.0026, Pixel Error = 3.0602, Val Loss = 1.8024, Val NME = 0.0052, Val Pixel Error = 5.8708
